headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
More P.O.W. Interviews Are Shown on TV Here,1971-01-01,https://www.nytimes.com/1971/01/01/archives/more-pow-interviews-are-shown-on-tv-here.html,article,Two Americans being held in North Vietnamese camps ap peared in a television interview made public yesterday. ,Archives,,Archives,,['Vietnam']
"CONGRESS DELAYS ENDING OF SESSION UNTIL TOMORROW Supersonic Transport, Last Remaining Issue, Appears on Way to Agreement A DAY OF COMPROMISES Food Stamp Extension and Federal Pay Rise Passed —Foreign Aid Signed",1971-01-01,https://www.nytimes.com/1971/01/01/archives/congress-delays-ending-of-session-until-tomorrow-supersonic.html,article,"WASHINGTON, Dec. 31 — The capital said good‐by to the old year tonight but not the old Congress. ",Archives,By Warren Weaver Jr. Special to The New York Times,Archives,,['Vietnam']
Saigon Hints Wrong Girl Met ‘Father’ is Africa,1971-01-01,https://www.nytimes.com/1971/01/01/archives/saigon-hints-wrong-girl-met-father-in-africa.html,article,"SAIGON, South Vietnam, Dec. 31 (Reuters)—Her name is Martine and her mother's name is Nguyen Thi Hue, and so the 17‐year‐old trav eled last month to the Cen tral African Republic for a reunion with a former ser geant in the French Army who was said to be her father. ",Archives,,Archives,,[]
SOCIALISTS PLAN A COLLEGE DRIVE,1971-01-01,https://www.nytimes.com/1971/01/01/archives/socialist-plan-a-college-drive-alliance-decides-to-build-its.html,article,Twelve hundred delegates and observers at the. Young Socialist Alliance convention voted yesterday to give even greater emphasis to making “every university a Red uni versity.” ,Archives,By Will Lissner,Archives,,['Vietnam']
"In Vietnam, a Weary Look Back at a Harsh Decade",1971-01-01,https://www.nytimes.com/1971/01/01/archives/in-vietnam-a-weary-look-back-at-a-harsh-decade.html,article,"CANTHO, South Vietnam, Dec. 27—Ten years ago, when Le Van Phuoc and his family lived in a village that they still remember as their real home, the farmers did not have radios or newspapers. In 1961, there was some talk of the war but no one knew very much. ",Archives,By Gloria Emerson Special to The New York Times,Archives,,['Vietnam']
3d Mylai Trial Set Tuesday; Sergeant Pleads Not Guilty,1971-01-01,https://www.nytimes.com/1971/01/01/archives/3d-mylai-trial-set-tuesday-sergeant-pleads-not-guilty.html,article,"FORT McPHERSON, Ga., Dec. 31 (UPI)—Sgt. Charles E. Hutto, 22 years old, of Tullulah, La., entered a plea of not guilty to day to charges stemming from the alleged mass killing of South Vietnamese civilians at Mylai, clearing the way for his court‐martial to start net Tuesday. ",Archives,,Archives,,['Vietnam']
U.S. Combat Deaths Rise by 15 To 41 in Week Despite Truce,1971-01-01,https://www.nytimes.com/1971/01/01/archives/us-combat-deaths-rise-by-15-to-41-in-week-despite-truce.html,article,"SAIGON, South Vietnam, Dec. 31 — The United States command announced today a sharp rise in American combat deaths last week despite the Christmas cease‐fire. ",Archives,By Iver Peterson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Ho Chi Minh Trail Raided,1971-01-01,https://www.nytimes.com/1971/01/01/archives/ho-chi-minh-trail-raided.html,article,"SAIGON, Dec. 31 (AP) — The United States Military command disclosed today a series of devastating bombing raids on the Ho Chi Minh trail in Laos that am believed to have disrupted North Viet namese plans for an early spring offensive. ",Archives,,Archives,,['Vietnam']
. . . and Looking Up,1971-01-01,https://www.nytimes.com/1971/01/01/archives/-and-looking-up.html,article,"If that were the whole chronology instead of a selec. tive segment, 1970 would have been a year uniquely dismal. But no period can be so characterized that saw the war in Vietnam, in spite of flare‐ups, slowly grinding toward a halt—undeclared, unofficial and uncertain, but nonetheless welcome. Nor could any year be considered wholly bad that saw calm, however dispirited, returning to the campuses and to the streets of American cities. ",Archives,,Archives,,[]
2d Decade of War Begins; Truce Broken by Clashes,1971-01-02,https://www.nytimes.com/1971/01/02/archives/2d-decade-of-war-begins-truce-broken-by-clashes-wars-2d-decade.html,article,"SAIGON, South Vietnam, Jan. 1—The United States today be gan the second decade of its involvement in the Vietnam war, with military spokesmen reporting a surge of fighting that marred a 24‐hour New Year's truce proclaimed by the allies. ",Archives,By Iver Peterson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Letters to the Editor,1971-01-02,https://www.nytimes.com/1971/01/02/archives/pows-a-false-issue.html,article,"To the Editor: For weeks and months there has been a public clamor by Government officials and private citizens for the North Vietnamese Government offi cially to name those Americans it holds prisoner and those whom it knows to have died. This the North Vietnamese now have done. Without any certain knowledge that the released list of 339 prisoners and of twenty persons who have died is in error, Secretary of State Rogers calls the releasing of the list a “contemptible maneuver” and “in humane.” The Times [editorial Dec. 27] says he “spoke to the point.” ",Archives,"Stewart Meacham Peace Education Secretary American, Friends Service Committee Inc. Philadelphia; Dec. 28, 1970",Archives,,['Vietnam']
First Withdrawal of 1971,1971-01-02,https://www.nytimes.com/1971/01/02/archives/first-withdrawal-of-1971.html,article,"SAIGON, Jan. 1 (AP) — The United States command an nounced the first troop re deployment of the new year. It said authorized American troop strength was reduced, by 170 men with the withdrawal of an Army air supply company. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Manmade Wasteland in Vietnam,1971-01-02,https://www.nytimes.com/1971/01/02/archives/manmade-wasteland-in-vietnam.html,article,Investigators from the American Association for the Advancement of Science have produced shocking new evidence of the devastating effects of United States military crop‐spraying on the land and people of South Vietnam. ,Archives,,Archives,,['Vietnam']
150 in Saigon Protest Ban On Seeing Jailed Relatives,1971-01-02,https://www.nytimes.com/1971/01/02/archives/150-in-saigon-protest-ban-on-seeing-jailed-relatives.html,article,"SAIGON, South Vietnam, Jan. 1—About 150 South Vietnam ese peasants demonstrated on the steps of the National As sembly building today after Government officials barred them from visiting relatives at the central detention center. ",Archives,,Archives,,['Vietnam']
Warning by Thieu,1971-01-02,https://www.nytimes.com/1971/01/02/archives/warning-by-thieu.html,article,"SAIGON, Jan. 1 (UPI)—Presi dent Nguyen Van Thieu of South Vietnam in a speech to members of the diplomatic corps who came to bring him New Year's greetings, said he believed any peace agreement with the Vietcong would be worthless unless the Communist movement in South Vietnam was first rooted out and de stroyed. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Policy Review by Kosygin Affirms Arms‐Pact Desire,1971-01-03,https://www.nytimes.com/1971/01/03/archives/policy-review-by-kosygin-affirms-armspact-desire.html,article,"MOSCOW, Jan. 2—Premier Alelcsei N. Kosygin said today that the Soviet Union was seeking “a reasonable agree ment” with the United States on the limitation of strategic arms that would not give either side an advantage. ",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1971-01-03,https://www.nytimes.com/1971/01/03/archives/policy-of-deceit-in-vietnam.html,article,To the Editor: ,Archives,"EQBAL AHMAD Fellow, Adlai Stevenson Institute RICHARD A. FALK Milbank Professor of International Law Princeton University Princeton, N. J., Dec. 28, 1970",Archives,,['Vietnam']
ENEMY TRUCE ENDS IN SHARP CLASHES,1971-01-03,https://www.nytimes.com/1971/01/03/archives/enemy-truce-ends-in-sharp-clashes-south-vietnamese-attack-in-dmz-is.html,article,"SAIGON, South Vietnam, Sun day, Jan. 3 (AP)—The enemy's three‐day New Year's truce end ed early today with sharp fight ing reported almost to the closing hours in both the north ern and southern, parts of South Vietnam. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
The Contentious 91st,1971-01-03,https://www.nytimes.com/1971/01/03/archives/the-contentious-91st.html,article,"Anger, cross‐purposes and diffuse leadership charac terized the closing weeks of the 91st Congress as they had for most of its two‐year life. A deeply divided and war‐weary nation has found its conflicts mirrored in its national legislature. Under the circumstances, what is surprising is not that there has been discord but that, notwithstanding it, so much has been accomplished. ",Archives,,Archives,,['Vietnam']
Businessmen Against the War,1971-01-03,https://www.nytimes.com/1971/01/03/archives/executives-group-revives-taking-aim-at-congress.html,article,"With many segments of the antiwar movement from stu dents to clergy, the Business Executives Move for Viet nam Peace seemed to have dropped out of sight.",Archives,By Marylin Bender,Archives,,['Vietnam']
WASHINGTON,1971-01-03,https://www.nytimes.com/1971/01/03/archives/the-optimist-in-foggy-bottom.html,article,"WASHINGTON; Jan. 2—For the last few Weeks, the Nixon Administration has been getting together its second State of. the World Message, and its conclusion seems to be that things are a little better at the beginning of 1971 than they were a year ago. Here, at least, is the way Secretary of State Rogers sees it: ",Archives,By James Reston,Archives,,"['Vietnam', 'Vietnam']"
Headliners,1971-01-03,https://www.nytimes.com/1971/01/03/archives/a-different-role.html,article,"After 22 years in Congress and a meteoric flight across the political skies in 1968. Former economics professor Eugene J. McCarthy, 54, retired from the Senate last week .to work “from outside” for reforms of Congress and the political parties. Characteristically cryptic as to whether his reform plans might include running for President in 1972 or forming a new party, the Minnesota Democrat said there were three issues that could “motivate me to action”: the Vietnam war, the “militarization of American life,” and “the handling of the economy.” His fellow Senators, who did not always enjoy his caustic wit, were generous in their praise on his departure. “He's a fine man,” said Senator John Stennis of Mississippi, no political ally, “and I hope he has a further contribution to make to American life.” ",Archives,,Archives,,[]
AT HOME ABROAD,1971-01-04,https://www.nytimes.com/1971/01/04/archives/death-in-the-abstract.html,article,"LONDON, Jan. 3—Vietnam does not dominate our consciousness as it did. Weariness suppresses thought about any subject eventually, and we find reasons for wishing it away. The rea sons in Vietnam, though they promise no real end, are the lower casualties and gradual American withdrawal. ",Archives,By Anthony Lewis,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
VIETCONG GIVE TERNS ON TRUCE WITH U.S.,1971-01-04,https://www.nytimes.com/1971/01/04/archives/vietcong-give-terms-on-truce-with-us.html,article,"TOKYO, Jan. 3 (UPI) — The Vietcong said today that they would agree to a cease‐fire with the United States if Washington “declares it will withdraw all its troops and the troops of other foreign countries” from South Vietnam. ",Archives,,Archives,,['Vietnam']
New Director of U.S.O. Was in Vietnam 5 Years,1971-01-04,https://www.nytimes.com/1971/01/04/archives/new-director-of-uso-was-in-vietnam-5-years.html,article,"Samuel G. Anderson has been named national execu tive director of the United Service Organizations to succeed Justin M. Morrill, who had been active in the organization since 1941. ",Archives,,Archives,,[]
Letters to the Editor,1971-01-04,https://www.nytimes.com/1971/01/04/archives/discipline-builds-good-armies.html,article,To the Editor: ,Archives,"John M. MurphyMember of Congress,16th Dist., N. Y. Washington, Dec. 22, 1970",Archives,,['Vietnam']
U.S. LAWYER'S BID BALKED IN SAIGON,1971-01-04,https://www.nytimes.com/1971/01/04/archives/us-lawyers-bid-balked-in-saigon-military-judge-wont-delay-soldiers.html,article,"SAIGON, South Vietnam, Jan. 3 (AP) — A military judge said today that the United States command had impaired a sol dier's rights by refusing his civilian attorney permission to use military transportation and telephones to develop his case. But the judge, Col. Ralph Ham mack, denied a motion to post pone the court‐martial because he said the Army had not vio lated regulations. ",Archives,,Archives,,['Vietnam']
LOWENSTEIN URGES U.S. CURBS ON SAIGON,1971-01-04,https://www.nytimes.com/1971/01/04/archives/lowenstein-urges-us-curbs-on-saigon.html,article,"SAIGON, South Vietnam, Jan. 3—Representative Allard K. Lowenstein said today that if the American dilemma in Viet nam was to end, the Adminis tration in Washington would have to impose strict conditions for aid on the leaders of South Vietnam. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Pentagon Unit Finds Drugs ‘Military Problem’ in Asia,1971-01-04,https://www.nytimes.com/1971/01/04/archives/pentagon-unit-finds-drugs-military-problem-in-asia-pentagon-unit.html,article,"WASHINGTON, Jan. 3—Increasing drug abuse among American military personnel in Vietnam and elsewhere in the Far East has become a “military problem” for which the authorities have found no ef fective solution, according to a report by a task force of the Defense Department.",Archives,By Felix Belair Jr. Special to The New York Times,Archives,,['Vietnam']
Beret Camps Transferred,1971-01-05,https://www.nytimes.com/1971/01/05/archives/beret-camps-transferred.html,article,"SAIGON, South Vietnam, San. 4 (AP)—The saga of the Green Berets in Vietnam came to an end today with the trans fer of the last two Special Forces, camps to the South Vietnamese. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Israelis Report Finding Ancient Temple Stone,1971-01-05,https://www.nytimes.com/1971/01/05/archives/israelis-report-finding-ancient-temple-stone.html,article,later the United States acknowl edged the downing of its first jet by an antiaircraft missile over North Vietnam.,Archives,,Archives,,[]
Meadlo Given Immunity in Calley Trial,1971-01-05,https://www.nytimes.com/1971/01/05/archives/meadlo-given-immunity-in-calley-trial.html,article,"WASHINGTON, Jan. 4 (AP) —A former soldier in Lieut. William Calley's platoon was granted immunity from prose cution today, paving the way for his testimony when Lieu tenant Calley's murder trial, re sumes next week. The man, Paul D. Meadlo, previously had, refused to testify. ",Archives,,Archives,,['Vietnam']
Veteran Tells of Spying on Youth Group,1971-01-05,https://www.nytimes.com/1971/01/05/archives/veteran-tells-of-spying-on-youth-group.html,article,"WASHINGTON, Jan. 4 (AP) —A former military undercover agent says he spied for nearly six months on a Colorado youth group and its leader because a lieutenant colonel feared they would turn soldiers against the Vietnam war. ",Archives,,Archives,,['Vietnam']
PRESIDENT TERMS CUBA OFF LIMITS FOR SOVIET SUBS,1971-01-05,https://www.nytimes.com/1971/01/05/archives/president-terms-cuba-off-limits-for-soviet-subs.html,article,,Archives,By Max Frankel Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
President Predicts Gains In Econotny for'71 and'72,1971-01-05,https://www.nytimes.com/1971/01/05/archives/president-predicts-gains-in-economy-for-71-and-72-tells-4.html,article,"WASHINGTON, Jan. 4—Presi dent Nixon forecast significant improvements in the economy in 1971, followed by a “very good year” in 1972, as he de livered a generally: hopeful as sessment of the future of. the United States before a nation wide television audience tonight. ",Archives,By Robert B. Semple Jr. Special to The New York Times,Archives,,['Vietnam']
Foe's Film Depicts Capture of G.I.'s in Battle,1971-01-05,https://www.nytimes.com/1971/01/05/archives/foes-film-depicts-capture-of-gis-in-battle.html,article,"WASHINGTON, Jan. 4—The Columbia Broadcasting System televised an enemy film tonight in which about a dozen Ameri can fighting men are depicted as surrendering to the Vietcong in South Vietnam.",Archives,By James M. Naughton Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
P.O.W. List Questioned,1971-01-05,https://www.nytimes.com/1971/01/05/archives/pow-list-questioned.html,article,"UNITED NATIONS, N. Y., Jan. 4 — Lieut. Robert Frish man of the Navy, a former prisoner in North Vietnam, in sisted today that many more Americans were held by Hanoi than those reported in recently released lists of captives. ",Archives,,Archives,,['Vietnam']
Soviet Role in Vietnam,1971-01-05,https://www.nytimes.com/1971/01/05/archives/soviet-role-in-vietnam.html,article,President Sadat's acknowledg ment of the death of six Soviet soldiers appears to be the first official confirmation of the loss of Russian military personnel in the operation of antiaircraft installations supplied to Mos cow's allies. ,Archives,,Archives,,[]
Transcript of Four Correspondents' Interview With President at the White House,1971-01-05,https://www.nytimes.com/1971/01/05/archives/transcript-of-four-correspondents-interview-with-president-at-the.html,article,"Following is a transcript of a tele vised interview with President Nixon from the White House last night as recorded by The New York Times. Network correspondents par ticipating were Eric Sevareid of the Columbia Broadcasting System, How ard K. Smith of the American Broad casting Company, John Chancellor of the National Broadcasting Company and Nancy Dickerson of the Public Broadcasting System. ",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Parting Shot on Vietnam,1971-01-05,https://www.nytimes.com/1971/01/05/archives/parting-shot-on-vietnam.html,article,"Mr. President, my term of office in the Senate is drawing to a close. ",Archives,By Charles E. Goodell,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1971-01-05,https://www.nytimes.com/1971/01/05/archives/a-gis-vote-for-marijuana.html,article,To the Editor:,Archives,"Gabriel Lambiase (SP/4) South Vietnam, Dec. 17, 1970",Archives,,['Vietnam']
Mrs. Ky and Tribesmen in Dispute Over Land in South Vietnamese Highlands,1971-01-06,https://www.nytimes.com/1971/01/06/archives/mrs-ky-and-tribesmen-in-dispute-over-land-in-south-vietnamese.html,article,"SAIGON, South Vietnam, Jan 5 (AP) — A land dispute in volving Montagnard tribesmen on one side and Mrs. Nguyen Cao Ky on the other has gone to the highest officials of the Government for a decision. ",Archives,,Archives,,['Vietnam']
WASHINGTON,1971-01-06,https://www.nytimes.com/1971/01/06/archives/on-misunderstanding-vietnam.html,article,"WASHINGTON, Jan. 5—One of the small but important ironies in the tan gled relations between United States officials and enemy officials in Viet nam is that there is a persistent misunderstanding between them about the word “understanding.” ",Archives,By James Reston,Archives,,"['Vietnam', 'Vietnam']"
B‐52 Attacks Reported,1971-01-06,https://www.nytimes.com/1971/01/06/archives/b52-attacks-reported.html,article,"SAIGON, South Vietnam, Jan. 5 (AP)—United States B‐52 bombers were reported to have pounded the Ho Chi Minh trail in Laos today in a continued attempt to counter an enemy build‐up. ",Archives,,Archives,,['Vietnam']
Peace on Earth Ends for 15 Servicemen in Cortland,1971-01-06,https://www.nytimes.com/1971/01/06/archives/peace-on-earth-ends-for-15-servicemen-in-cortland.html,article,"CORTLAND, N.Y., Jan. 5— Tears and pride were com mingled today at the freezing airport here as 15 servicemen whom the people of Cortland County had brought home from Vietnam for Christmas started their return flight. ",Archives,By Murray Schumach Special to The New York Times,Archives,,['Vietnam']
Green Beret Deplores Mylai; Is Excused From Trial Panel,1971-01-06,https://www.nytimes.com/1971/01/06/archives/green-beret-deplores-mylai-is-excused-from-trial-panel.html,article,"FORT McPHERSON, Ga., Jan. 5 — A former high‐ranking Green Beret officer who served in Vietnam was excused from a court‐martial panel today after declaring that such acts as the alleged Mylai massacre wer “shameful to an Army that I've served for 22 years.” ",Archives,By Douglas Robinson Special to The New York Times,Archives,,['Vietnam']
"Harriman Author, Hits Nixon's Vietnam Policy",1971-01-06,https://www.nytimes.com/1971/01/06/archives/harriman-author-hits-nixons-vietnam-policy-humphrey-would-have-got.html,article,"“If Hubert Humphrey had been elected President, we would have been well out of Vietnam by now.”",Archives,By McCandlish Phillips,Archives,,['Vietnam']
HANOI AGAIN DENIES FLIGHT AGREEMENT,1971-01-07,https://www.nytimes.com/1971/01/07/archives/hanoi-again-denies-agreement.html,article,"TOKYO, Jan. 6 (UPI)—North Vietnam said today President Nixon's statement that there was an understanding between Hanoi and Washington over United States reconnaissance flights was a “fiction.” ",Archives,,Archives,,['Vietnam']
What Does the U.S. Want in Vietnam?,1971-01-07,https://www.nytimes.com/1971/01/07/archives/what-does-the-us-want-in-vietnam-sharp-questions-from-an-asian.html,article,"BANGKOK—In recent times few issues have provoked in a nation so much heated controversy, dissension and convulsion as Vietnam policy. ",Archives,By Thanat Khoman,Archives,,['Vietnam']
Letters to the Editor,1971-01-07,https://www.nytimes.com/1971/01/07/archives/letter-to-the-editor-1-no-title.html,article,To the Editor:,Archives,"[the Rev.] Edward I. Swanson Civilian Coordinator, Office of the Bishop for the Armed Forces The Episcopal Church Center New York, Dec. 17, 1970",Archives,,['Vietnam']
END OF G.I. COMBAT FORESEEN BY LAIRD,1971-01-07,https://www.nytimes.com/1971/01/07/archives/end-of-gi-combat-foreseen-by-laird-in-paris-he-asserts-troop-role.html,article,"PARIS, Jan. 6 — Secretary of Defense Melvin R. Laird, stopping off here today on his way to Southeast Asia, said that the United States would end its “combat responsibili ty” in South Vietnam by mid summer. ",Archives,By John L. Hess Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
U.S. Foreign Military Assistance for 1970 Is Put at 8 Times the Figure in Budget,1971-01-07,https://www.nytimes.com/1971/01/07/archives/us-foreign-military-assistance-for-1970-is-put-at-8-times-the.html,article,"WASHINGTON, Jan. 6—A Defense Department official told a Congressional subcom mittee today that the United States had supplied about eight times the amount of foreign military assistance formally listed in the President's budget for military aid last year. ",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
U.S. Copters From Saigon To Aid Malaysia in Flood,1971-01-07,https://www.nytimes.com/1971/01/07/archives/us-copters-from-saigon-to-aid-malaysia-in-flood.html,article,"KUALA LUMPUR, Malaysia, Jan. 6 (UPI)—The United States Army diverted six UH‐1 heli copters from Vietnam to Malay sia today to help rescue thou sands of people marooned by monsoon floods. Meanwhile, new rains created another stricken region in western Malaysia. ",Archives,,Archives,,[]
Colonel on Mylai Panel Declares Killing P. O. W. Might Be Proper,1971-01-07,https://www.nytimes.com/1971/01/07/archives/colonel-on-mylai-panel-declares-killing-p-o-w-might-be-proper.html,article,"FORT MePHERSON, Ga., Jan. 6 — An Army colonel who said it might be proper to ex ecute a prisoner of war in an “unconventional” conflict such as the Vietnam war was tenta tively seated today as head of a jury that will decide a Mylai case. ",Archives,By Douglas Robinson Special to The New York Times,Archives,,['Vietnam']
MEKONG OIL CRAFT SET AFIRE BY FOE,1971-01-07,https://www.nytimes.com/1971/01/07/archives/mekong-oil-craft-set-afire-by-foe-boat-bound-for-pnompenh-hit-by.html,article,"PNOMPENH, Cambodia, Jan. 6 (AP)—A South Vietnamese landing boat loaded with gaso line and other fuels was shelled from an island in the Mekong River today. The boat exploded, sending greasy black smoke several hundred feet into the air. ",Archives,,Archives,,[]
Army Drops Charges Against Four in Alleged Mylai Cover‐Up,1971-01-07,https://www.nytimes.com/1971/01/07/archives/army-drops-charges-against-four-in-alleged-mylai-coverup.html,article,"WASHINGTON, Jan. 6 (AP) — The Army dropped today the charges against four more officers in the alleged cover up of the killing of South Viet namese civilians at Mylai. ",Archives,,Archives,,['Vietnam']
Nixon Now Expected to Transfer His Emphasis to Domestic Issues,1971-01-07,https://www.nytimes.com/1971/01/07/archives/nixon-now-expected-to-transfer-his-emphasis-to-domestic-issues.html,article,WASHINGTON. Jan. 6— President Nixon has now indi cated in public as well as in private that he deems it rea sonably safe—as well as po litically desirable — to turn away from his personal pre occupation with foreign prob lems and to devote more attention to the home front ,Archives,By Max Frankel Special to The New York Times,Archives,,['Vietnam']
Brigade May Leave in March,1971-01-07,https://www.nytimes.com/1971/01/07/archives/brigade-may-leave-in-march.html,article,"SAIGON, South Vietnam, Jan. 6 CAP) — Reliable sources re ported today that a brigade of the United States First Cavalry Division (Airmobile), expected to be one of the last divisions to be pulled out of Vietnam, would be withdrawn in March. ",Archives,,Archives,,['Vietnam']
2 G.I.'s Killed ht Vietnam,1971-01-07,https://www.nytimes.com/1971/01/07/archives/2-gis-killed-in-vietnam.html,article,"SAIGON, South Vietnam, Jan. 6 (Reuters)—Two Americans were reported killed and nine wounded in light scattered ac tion in South Vietnam today, while Government troops con tinued operations in the U Minh forest in the Mekong Delta and clashed twice with guerrillas in Cambodia. ",Archives,,Archives,,['Vietnam']
Article 1 ‐‐ No Title,1971-01-07,https://www.nytimes.com/1971/01/07/archives/article-1-no-title.html,article,"SAIGON, South Vietnam, Jan. 6 (UPI)—A Vietcong broadcast today rejected as “illusory logic” President Nixon's opti mism for peace in Vietnam. ",Archives,,Archives,,['Vietnam']
Letters to the Editor,1971-01-07,https://www.nytimes.com/1971/01/07/archives/prisonerofwar-issue-in-vietnam.html,article,To the Editor:,Archives,"John E. Chappell Jr. Ogden, Utah, Dec. 26, 1970",Archives,,['Vietnam']
U.S. Official Describes Hanoi As Beset by Many Difficulties,1971-01-08,https://www.nytimes.com/1971/01/08/archives/us-official-describes-hanoi-as-beset-by-many-difficulties.html,article,"CANBERRA, Australia, Jan. 7 —A United States Government official and writer on North Vietnamese affairs told a con ference of Asian specialists today that North Vietnam has been severely affected by politi cal uncertainty, stringent eco nomic problems and a steady decline in living standards since the death of President Ho Chi Minh 18 months ago. ",Archives,By Robert Trumbull Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
3 Dead Pilots Identified,1971-01-08,https://www.nytimes.com/1971/01/08/archives/3-dead-pilots-identified.html,article,"PARIS, Jan. 7 (Reuters) — The Hanoi delegation to the peace talks today identified three United States pilots killed when their planes either were shot down or crashed in North Vietnam.",Archives,,Archives,,['Vietnam']
7 G.I.'s Reported Killed As Foe Attacks 2 Patrols,1971-01-08,https://www.nytimes.com/1971/01/08/archives/7-gis-reported-killed-as-foe-attacks-2-patrols.html,article,"SAIGON, South Vietnam, Friday, Jan. 8 (AP) — North Vietnamese and Vietcong forces were reported to have attacked two American recon naissance patrols yesterday in widely separated parts of South Vietnam and to have wiped out one of the patrols. ",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"DRUG DEATHS HIGHER, VIETNAM DATA. SHOW",1971-01-08,https://www.nytimes.com/1971/01/08/archives/drug-deaths-higher-vietnam-data-show.html,article,"SAIGON, South Vietnam, Jan. 7 (UPI)—United States officials disclosed today that improved reporting and diagnostic sys tems show the number of drug deaths among American serv icemen in Vietnam may be 70 per cent higher than previously thought. ",Archives,,Archives,,['Vietnam']
STRANGERS’ LETTERS TO P.O.W.'S ASSAILED,1971-01-08,https://www.nytimes.com/1971/01/08/archives/strangers-letters-to-pows-assailed.html,article,An American visitor who re turned this week from Hanoi said that North Vietnamese of ficials told him that letters and parcels sent to American pris oners by strangers tended to delay mail sent by the prison ers’ relatives. ,Archives,,Archives,,['Vietnam']
Copters Aiding Victims Of Floods in Malaysia,1971-01-08,https://www.nytimes.com/1971/01/08/archives/copters-aiding-victims-of-floods-in-malaysia.html,article,"KUANTAN, Malaysia, Jan. 7 (AP)—A British Navy heli copter carried food today to 150,000 flood victims perched on rooftops and roads in the region of Temerloh. ",Archives,,Archives,,['Vietnam']
