headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
"3 Robbed of $100,000 at River House",1971-11-01,https://www.nytimes.com/1971/11/01/archives/3-robbed-of-100000-at-river-house-100000-stolen-at-river-house.html,article,"Three armed, well‐dressed robbers stole more than $100,000 in jewelry from Mrs. Arthur Hugh Bunker, sister in‐law of the American Am bassador to South Vietnam, Ellsworth Bunker, and two friends early yesterday morning in the private drive way of River House at 435 East 52d Street.",Archives,By Martin Gansberg,Archives,,[]
Drop in U.S. Capability Worries Military,1971-11-01,https://www.nytimes.com/1971/11/01/archives/drop-in-us-capability-worries-military.html,article,"Senior Army, Navy and Air Force officers believe that the United States capability to in tervene militarily in support of American and allied interests abroad has been drastically re duced.",Archives,By Drew Middleton,Archives,,['Vietnam']
Saigon Reports 31 of Foe Killed; Arnerical Division Deactivated,1971-11-01,https://www.nytimes.com/1971/11/01/archives/saigon-reports-31-of-foe-killed-americal-division-deactivated.html,article,"SAIGON, South Vietnam, Oct. 31 (AP)—The South Viet namese military command said today that a Vietcong battalion of about 200 men shelled and assaulted South Vietnamese in fantrymen yesterday near a dis trict town 40 miles northwest of Saigon.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
FULBRIGHT SEES CONGRESS VOTING INTERIM AID PLAN,1971-11-01,https://www.nytimes.com/1971/11/01/archives/fulbright-sees-congress-voting-interim-aid-plan-but-indicates.html,article,"WASHINGTON, Oct. 31 — Senator J. W. Fulbright, Chair man of the Foreign Relations Committee, predicted today that Congress would approve an interim solution to keep foreign aid alive, but he indi cated opposition to the formula being devised by the Nixon Administration.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
AT HOME ABROAD,1971-11-01,https://www.nytimes.com/1971/11/01/archives/mr-johnsons-legacy.html,article,"LONDON—On March 30,1967, Presi dent Johnson had all the Democratic state chairmen to the White House for a reception. As each shook the Presi dent's hand, a photograph was taken —to be sent to the chairman as a use ful political memento.",Archives,By Anthony Lewis,Archives,,['Vietnam']
Vietnamese Delay Convoy,1971-11-01,https://www.nytimes.com/1971/11/01/archives/vietnamese-delay-convoy.html,article,"DANANG, South Vietnam, Monday, Nov. 1 (AP) — A crowd of angry Vietnamese surrounded a United States army convoy and prevented it from leaving the scene of an accident for 1½ hours, Army spokesman reported today. The incident occurred yesterday on Highway 1, 44 miles south of Danang.",Archives,,Archives,,['Vietnam']
"Saigon Begins the Release Of 2,938 Enemy P.O.W.'s",1971-11-01,https://www.nytimes.com/1971/11/01/archives/saigon-begins-the-release-of-2938-enemy-pows-largest-such-amnesty-o.html,article,"SAIGON, South Vietnam, Oct. 31—The South Vietnam ese Government today released the first of nearly 3,000 Viet cong prisoners under a recently announced amnesty.",Archives,By Iver Peterson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
How Area's Senators Voted Last Week,1971-11-01,https://www.nytimes.com/1971/11/01/archives/how-areas-senators-voted-last-week.html,article,"WASHINGTON, Oct. 31—Fol lowing are the votes of delega tions from New York, New Jer sey and Connecticut on the major roll calls in Congress during the week ended yester day.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Legal Obstacles Blocking Boston Grand Jury in Its Investigation of the Release of Pentagon Papers,1971-11-01,https://www.nytimes.com/1971/11/01/archives/legal-obstacles-blocking-boston-grand-jury-in-its-investigation-of.html,article,"BOSTON, Oct. 31 — After nearly three months of inves tigation, a Federal grand jury looking Into the unauthorized distribution and publication of the Pentagon papers appears to be far from completing its in quiry.",Archives,By Robert Reinhold special to The New York Times,Archives,,['Vietnam']
CONNALLY HOLDS TALKS WITH THIEU,1971-11-02,https://www.nytimes.com/1971/11/02/archives/connally-holds-talks-with-thieu-military-and-political-affairs-and.html,article,"SAIGON, South Vietnam Nov. 1—Secretary of the Treasury, John B. Connally met with Pres ident Nguyen Van Thieu today in talks covering the future of continued American economic aid to South Vietnam and the Senate vote last week to kill the fereign assistance program.",Archives,By Alvin Shuster Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
CONGRESS CHIEFS AGREE FOREIGN AID SHOULD CONTINUE,1971-11-02,https://www.nytimes.com/1971/11/02/archives/congress-chiefs-agree-foreign-aid-should-continue-but-differences.html,article,"WASHINGTON, Nov. 1— Congressional leaders agreed today that the foreign aid pro gram should have a new lease on life, but there was wide dif ferences about the duration and scope of any extension as well as the shape of any per manent legislation to follow.",Archives,By Felix Belair Jr. Special to The New York Times,Archives,,['Vietnam']
U.S. Strength in Vietnam Is Lowest in Six Years,1971-11-02,https://www.nytimes.com/1971/11/02/archives/us-strength-in-yietnam-is-lowest-in-six-year.html,article,"SAIGON, South Vietnam, Nov. 1 (AP)—American troop strength in South Vietnam dropped below 200,000 to day for the first time in near ly six years.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Col. Herbert Denied Leave To Appear on Cavett Show,1971-11-02,https://www.nytimes.com/1971/11/02/archives/col-herbert-denied-leave-to-appear-on-cavett-show.html,article,"Lieut. Col. Anthony Herbert of Fort McPherson, Ga., has been denied leave to appear on the Dick Cavett television show here tonight on Chan nel 7.",Archives,,Archives,,['Vietnam']
HANOI STILL INSISTS ON OUSTER OF THIEU,1971-11-02,https://www.nytimes.com/1971/11/02/archives/hanoi-still-insists-on-ouster-of-thieu.html,article,"PARIS, Nov. 1 (AP)—North Vietnam made it clear today that the removal of President Nguyen Van Thieu was still an essential part of the seven‐ point Communist peace plan.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Australia Is Said to Plan to Aid In Training Cambodian Troops,1971-11-03,https://www.nytimes.com/1971/11/03/archives/australia-is-said-to-plan-to-aid-in-training-cambodian-troops.html,article,"WASHINGTON, Nov. 2— Australia has agreed to provide instructors and facilities in South Vietnam for the training of several battalions of Cam bodian troops, informed sources said today.",Archives,,Archives,,[]
SENATE PX STUDY FINDS WIDE GUILT,1971-11-03,https://www.nytimes.com/1971/11/03/archives/senate-px-study-finds-wide-guilt-panel-says-servicemen-big-business.html,article,"WASHINGTON, Nov. 2 — A Senate subcommittee, conclud ing a three‐year investigation of financial corruption in the military, filed a stern indict ment today of servicemen, Pen tagon administrators and big business.",Archives,By Walter Rugaber;Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
HANOI CHARGES U.S. HAS EXTENDED RAIDS,1971-11-03,https://www.nytimes.com/1971/11/03/archives/hanoi-charges-us-has-extended-raids.html,article,"HANOI, North Vietnam, Wed nesday, Nov. 3 (Agence France Press)—The Foreign Ministry charged today that the United States Air Force had extended its bombings of North Vietnam to include the country's north ern province of Laichau, 160 miles northwest of Hanoi.",Archives,,Archives,,['Vietnam']
Cambodian Siege Broken,1971-11-03,https://www.nytimes.com/1971/11/03/archives/cambodian-siege-broken.html,article,"PRAKHAM, Cambodia, Nov. 2 (Reuters)—A Cambodian arm ored column today broke through to this town 56 miles north of Pnompenh, lifting a weeklong siege by eight North Vietnamese and Vietcong bat talions.",Archives,,Archives,,[]
U.S. Navy Jet Reported to Strike Missile Site in North Vietnam,1971-11-03,https://www.nytimes.com/1971/11/03/archives/us-navy-jet-reported-to-strike-missile-site-in-north-vietnam.html,article,"SAIGON, South Vietnam, Wednesday, Nov 3 (AP)—An American Navy jet that was bombing the enemy's supply trail in Laos was reported to have darted over neighboring North Vietnam, yesterday to at tack an antiaircraft battery that had fired two missiles at it",Archives,,Archives,,"['Vietnam', 'Vietnam']"
NIXON APPROVES HERBERT ADVANCE,1971-11-03,https://www.nytimes.com/1971/11/03/archives/nixon-approves-herbert-advance-promotion-to-colonel-wins-backing-of.html,article,"WASHINGTON, Nov. 2 — President Nixon has approved the Army's recommendation for promotion of Lieut. Col. An thony E. Herbert, whom the Army sought to oust after he charged two fellow officers with covering up alleged at trocities committed by Ameri can servicemen in Vietnam.",Archives,,Archives,,['Vietnam']
291 Reported Killed,1971-11-03,https://www.nytimes.com/1971/11/03/archives/291-reported-killed.html,article,"PNOMPENH, Cambodia, Nov. 2 (AP)—The Government today reported 291 North Vietnamese and Vietcong killed in the cam paign at Prakham.",Archives,,Archives,,[]
Letters to the Editor,1971-11-03,https://www.nytimes.com/1971/11/03/archives/on-the-other-hand-thieu-10.html,article,To the Editor:,Archives,"A. Sock New York, Nov: 1, 1971",Archives,,['Vietnam']
"3,000 HONOR DIEM AT SAIGON RITES",1971-11-03,https://www.nytimes.com/1971/11/03/archives/3000-honor-diem-at-saigon-rites-slain-president-is-eulogized-on.html,article,"SAIGON, South Vietnam, Nov. 2—In a vast outpouring of nostalgia, 3,000 people, in chiding some prominent politi cal leaders, gathered in the rain today around the un marked grave of Ngo Dinh Diem, and for the first time since he was overthrown as President eight years ago, pub licly sang his official song, “Long Live President Diem,”",Archives,By Fox Butterfield Special to The New York Times,Archives,,['Vietnam']
AID. LISTS WORK PERILED BY SENATE,1971-11-04,https://www.nytimes.com/1971/11/04/archives/aid-lists-work-periled-by-senate-chaos-seen-in-vietnam-if.html,article,"WASHINGTON, Nov. 3—The Agency for International bevelopment sent to Congress today a long list of the programs it said would come to an end if last Friday's Senate action killing the foreign aid authorization bill is allowed to stand.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Pentagon Denies U.S. Raid In North Vietnam Near China,1971-11-04,https://www.nytimes.com/1971/11/04/archives/pentagon-denies-us-raid-in-north-vietnam-near-china.html,article,"WASHINGTON, Nov. 3—The Pentagon categorically denied today a charge by the North Vietnamese Government that the United States Air Force had extended its bombings to include the northern province of Laichau, 160 miles northwest of Hanoi.",Archives,,Archives,,['Vietnam']
COL HERBERT PUT UNDER NEWS CURB,1971-11-04,https://www.nytimes.com/1971/11/04/archives/col-herbert-put-under-news-curb-army-says-he-must-obtain-permission.html,article,"ATLANTA, Nov. 3—The United States Army instructed Lieut. Col. Anthony B. Herbert today to refrain from speaking with members of the news media without specific permission from his commanding officers.",Archives,By James T. Wooten Special to The New York Times,Archives,,['Vietnam']
"LAIRD, IN VIETNAM, CONFIDENT ON AID",1971-11-04,https://www.nytimes.com/1971/11/04/archives/laird-in-vietnam-confident-on-aid.html,article,"SAIGON, South Vietnam, Nov. 3—Secretary of Defense Melvin R. Laird arrived here tonight and voiced confidence that Congress would restore the foreign aid program because “this is a time to show strength, not weakness.”",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Gravel Case Continued,1971-11-04,https://www.nytimes.com/1971/11/04/archives/gravel-case-continued.html,article,"BOSTON, Nov. 3 (AP)—The United States Court of Appeals for the First Circuit granted a continuance today in the senatorial privilege case of Senator Mike Gravel, Democrat of Alaska, who is trying to block subpoenas issued to two associates by a Federal grand jury investigating newspaper publication of portions of the Pentagon Papers. A hearing in the case was rescheduled for next Wednesday.",Archives,,Archives,,['Vietnam']
Referendums Fail to Reveal a Pattern,1971-11-04,https://www.nytimes.com/1971/11/04/archives/referendums-fail-to-reveal-a-pattern.html,article,There was no discernible national pattern Tuesday in referendums on money and other matters.,Archives,By Linda Charlton,Archives,,['Vietnam']
High School Students Hold Rally For War Protest on Saturday,1971-11-04,https://www.nytimes.com/1971/11/04/archives/high-school-students-hold-rally-for-war-protest-on-saturday.html,article,Several hundred high school students held a rally on the Central Park Mall in the rain yesterday in preparation for Saturday's March Against the War.,Archives,,Archives,,['Vietnam']
McMahon Says US. Pledges Indian Ocean Force to Counterbalance Soviet,1971-11-04,https://www.nytimes.com/1971/11/04/archives/mcmahon-says-us-pledges-indian-ocean-force-to-counterbalance-soviet.html,article,"WASHINGTON, Nov. 3 —Prime Minister William McMahon of Australia said today that he had been assured by President Nixon and Secretary of Defense Melvin R. Laird that the United States would provide a “counterbalancing force” to the growing Soviet naval power in the Indian Ocean.",Archives,By Terence Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
