headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
The American Way in Asia as seen by Robert Osborn,1971-03-01,https://www.nytimes.com/1971/03/01/archives/state-of-our-asia-policy.html,article,"In his State of the World Message, President Nixon sought to demonstrate a non‐hostile disposition toward China. There were amiable references to “a dialogne with Peking,” and the possi bility of China's playing “a construc tive role in the family of nations.” But Washington would continue to oppose, the seating of Peking's dele gation in the U.N. at the expense of Taipei's representation, and we stand by our 1954 treaty with “the Republic of China on Taiwan.” In sum, no change.",Archives,By O. Edmund Clubs,Archives,,['Vietnam']
News Analysis,1971-03-01,https://www.nytimes.com/1971/03/01/archives/the-thrust-into-laos-next-few-weeks-will-provide-a-verdict.html,article,"SAIGON, South. Vietnam, Feb. 28 — The South Vietnamese thrust against enemy supply routes in Laos is entering its crucial stage, in the view of authoritative American military sources here.",Archives,By Alvin Shuster Special to The New York Times,Archives,,['Vietnam']
U.S. MOVES TANKS TO SEAL FRONTIER TO ENEMY IN LAOS,1971-03-01,https://www.nytimes.com/1971/03/01/archives/us-moves-tanks-to-seal-frontier-to-enemy-in-laos-an-eastward-push.html,article,"SAIGON, South Vietnam Feb. 28—United States tanks and other armored units moved to the South Vietnamese‐Lao tian border today to prevent a possible eastward movement of a North Vietnamese tank force that supported the enemy as sault on a contested hill six miles inside Laos.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1971-03-01,https://www.nytimes.com/1971/03/01/archives/kriegsspiel-out-of-context.html,article,To the Editor:,Archives,Edmund Stillman,Archives,,"['Vietnam', 'Vietnam']"
Sporting Club' Opens,1971-03-01,https://www.nytimes.com/1971/03/01/archives/sporting-club-opens.html,article,"Never, never have the good old days of Hollywood seemed so golden, at least lately, as with the unreeling of a new something-or-other titled ""The Sporting Club"" at the Coronet. What is this thing about?Apparently, a rustic hunting lodge in Michigan, where a group of guzzling high-livers from the city are holding a reunion, is supposed to signify structural America. Toward the end, the building is dynamited (after repeated hints that the Vietnam War is undermining things). The club members, men and women, stagger around in the ruins to a thunderous soundtrack rendition of ""Battle Hymn of the Republic.""Earlier, 20 minutes or so, there was a smaller-scale dynamiting of a new dam, at which a rally of war veterans and American Gothic types is being held. Hoping, praying that was the end, I reached for my shoes. No such luck.But the picture finally does end, after more hints, in a wallow of sex and violence (the facade of America?). As the color camera whips around in a frenzy of half-shadows, the braying club members strip down for a mass orgy. And we guarantee you've never seen such a repulsive array of flabby, middle-aged blubber.Studiously plunked down and magnified in a naturalistic, woodsy setting, the stilted, elliptical dialogue, the heavy stylization of the performances and the insistently pointed direction of Larry Peerce (of ""Goodbye, Columbus,"" believe it or not), render it a plodding artificial bore.Lorenzo Semple Jr. has adapted the source, a novel by Thomas McGuane, which a reviewer for this newspaper said ""almost put him to sleep."" History repeats itself.",Review,HOWARD THOMPSON,Archives,,[]
Fulbright Hopes to Force Nixon's Advisers to Testify,1971-03-01,https://www.nytimes.com/1971/03/01/archives/fulbright-hopes-to-force-nixons-advisers-to-testify-fulbright-prods.html,article,"WASHINGTON, Feb. 28 — Senator J. W. Fulbright, criti cizing what he termed the “total breakdown” of communication between Congress and the Ad ministration on Vietnam, said today that he would submit a bill to compel the Secretary of State and other officials to ap pear before Congress to explain the Administration's policies.",Archives,By Terence Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
America's Moral Egocentrism,1971-03-01,https://www.nytimes.com/1971/03/01/archives/americas-moral-egocentrism.html,article,LONDON—To the distant observer a puzzling feature of American his tory in the last ten years has been the absence of ordinary political op position to the Vietnam war and the other vast American operations in Southeast Asia.,Archives,By J. Enoch Powell,Archives,,['Vietnam']
Nixon Aides Reported to Debate Setting Of a Definite Date for Ending 'War Role,1971-03-01,https://www.nytimes.com/1971/03/01/archives/nixon-aides-reported-to-debate-setting-of-a-definite-date-for.html,article,"WASHINGTON, Feb. 28— There is said to be a subtle but intensive debate in the upper ranks of the Government about whether President Nixon should now commit himself to the def inite termination of American involvement in the Indochina war.",Archives,By Max Frankel Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1971-03-01,https://www.nytimes.com/1971/03/01/archives/next-nuclear-alert.html,article,To the Editor: The false nuclear alert on the morning of Feb. 20 may have been more than a “human error.” It was a timely warning of the abyss towards which we are perilously and rapidly drifting.,Archives,Alexander Witold Rudzinski,Archives,,"['Vietnam', 'Vietnam']"
"Kennedy, in Visit to Carolina, Cites Calhoun But Not‐Sherman",1971-03-01,https://www.nytimes.com/1971/03/01/archives/kennedy-in-visit-to-carolina-cites-calhoun-but-not-sherman.html,article,"CHARLESTON, S.C., Feb.28 — Senator Edward M. Kennedy of Massachusetts made a speech here Wit night that in cluded 41 typewritten lines of praise tof john Calhohn, South Carolina's Most favorite son.",Archives,By Roy Reed Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/comments-on-the-war-in-indochina.html,article,To the Editor:,Archives,Ernest T. Clough,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/letter-to-the-editor-10-no-title.html,article,To the Editor:,Archives,John Henderson,Archives,,['Vietnam']
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/letter-to-the-editor-1-no-title.html,article,To the Editor:,Archives,Philip. C. Jessup,Archives,,['Vietnam']
"4,400 G.I.'s Withdrawn From Vietnam in Week",1971-03-02,https://www.nytimes.com/1971/03/02/archives/4400-gis-withdrawn-from-vietnam-in-week.html,article,"SAIGON, South Vietnam, March 1 (AP) —The United States command said today that American troop strength in Vietnam dropped by 4,400 men last week and also an nounced the phasing out of 16 more Army units that will reduce the strength by an additional 3,280 men. ",Archives,,Archives,,['Vietnam']
Denies Cover‐Up Charge,1971-03-02,https://www.nytimes.com/1971/03/02/archives/denies-coverup-charge.html,article,"WASHINGTON, March 1 (UPI) — Cal. Oran K. Hender son denied today that he had deliberately tried to cover up the Mylai incident, as the Army has charged. In a statement is sued by his lawyer, he said “obstructionist tactics” by some Army officers had hurt his ability to defend himself during pretrial investigations. ",Archives,,Archives,,['Vietnam']
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/letter-to-the-editor-4-no-title.html,article,To the Editor:,Archives,Louis Wolf,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
SAIGON RESERVES MOVE WESTWARD TO LAOS BORDER,1971-03-02,https://www.nytimes.com/1971/03/02/archives/saigon-reserves-move-westward-to-laos-border-fighting-is-reported.html,article,"SAIGON, South Vietnam, Tuesday, March 2—South Viet namese troop reinforcements, assembled in the northeastern corner of South Vietnam, were moving westWard to the Lao tian border yesterday. ",Archives,By Iver Peterson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
From a Bronx Copter Pilot's Diary: Laos Is Far Worse Than Cambodia,1971-03-02,https://www.nytimes.com/1971/03/02/archives/from-a-bronx-copter-pilots-diary-laos-is-far-worse-than-cambodia.html,article,"KHESANH, South Vietnam, March 1—Clarence J. Romero Jr. of the Bronx, a 20‐year‐ old warrant officer, has the most dangerous job in the air war over Laos. He pilots a tiny light observation heli copter (L.O.H.) at tree‐top level, waiting to draw fire.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Bomb in Capitol Causes Wide Damage,1971-03-02,https://www.nytimes.com/1971/03/02/archives/bomb-in-capitol-causes-wide-damage-capitol-bombing-does-wide-damage.html,article,"WASHINGTON, Match 1—A bomb, apparently planted by a group or person protesting against the Vietnam war, ex ploded early this morning in the Senate wing of the Capitol, causing extensive damage but no injuries. ",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/letter-to-the-editor-5-no-title.html,article,To the Editor:,Archives,Charles Sheldon,Archives,,"['Vietnam', 'Vietnam']"
The Pilot's Mother Expects Him Home,1971-03-02,https://www.nytimes.com/1971/03/02/archives/the-pilots-mother-expects-him-home.html,article,"Warrant Officer Romero's mother, Mrs. Lydia Bloom, of 1710 Seward Avenue, the Bronx, said last night she was unaware that her son had been keeping a diary, but not surprised. “He's always been explicit about the things he believed in,” she said, add ing:",Archives,,Archives,,['Vietnam']
Human‐Wave Tactics Noted,1971-03-02,https://www.nytimes.com/1971/03/02/archives/humanwave-tactics-noted.html,article,"KHESANH, South Vietnam, March 1 (Reuters)—The deputy commander of United States forces in Vietnam said today that the North Vietnamese, using human‐wave tactics in Laos, had forced South Vietnamese troops into the heaviest fighting of the Indochina war.",Archives,,Archives,,['Vietnam']
Saigon's Cambodia Drive in Confusion After Death of Its Colorful Commander,1971-03-02,https://www.nytimes.com/1971/03/02/archives/saigons-cambodia-drive-in-confusion-after-death-of-its-colorful.html,article,"TAYNINH, South Vietnam, March 1 — Bereft of leadership by the death of Lieut. Gen. Do Cao Tri in a helicopter crash last week, officers at his forward command post directing a 23,000‐man opera tion against North Vietnamese troops and supplies in cam bodia appear to be in a state of confusion and uncertainty.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
PRESIDENT WINS MIDWEST BACKER FOR TAX SHARING,1971-03-02,https://www.nytimes.com/1971/03/02/archives/president-wins-midwest-backer-for-tax-sharing-gov-hearnes-of.html,article,"DES MOINES, Iowa, March 1 —President Nixon's plea for support et his revenue‐sharing program, punctuated by a pledge to add $100‐million to rural development funds, re ceived the backing of a Demo. cratic Governor here today, but his appearance touched off a demonstration by a coalition of farmers, antiwar protesters and construction workers. ",Archives,By James M. Naughton Special to The New York Times,Archives,,['Vietnam']
AIR FORCE CURBS SLOT MACHINES,1971-03-02,https://www.nytimes.com/1971/03/02/archives/air-force-curbs-slot-machines-senators-told-all-overseas-use-will.html,article,"WASHINGTON, March 1 (AP)—The Air Force is remov ing slot machines from its over seas bases and will have ban ished then entirely by July 1, 1972, Senators inquiring into military corruption announced today. ",Archives,,Archives,,['Vietnam']
Letters to the Editor,1971-03-02,https://www.nytimes.com/1971/03/02/archives/letter-to-the-editor-2-no-title.html,article,To the Editor:,Archives,G. Kershaw Green,Archives,,['Vietnam']
Medina Says Army Will Not Allow Him To Reply to Calley,1971-03-02,https://www.nytimes.com/1971/03/02/archives/medina-says-army-will-not-allow-him-to-reply-to-calley-medina.html,article,"WASHINGTON, March 1 — Capt., Ernest L. Medina accused the Army today of trying to keep him from challenging the testimony of First Lieut. Wil liam. L. Calley Jr. that orders to kill civilians at Mylai had come from Captain Medina. ",Archives,,Archives,,['Vietnam']
China Sea to the Caribbean,1971-03-02,https://www.nytimes.com/1971/03/02/archives/china-sea-to-the-caribbean.html,article,WASHINGTON—The United States is now withdrawing its ground forces from Vietnam—all critics to the con trary notwithstanding. But this with drawal will not reduce the require ment for an American strategy offer ing some hope to the nations of Asia that the United States has an interest in their future.,Archives,By Arleigh A. Burke,Archives,,['Vietnam']
