headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
G. I. ON TRIAL SEES MOVIE OF HIMSELF; Desertion Defendant Heard to Say Why He Returned,1969-03-01,https://www.nytimes.com/1969/03/01/archives/g-i-on-trial-sees-movie-of-himself-desertion-defendant-heard-to-say.html,article,,Archives,By Maurice Carroll,Archives,,['Vietnam']
Police Aide Calls Chicago March Threat to Peace; Testifies at Trial of 13 for Roles in Demonstration at Democratic Convention,1969-03-01,https://www.nytimes.com/1969/03/01/archives/police-aide-calls-chicago-march-threat-to-peace-testifies-at-trial.html,article,,Archives,By Donald Janson3 Special the the New York Times,Archives,,['Vietnam']
Vietnam Casualties,1969-03-01,https://www.nytimes.com/1969/03/01/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
War's Injustice,1969-03-01,https://www.nytimes.com/1969/03/01/archives/wars-injustice.html,article,,Archives,ALBERT SZENT-GYORGYI,Archives,,['Vietnam']
That Vietnam 'Understanding',1969-03-01,https://www.nytimes.com/1969/03/01/archives/that-vietnam-understanding.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Allies Kill 60 Near DMZ,1969-03-01,https://www.nytimes.com/1969/03/01/archives/allies-kill-60-near-dmz.html,article,,Archives,,Archives,,['Vietnam']
"Finch, in Israel, Causes Stir With Remark on Nixon Visit",1969-03-01,https://www.nytimes.com/1969/03/01/archives/finch-in-israel-causes-stir-with-remark-on-nixon-visit.html,article,,Archives,,Archives,,['Vietnam']
G.I.'S BATTLE FOE ON EDGE OF SAIGON IN DAY-LONG CLASH; Enemy Found 6 Miles From Center of the Capital -- Offensive Slows Further Battle Erupts Six Miles From Saigon,1969-03-01,https://www.nytimes.com/1969/03/01/archives/gis-battle-foe-on-edge-of-saigon-in-daylong-clash-enemy-found-6.html,article,,Archives,By Terence Smith,Archives,,['Vietnam']
Vietcong Attack 3 Ships,1969-03-01,https://www.nytimes.com/1969/03/01/archives/vietcong-attack-3-ships.html,article,,Archives,,Archives,,['Vietnam']
U.S. Post Uses 'Killer Junior' When Massed Enemy Attacks,1969-03-01,https://www.nytimes.com/1969/03/01/archives/us-post-uses-killer-junior-when-massed-enemy-attacks.html,article,,Archives,By Charles Mohr,Archives,,['Vietnam']
Lisbon Police Keep Students Away From U.S. Embassy,1969-03-01,https://www.nytimes.com/1969/03/01/archives/lisbon-police-keep-students-away-from-us-embassy.html,article,,Archives,,Archives,,['Vietnam']
NIXON TO CONFER WITH KY IN PARIS; Meeting Set for Tomorrow at American Embassy,1969-03-01,https://www.nytimes.com/1969/03/01/archives/nixon-to-confer-with-ky-in-paris-meeting-set-for-tomorrow-at.html,article,,Archives,By Paul Hofmann,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Vietnam; Piecemeal' Offensive With Political Impact,1969-03-02,https://www.nytimes.com/1969/03/02/archives/vietnam-piecemeal-offensive-with-political-impact.html,article,,Archives,-- TERENCE SMITH,Archives,,['Vietnam']
Elections to Be Held,1969-03-02,https://www.nytimes.com/1969/03/02/archives/elections-to-be-held.html,article,,Archives,,Archives,,['Vietnam']
Hanoi Says N.L.F. Is Strong In 11 of South's Provinces,1969-03-02,https://www.nytimes.com/1969/03/02/archives/hanoi-says-nlf-is-strong-in-11-of-souths-provinces.html,article,,Archives,,Archives,,['Vietnam']
U. S. Dead Put at 300,1969-03-02,https://www.nytimes.com/1969/03/02/archives/u-s-dead-put-at-300.html,article,,Archives,,Archives,,['Vietnam']
SHELLINGS MOUNT IN SOUTH VIETNAM; Military Targets Are Focus -- Move to Pin Down Allied Troops Is Suspected,1969-03-02,https://www.nytimes.com/1969/03/02/archives/shellings-mount-in-south-vietnam-military-targets-are-focus-move-to.html,article,,Archives,By Terence Smith,Archives,,"['Vietnam', 'Vietnam']"
To Keep the Government Off the Campus,1969-03-02,https://www.nytimes.com/1969/03/02/archives/to-keep-the-government-off-the-campus.html,article,,Archives,-- A. H. RASKIN,Archives,,['Vietnam']
Program for Vietnam,1969-03-02,https://www.nytimes.com/1969/03/02/archives/program-for-vietnam.html,article,,Archives,,Archives,,['Vietnam']
No One Can Be Sure What Thieu Is Thinking; What Thieu is thinking,1969-03-02,https://www.nytimes.com/1969/03/02/archives/no-one-can-be-sure-what-thieu-is-thinking-what-thieu-is-thinking.html,article,,Archives,By Kevin P. Buckley,Archives,,"['Vietnam', 'Vietnam']"
Thieu Discounts Offensive,1969-03-02,https://www.nytimes.com/1969/03/02/archives/thieu-discounts-offensive.html,article,,Archives,,Archives,,['Vietnam']
President to Be Briefed Today By Allied Teams at Paris Talks,1969-03-02,https://www.nytimes.com/1969/03/02/archives/president-to-be-briefed-today-by-allied-teams-at-paris-talks.html,article,,Archives,By Paul Hofmann,Archives,,['Vietnam']
DELEGATES LINK RIOTS TO POLICE; 13 at Chicago Trial to Raise Issue of Conduct on March,1969-03-02,https://www.nytimes.com/1969/03/02/archives/delegates-link-riots-to-police-13-at-chicago-trial-to-raise-issue.html,article,,Archives,By Donald Janson,Archives,,['Vietnam']
A LIMITED ACCORD ON ARMS IS URGED; Dr. Harold Brown Sees Gain in Early Pact With Soviet,1969-03-02,https://www.nytimes.com/1969/03/02/archives/a-limited-accord-on-arms-is-urged-dr-harold-brown-sees-gain-in.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Negotiators Confer With Nixon on the Prospects of Success in Peace Talks,1969-03-03,https://www.nytimes.com/1969/03/03/archives/negotiators-confer-with-nixon-on-the-prospects-of-success-in-peace.html,article,,Archives,By Paul Hofmannspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Pontiff Urges President to Increase Efforts for Peace and Aid to Poorer Nations; Cordiality and Frankness Mark Talk in the Vatican,1969-03-03,https://www.nytimes.com/1969/03/03/archives/pontiff-urges-president-to-increase-efforts-for-peace-and-aid-to.html,article,,Archives,By Robert C. Dotyspecial To the New York Times,Archives,,['Vietnam']
F.C.C. CLEARS TV OF BIAS IN CHICAGO; Backs Convention Coverage but Doesn't Rule on 'Truth' or 'Staging' of Incidents F.C.C. CLEARS TV OF BIAS IN CHICAGO,1969-03-03,https://www.nytimes.com/1969/03/03/archives/fcc-clears-tv-of-bias-in-chicago-backs-convention-coverage-but.html,article,,Archives,By Warren Weaver Jr.special To the New York Times,Archives,,['Vietnam']
9 Killed by Enemy Rockets in Saigon,1969-03-03,https://www.nytimes.com/1969/03/03/archives/9-killed-by-enemy-rockets-in-saigon.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
"NIXON ENDS EUROPE TOUR, FINDS 'TRUST' IN FUTURE; DE GAULLE WILL VISIT U.S.; President Consults Pope, Ky and Lodge on Last Day Nixon, Home, Says Europeans Displayed New Sense of Trust",1969-03-03,https://www.nytimes.com/1969/03/03/archives/nixon-ends-europe-tour-finds-trust-in-future-de-gaulle-will-visit.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
A G.I. on Leave Chooses Not to Desert,1969-03-04,https://www.nytimes.com/1969/03/04/archives/a-gi-on-leave-chooses-not-to-desert.html,article,,Archives,By Philip Shabecoffspecial To the New York Times,Archives,,['Vietnam']
Witness List Is Growing in Trial of 13 Protesters at the Democratic Convention; Case May Take Weeks,1969-03-04,https://www.nytimes.com/1969/03/04/archives/witness-list-is-growing-in-trial-of-13-protesters-at-the-democratic.html,article,,Archives,By Donald Jansonspecial To the New York Times,Archives,,['Vietnam']
Marines Beat Back Assault on Base Near DMZ; 13'Die and 22 Are Wounded in Defense of Post 20 North Vietnamese Killed in Repeated Charges ,1969-03-04,https://www.nytimes.com/1969/03/04/archives/marines-beat-back-assault-on-base-near-dmz-13die-and-22-are-wounded.html,article,,Archives,,Archives,,[]
TRIAL IN DESERTION STALLED IN JERSEY,1969-03-04,https://www.nytimes.com/1969/03/04/archives/trial-in-desertion-stalled-in-jersey.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
30 Towns and Posts Shelled,1969-03-04,https://www.nytimes.com/1969/03/04/archives/30-towns-and-posts-shelled.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Vietnam Casualties,1969-03-04,https://www.nytimes.com/1969/03/04/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
N.L.F. TERMS RAIDS ANSWER TO NIXON; Head of Team in Paris Says a General Offensive Is Under Way in Vietnam N. L. F. Official Says Offensive Is Response to Nixon's Policies,1969-03-04,https://www.nytimes.com/1969/03/04/archives/nlf-terms-raids-answer-to-nixon-head-of-team-in-paris-says-a.html,article,,Archives,By Paul Hofmannspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Rogers Says Foe's Attacks Will Not Win Concessions; Rogers Says Foe's Attack Won't Win Concessions,1969-03-04,https://www.nytimes.com/1969/03/04/archives/rogers-says-foes-attacks-will-not-win-concessions-rogers-says-foes.html,article,,Archives,By Peter Grosespecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietcong Aide to Visit London,1969-03-04,https://www.nytimes.com/1969/03/04/archives/vietcong-aide-to-visit-london.html,article,,Archives,,Archives,,['Vietnam']
Foe's Actions in Buffer Zone Still Relatively Limited,1969-03-04,https://www.nytimes.com/1969/03/04/archives/foes-actions-in-buffer-zone-still-relatively-limited.html,article,,Archives,By B. Drummond Ayres Jr.special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
In The Nation: But Vietnam Is Still There,1969-03-04,https://www.nytimes.com/1969/03/04/archives/in-the-nation-but-vietnam-is-still-there.html,article,,Archives,By Tom Wicker,Archives,,['Vietnam']
N.Y.U. OUSTS SENIOR FOR DISRUPTIVE ROLE,1969-03-04,https://www.nytimes.com/1969/03/04/archives/nyu-ousts-senior-for-disruptive-role.html,article,,Archives,,Archives,,['Vietnam']
Suspends 5 More Police,1969-03-04,https://www.nytimes.com/1969/03/04/archives/suspends-5-more-police.html,article,,Archives,,Archives,,['Vietnam']
Enemy Uses Tanks in Attack on U.S. Camp in Highlands but Is Repulsed,1969-03-05,https://www.nytimes.com/1969/03/05/archives/enemy-uses-tanks-in-attack-on-us-camp-in-highlands-but-is-repulsed.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1969-03-05,https://www.nytimes.com/1969/03/05/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
Educator Is Killed in Saigon,1969-03-05,https://www.nytimes.com/1969/03/05/archives/educator-is-killed-in-saigon.html,article,,Archives,,Archives,,['Vietnam']
"1,000 March in Saigon",1969-03-05,https://www.nytimes.com/1969/03/05/archives/1000-march-in-saigon.html,article,,Archives,,Archives,,['Vietnam']
MARCH IN CHICAGO CALLED 'RIOTOUS'; General Says Troops Halted 'a Threat to the Peace',1969-03-05,https://www.nytimes.com/1969/03/05/archives/march-in-chicago-called-riotous-general-says-troops-halted-a-threat.html,article,,Archives,By Donald Janson,Archives,,['Vietnam']
LODGE AND KY MEET ON PARIS STRATEGY,1969-03-05,https://www.nytimes.com/1969/03/05/archives/lodge-and-ky-meet-on-paris-strategy.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
HANOI WELCOMES A VIETCONG GROUP; High Delegation From Front Honored by Ho Chi Minh at a Formal Reception,1969-03-05,https://www.nytimes.com/1969/03/05/archives/hanoi-welcomes-a-vietcong-group-high-delegation-from-front-honored.html,article,,Archives,By Joseph B. Treaster,Archives,,['Vietnam']
G.I. Defector Wins Point At Ft. Dix Court-Martial,1969-03-05,https://www.nytimes.com/1969/03/05/archives/gi-defector-wins-point-at-ft-dix-courtmartial.html,article,,Archives,,Archives,,['Vietnam']
Transcript of the President's News Conference on Foreign Affairs and His Trip; Nixon's Remarks Depict Hope for Relaxing of Tensions Through Cooperation,1969-03-05,https://www.nytimes.com/1969/03/05/archives/transcript-of-the-presidents-news-conference-on-foreign-affairs-and.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
