headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Marines Kill 55 of Foe Near Danang,1969-05-01,https://www.nytimes.com/1969/05/01/archives/marines-kill-55-of-foe-near-danang.html,article,,Archives,,Archives,,['Vietnam']
"Vietcong Offer Discussion On Basis of Their 5 Points; Vietcong, in Paris, Offer a Parley Based on Their Five Points",1969-05-01,https://www.nytimes.com/1969/05/01/archives/vietcong-offer-discussion-on-basis-of-their-5-points-vietcong-in.html,article,,Archives,By Drew Middleton,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
40% OF U.S. LOSSES TRACED TO MISTAKES,1969-05-01,https://www.nytimes.com/1969/05/01/archives/40-of-us-losses-traced-to-mistakes.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
STOCK PRICES RISE AS TRADING LEAPS; DOW SPURTS 16.08 Blue Chips Set Pace for Wide Gains in Most of Market PRICES OF STOCKS POST BROAD GAINS,1969-05-01,https://www.nytimes.com/1969/05/01/archives/stock-prices-rise-as-trading-leaps-dow-spurts-1608-blue-chips-set.html,article,,Archives,By Vartanig G. Vartan,Archives,,['Vietnam']
HANOI SEES FAILURE FOR U.S. TROOP PLAN,1969-05-01,https://www.nytimes.com/1969/05/01/archives/hanoi-sees-failure-for-us-troop-plan.html,article,,Archives,,Archives,,['Vietnam']
Military Deserters Who Change Their Minds and Return Home Are Given Widely Different Treatment,1969-05-01,https://www.nytimes.com/1969/05/01/archives/military-deserters-who-change-their-minds-and-return-home-are-given.html,article,,Archives,By Wallace Turner,Archives,,"['Vietnam', 'Vietnam']"
Richardson Finds No Progress,1969-05-01,https://www.nytimes.com/1969/05/01/archives/richardson-finds-no-progress.html,article,,Archives,,Archives,,['Vietnam']
Vietnam Casualties,1969-05-01,https://www.nytimes.com/1969/05/01/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
"Saigon Redrawing Political Map, 'Eliminating' Vietcong Control in Villages",1969-05-01,https://www.nytimes.com/1969/05/01/archives/saigon-redrawing-political-map-eliminating-vietcong-control-in.html,article,,Archives,By Iver Peterson,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1969-05-02,https://www.nytimes.com/1969/05/02/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
Army to Discharge War Foe To Avoid a Court-Martial,1969-05-02,https://www.nytimes.com/1969/05/02/archives/army-to-discharge-war-foe-to-avoid-a-courtmartial.html,article,,Archives,,Archives,,['Vietnam']
"U.S. BATTLE TOLL DROPS IN VIETNAM; 163 Men Died Last Week, a Three-Month Low",1969-05-02,https://www.nytimes.com/1969/05/02/archives/us-battle-toll-drops-in-vietnam-163-men-died-last-week-a-threemonth.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Ohio Town of 450 Bitter Over Six Lost in Vietnam,1969-05-02,https://www.nytimes.com/1969/05/02/archives/ohio-town-of-450-bitter-over-six-lost-in-vietnam.html,article,,Archives,By Martin Waldronspecial To the New York Times,Archives,,['Vietnam']
Kosygin Sees Hanoi Aide,1969-05-02,https://www.nytimes.com/1969/05/02/archives/kosygin-sees-hanoi-aide.html,article,,Archives,,Archives,,['Vietnam']
3 War Objectors Win Delay,1969-05-02,https://www.nytimes.com/1969/05/02/archives/3-war-objectors-win-delay.html,article,,Archives,,Archives,,['Vietnam']
Ho Chi Minh at Rally,1969-05-02,https://www.nytimes.com/1969/05/02/archives/ho-chi-minh-at-rally.html,article,,Archives,,Archives,,['Vietnam']
VIETNAM PULLOUT URGED AS SENATE RESUMES DEBATE; Moratorium on Criticism of Nixon Ends -- Aiken Asks 'Orderly Withdrawal' Vietnam Pullout Is Urged in the Senate,1969-05-02,https://www.nytimes.com/1969/05/02/archives/vietnam-pullout-urged-as-senate-resumes-debate-moratorium-on.html,article,,Archives,By John W. Finneyspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Red Cross Aide Accepts An Invitation to Hanoi,1969-05-02,https://www.nytimes.com/1969/05/02/archives/red-cross-aide-accepts-an-invitation-to-hanoi.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Antiwar Students in Sydney Throw Fruit at Governor,1969-05-02,https://www.nytimes.com/1969/05/02/archives/antiwar-students-in-sydney-throw-fruit-at-governor.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Pentagon Policies Are Attacked In Senate Armed Services Body,1969-05-02,https://www.nytimes.com/1969/05/02/archives/pentagon-policies-are-attacked-in-senate-armed-services-body.html,article,,Archives,,Archives,,['Vietnam']
FLEXIBILITY SEEN IN VIETCONG OFFER; U.S. Officials Guarded but Piqued by Kiem Remark,1969-05-02,https://www.nytimes.com/1969/05/02/archives/flexibility-seen-in-vietcong-offer-us-officials-guarded-but-piqued.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,['Vietnam']
"Cambodia Reports Downing 2 Copters, Killing 4 Americans",1969-05-03,https://www.nytimes.com/1969/05/03/archives/cambodia-reports-downing-2-copters-killing-4-americans.html,article,,Archives,,Archives,,['Vietnam']
"SCOTT JOINS AIKEN IN URGING PULLOUT; Shifting War View, He Asks 'Substantial' Troop Move to 'Flush Out' Hanoi",1969-05-03,https://www.nytimes.com/1969/05/03/archives/scott-joins-aiken-in-urging-pullout-shifting-war-view-he-asks.html,article,,Archives,By John W. Finney,Archives,,"['Vietnam', 'Vietnam']"
FOE MAY CONFER ON U.S. PRISONERS; Talks With Red Cross Aide in Hanoi Held Possible,1969-05-03,https://www.nytimes.com/1969/05/03/archives/foe-may-confer-on-us-prisoners-talks-with-red-cross-aide-in-hanoi.html,article,,Archives,By Hedrick Smith,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Cuban Says 11 U.S. Fliers Held by Hanoi Are Well,1969-05-03,https://www.nytimes.com/1969/05/03/archives/cuban-says-11-us-fliers-held-by-hanoi-are-well.html,article,,Archives,,Archives,,['Vietnam']
Vietnam Casualties,1969-05-03,https://www.nytimes.com/1969/05/03/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
Market Registers A Strong Showing; Dow-Jones Average Reaches a New High for 1969 by Adding 7.95 to Close at 957.17 -- Turnover Declines,1969-05-03,https://www.nytimes.com/1969/05/03/archives/market-registers-a-strong-showing-dowjones-average-reaches-a-new.html,article,,Archives,By Vartanig G. Vartan,Archives,,['Vietnam']
Obeying the U.S. Constitution,1969-05-03,https://www.nytimes.com/1969/05/03/archives/obeying-the-us-constitution.html,article,,Archives,DONALD W. KLEIIq,Archives,,['Vietnam']
Australia Refuses to Give Wilfred Burchett Passport,1969-05-03,https://www.nytimes.com/1969/05/03/archives/australia-refuses-to-give-wilfred-burchett-passport.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S. Armor Overruns Bunkers in Vietnam Jungle,1969-05-03,https://www.nytimes.com/1969/05/03/archives/us-armor-overruns-bunkers-in-vietnam-jungle.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Vietnam; Thieu Grapples With Two-Party Nettle,1969-05-04,https://www.nytimes.com/1969/05/04/archives/vietnam-thieu-grapples-with-twoparty-nettle.html,article,,Archives,-- JOSEPH B. TREASTER,Archives,,"['Vietnam', 'Vietnam']"
"AUTHOR PREDICITS REDUCED FIGHTING; Accommodation Emerging, Douglas Pike Believes",1969-05-04,https://www.nytimes.com/1969/05/04/archives/author-predicits-reduced-fighting-accommodation-emerging-douglas.html,article,,Archives,By Henry Raymont,Archives,,['Vietnam']
"ARMY DROPS CHARGE AGAINST WAR FOE, 17",1969-05-04,https://www.nytimes.com/1969/05/04/archives/army-drops-charge-against-war-foe-17.html,article,,Archives,,Archives,,['Vietnam']
"COMBAT FATIGUE IN VIETNAM RARE; Facilities at Front Almost Eliminate It, Doctors Say",1969-05-04,https://www.nytimes.com/1969/05/04/archives/combat-fatigue-in-vietnam-rare-facilities-at-front-almost-eliminate.html,article,,Archives,By B. Drummond Ayres Jr,Archives,,"['Vietnam', 'Vietnam']"
U.S. Employe Protest Group Worries Nixon Aides,1969-05-04,https://www.nytimes.com/1969/05/04/archives/us-employe-protest-group-worries-nixon-aides.html,article,,Archives,By Felix Belair Jr,Archives,,['Vietnam']
U.S. OFFICIALS FIND NEW HOPEFULNESS IN VIETNAM TALKS; White House Aides Report Some Hints of Progress -- Counter Senate Critics,1969-05-04,https://www.nytimes.com/1969/05/04/archives/us-officials-find-new-hopefulness-in-vietnam-talks-white-house.html,article,,Archives,By Robert B. Semple Jr,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Hanoi Claims U.S. Plane,1969-05-04,https://www.nytimes.com/1969/05/04/archives/hanoi-claims-us-plane.html,article,,Archives,,Archives,,['Vietnam']
18 Are Reported Killed as Plane Raids Hospital in Biafran Town,1969-05-04,https://www.nytimes.com/1969/05/04/archives/18-are-reported-killed-as-plane-raids-hospital-in-biafran-town.html,article,,Archives,,Archives,,['Vietnam']
ABERNATHY CALLS A PROTEST MARCH; Vows Action Today to Help Negro Hospital Strikers,1969-05-04,https://www.nytimes.com/1969/05/04/archives/abernathy-calls-a-protest-march-vows-action-today-to-help-negro.html,article,,Archives,,Archives,,['Vietnam']
Thieu Again Asks Talks,1969-05-04,https://www.nytimes.com/1969/05/04/archives/thieu-again-asks-talks.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Living-Room War; By Michael J. Arlen. 242 pp. New York: The Viking Press. $5.95.,1969-05-04,https://www.nytimes.com/1969/05/04/archives/livingroom-war-by-michael-j-arlen-242-pp-new-york-the-viking-press.html,article,,Archives,By Stephanie Harrington,Archives,,['Vietnam']
SIHANOUK IS FIRM ON BORDER ISSUE; He Says He Sadly Rejected U.S. Offer as Worthless,1969-05-04,https://www.nytimes.com/1969/05/04/archives/sihanouk-is-firm-on-border-issue-he-says-he-sadly-rejected-us-offer.html,article,,Archives,,Archives,,['Vietnam']
U.S. Tank Force Battles Enemy North of Saigon,1969-05-04,https://www.nytimes.com/1969/05/04/archives/us-tank-force-battles-enemy-north-of-saigon.html,article,,Archives,,Archives,,['Vietnam']
KEY AIDE OF HANOI RETURNS TO PARIS; Comments by Tho Indicate No Flexibility on Talks,1969-05-04,https://www.nytimes.com/1969/05/04/archives/key-aide-of-hanoi-returns-to-paris-comments-by-tho-indicate-no.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Anti-Soviet Film Hailed,1969-05-04,https://www.nytimes.com/1969/05/04/archives/antisoviet-film-hailed.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Goldwater to Aid G.I.'s,1969-05-04,https://www.nytimes.com/1969/05/04/archives/goldwater-to-aid-gis.html,article,,Archives,,Archives,,['Vietnam']
