headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Decision on Berets Attributed to Nixon; C.I.A. Is Termed Unable to Decide on Its Own to Block Testimony BERETS DECISION SAID TO BE NIXON'S,1969-10-01,https://www.nytimes.com/1969/10/01/archives/decision-on-berets-attributed-to-nixon-cia-is-termed-unable-to.html,article,,Archives,By James M. Naughtonspecial To the New York Times,Archives,,['Vietnam']
Vietnam Policy Backed,1969-10-01,https://www.nytimes.com/1969/10/01/archives/vietnam-policy-backed.html,article,,Archives,DANIEL SHANEFIELD,Archives,,['Vietnam']
Beret Case Raises Many Issues; Questions of Power and Responsibility Still Remain,1969-10-01,https://www.nytimes.com/1969/10/01/archives/beret-case-raises-many-issues-questions-of-power-and-responsibility.html,article,,Archives,By Max Frankelspecial To the New York Times,Archives,,['Vietnam']
ARMY FUND ABUSES ALLEGED BY MUNDT; He Says Senate Inquiry Will Reveal Losses at Clubs -- Suggests 'Cover-up' Army Fund Abuses Are Alleged As Senate Panel Opens Inquiry,1969-10-01,https://www.nytimes.com/1969/10/01/archives/army-fund-abuses-alleged-by-mundt-he-says-senate-inquiry-will.html,article,,Archives,By Robert M. Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Berets Leave Vietnam,1969-10-01,https://www.nytimes.com/1969/10/01/archives/berets-leave-vietnam.html,article,,Archives,By James P. Sterbaspecial To the New York Times,Archives,,['Vietnam']
Student Held in Drug Raid,1969-10-01,https://www.nytimes.com/1969/10/01/archives/student-held-in-drug-raid.html,article,,Archives,,Archives,,['Vietnam']
"PRESIDENT LEADS ATTEMPT TO MUTE CRITICISM OF WAR; Scott and Ford Also Assail Those Who Would 'Bug Out' or Accept 'Capitulation' FIRM STAND IS ASKED Nixon, While Decorating Unit of Marines, Says Aim Is to 'Negotiate a Fair Peace' Nixon Steps Up Efforts to Mute Criticism of His Vietnam Policy",1969-10-01,https://www.nytimes.com/1969/10/01/archives/president-leads-attempt-to-mute-criticism-of-war-scott-and-ford.html,article,,Archives,By Robert B. Semple Jr.special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
"PULLOUT OF 6,000 IN THAILAND SET; Cut in American Force Will Start in a Few Weeks and Be Completed by July PULLOUT OF 6,000 IN THAILAND SET",1969-10-01,https://www.nytimes.com/1969/10/01/archives/pullout-of-6000-in-thailand-set-cut-in-american-force-will-start-in.html,article,,Archives,By John W. Finneyspecial To the New York Times,Archives,,['Vietnam']
HANOI IS REPORTED SET TO LIST P.O.W.'S; But No Softening of Stand on Basic Issues Is Seen,1969-10-01,https://www.nytimes.com/1969/10/01/archives/hanoi-is-reported-set-to-list-pows-but-no-softening-of-stand-on.html,article,,Archives,By Tad Szulcspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Author Says He Killed Agent in Vietnam,1969-10-01,https://www.nytimes.com/1969/10/01/archives/author-says-he-killed-agent-in-vietnam.html,article,,Archives,,Archives,,['Vietnam']
War Protest,1969-10-01,https://www.nytimes.com/1969/10/01/archives/war-protest.html,article,,Archives,JOHN W. DARR,Archives,,['Vietnam']
Oklahoma Women Get Promise,1969-10-01,https://www.nytimes.com/1969/10/01/archives/oklahoma-women-get-promise.html,article,,Archives,,Archives,,['Vietnam']
Defecting Agents,1969-10-01,https://www.nytimes.com/1969/10/01/archives/defecting-agents.html,article,,Archives,JAMES RESTON Jr,Archives,,['Vietnam']
Saigon Regime Clarifies Remark on Atomic Arms,1969-10-01,https://www.nytimes.com/1969/10/01/archives/saigon-regime-clarifies-remark-on-atomic-arms.html,article,,Archives,,Archives,,['Vietnam']
Marine Pullout Continues,1969-10-01,https://www.nytimes.com/1969/10/01/archives/marine-pullout-continues.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S.-SAIGON TALKS ON AID REPORTED; Negotiations Link a Rise to Troop Withdrawals,1969-10-01,https://www.nytimes.com/1969/10/01/archives/ussaigon-talks-on-aid-reported-negotiations-link-a-rise-to-troop.html,article,,Archives,By Richard Halloranspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Women Picket White House,1969-10-01,https://www.nytimes.com/1969/10/01/archives/women-picket-white-house.html,article,,Archives,,Archives,,['Vietnam']
LIBERAL IS WINNER IN MASSACHUSETTS; Harrington First Democrat in House Seat Since 1875,1969-10-01,https://www.nytimes.com/1969/10/01/archives/liberal-is-winner-in-massachusetts-harrington-first-democrat-in.html,article,,Archives,By John H. Fentonspecial To the New York Times,Archives,,['Vietnam']
Behind the Intelligence Curtain; Some Light Is Shed on Vietnam Setup by Beret Case,1969-10-01,https://www.nytimes.com/1969/10/01/archives/behind-the-intelligence-curtain-some-light-is-shed-on-vietnam-setup.html,article,,Archives,By Joseph B. Treaster,Archives,,"['Vietnam', 'Vietnam']"
SWEDEN WILL GIVE HANOI $40-MILLION,1969-10-01,https://www.nytimes.com/1969/10/01/archives/sweden-will-give-hanoi-40million.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Jerseyan Killed in Vietnam,1969-10-01,https://www.nytimes.com/1969/10/01/archives/jerseyan-killed-in-vietnam.html,article,,Archives,,Archives,,[]
Threats Against 2 'Chicago 8' Jurors Reported; Defendants Contend Letters Signed 'Black Panthers' Are Part of 'Frame',1969-10-01,https://www.nytimes.com/1969/10/01/archives/threats-against-2-chicago-8-jurors-reported-defendants-contend.html,article,,Archives,By J. Anthony Lukasspecial To the New York Times,Archives,,['Vietnam']
Defoliants in Vietnam,1969-10-02,https://www.nytimes.com/1969/10/02/archives/defoliants-in-vietnam.html,article,,Archives,ARTHUR W. GALSTON,Archives,,['Vietnam']
Uniting for Peace,1969-10-02,https://www.nytimes.com/1969/10/02/archives/uniting-for-peace.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Goodell's War Stand,1969-10-02,https://www.nytimes.com/1969/10/02/archives/goodells-war-stand.html,article,,Archives,DANKWART A. RUSTOW,Archives,,"['Vietnam', 'Vietnam']"
Nixon on the War,1969-10-02,https://www.nytimes.com/1969/10/02/archives/nixon-on-the-war.html,article,,Archives,HENRY STEELE COMMAGER,Archives,,['Vietnam']
Swedish Socialists Name Fiery Leader to Succeed Erlander as Premier; Swedish Socialists Pick Next Premier,1969-10-02,https://www.nytimes.com/1969/10/02/archives/swedish-socialists-name-fiery-leader-to-succeed-erlander-as-premier.html,article,,Archives,By Alvin Shusterspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
REFORM JEWISH UNITS BACK WAR PROTESTS,1969-10-02,https://www.nytimes.com/1969/10/02/archives/reform-jewish-units-back-war-protests.html,article,,Archives,,Archives,,['Vietnam']
"7 Berets Return to U. S.; Deny They Killed Agent; Seven Green Beret Officers Return to the U.S., Denying Thai They Killed a Vietnamese Double Agent",1969-10-02,https://www.nytimes.com/1969/10/02/archives/7-berets-return-to-u-s-deny-they-killed-agent-seven-green-beret.html,article,,Archives,By Lawrence E. Daviesspecial To the New York Times,Archives,,['Vietnam']
