headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Million More South Vietnamese Declared Under Saigon's Rule; Officials Hail Stepped-Up Campaign -- Extended Drive Planned to Secure 90% of People From Vietcong,1969-02-01,https://www.nytimes.com/1969/02/01/archives/million-more-south-vietnamese-declared-under-saigons-rule-officials.html,article,,Archives,By Charles Mohr,Archives,,['Vietnam']
Navy Nurse Convicted After Antiwar March,1969-02-01,https://www.nytimes.com/1969/02/01/archives/navy-nurse-convicted-after-antiwar-march.html,article,,Archives,,Archives,,['Vietnam']
14 PERSONS SEIZED IN NARCOTICS RAID,1969-02-01,https://www.nytimes.com/1969/02/01/archives/14-persons-seized-in-narcotics-raid.html,article,,Archives,,Archives,,['Vietnam']
Levy Moved to Lewisburg,1969-02-01,https://www.nytimes.com/1969/02/01/archives/levy-moved-to-lewisburg.html,article,,Archives,,Archives,,['Vietnam']
5 ENEMY ROCKETS WOUND 7 AT HUE; South Vietnamese General Hurt in Saigon Blast,1969-02-01,https://www.nytimes.com/1969/02/01/archives/5-enemy-rockets-wound-7-at-hue-south-vietnamese-general-hurt-in.html,article,,Archives,,Archives,,['Vietnam']
Peking and Hanoi Assail Nixon's Vietnam Plans,1969-02-02,https://www.nytimes.com/1969/02/02/archives/peking-and-hanoi-assail-nixons-vietnam-plans.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Thanat Offers Peace Plan,1969-02-02,https://www.nytimes.com/1969/02/02/archives/thanat-offers-peace-plan.html,article,,Archives,,Archives,,['Vietnam']
U.S. TROOPS REPEL AN ASSAULT BY 500; North Vietnamese Attack a Base North of Saigon,1969-02-02,https://www.nytimes.com/1969/02/02/archives/us-troops-repel-an-assault-by-500-north-vietnamese-attack-a-base.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"In Saigon, Fear of Coalition",1969-02-02,https://www.nytimes.com/1969/02/02/archives/in-saigon-fear-of-coalition.html,article,,Archives,-- CHARLES MOHR,Archives,,['Vietnam']
Montagnard Autonomists Vow Their Loyalty to Saigon Regime,1969-02-02,https://www.nytimes.com/1969/02/02/archives/montagnard-autonomists-vow-their-loyalty-to-saigon-regime.html,article,,Archives,By B. Drummond Ayres Jr,Archives,,['Vietnam']
"In Paris, the Dreaded Word, 'Deadlock'",1969-02-02,https://www.nytimes.com/1969/02/02/archives/in-paris-the-dreaded-word-deadlock.html,article,,Archives,-- PAUL HOFMANN,Archives,,['Vietnam']
