headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
4 COPTERS DOWNED; 5 CREWMEN KILLED,1969-12-01,https://www.nytimes.com/1969/12/01/archives/4-copters-downed-5-crewmen-killed.html,article,,Archives,,Archives,,['Vietnam']
Celler Calls for Impartial Inquiry Into Reported Deaths at Songmy,1969-12-01,https://www.nytimes.com/1969/12/01/archives/celler-calls-for-impartial-inquiry-into-reported-deaths-at-songmy.html,article,,Archives,,Archives,,['Vietnam']
WALLACE TIES WAR TO NIXON'S FUTURE; Sees Victory as Essential to President's Re-election,1969-12-01,https://www.nytimes.com/1969/12/01/archives/wallace-ties-war-to-nixons-future-sees-victory-as-essential-to.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Samuels Vows a Primary Fight If Goldberg Runs for Governor; SAMUELS PLEDGES A PRIMARY FIGHT,1969-12-01,https://www.nytimes.com/1969/12/01/archives/samuels-vows-a-primary-fight-if-goldberg-runs-for-governor-samuels.html,article,,Archives,By Clayton Knowles,Archives,,"['Vietnam', 'Vietnam']"
Bailey Wants Medina To Tell Story on TV,1969-12-01,https://www.nytimes.com/1969/12/01/archives/bailey-wants-medina-to-tell-story-on-tv.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Troop Withdrawal Asked,1969-12-01,https://www.nytimes.com/1969/12/01/archives/troop-withdrawal-asked.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S. COSTS TO GET THAIS TO JOIN WAR PUT AT $1-BILLION; Deal Is Reported to Include Equipment and Pay for Division in Vietnam,1969-12-01,https://www.nytimes.com/1969/12/01/archives/us-costs-to-get-thais-to-join-war-put-at-1billion-deal-is-reported.html,article,,Archives,By Richard Halloran,Archives,,"['Vietnam', 'Vietnam']"
G.I.'s Near Songmy Doubt Any Massacre,1969-12-01,https://www.nytimes.com/1969/12/01/archives/gis-near-songmy-doubt-any-massacre.html,article,,Archives,By Henry Kamm,Archives,,['Vietnam']
Lawyer Says Capt. Medina Gave No Massacre Order; Bailey Asserts Officer Was Told Village Was Full of Vietcong,1969-12-01,https://www.nytimes.com/1969/12/01/archives/lawyer-says-capt-medina-gave-no-massacre-order-bailey-asserts.html,article,,Archives,By Peter Kihss,Archives,,['Vietnam']
Reply to Acheson,1969-12-01,https://www.nytimes.com/1969/12/01/archives/reply-to-acheson.html,article,,Archives,HOWARD N. FURBER,Archives,,"['Vietnam', 'Vietnam']"
Washington: For the Record,1969-12-02,https://www.nytimes.com/1969/12/02/archives/washington-for-the-record.html,article,,Archives,,Archives,,['Vietnam']
Westmoreland Says Raids Would Have Ended War,1969-12-02,https://www.nytimes.com/1969/12/02/archives/westmoreland-says-raids-would-have-ended-war.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
"U.S. TROOP ROLLS LOWEST SINCE '67; Vietnam Total Is 479,500 -- Little Fighting Noted",1969-12-02,https://www.nytimes.com/1969/12/02/archives/us-troop-rolls-lowest-since-67-vietnam-total-is-479500-little.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Kennedy Memorial Defaced,1969-12-02,https://www.nytimes.com/1969/12/02/archives/kennedy-memorial-defaced.html,article,,Archives,,Archives,,['Vietnam']
Gallup Poll Challenged,1969-12-02,https://www.nytimes.com/1969/12/02/archives/gallup-poll-challenged.html,article,,Archives,PAUL DAVIDSON,Archives,,['Vietnam']
In The Nation: Only One Kind of War,1969-12-02,https://www.nytimes.com/1969/12/02/archives/in-the-nation-only-one-kind-of-war.html,article,,Archives,By Tom Wicker,Archives,,"['Vietnam', 'Vietnam']"
Soviet-Built Helicopters Reported Over Cambodia,1969-12-02,https://www.nytimes.com/1969/12/02/archives/sovietbuilt-helicopters-reported-over-cambodia.html,article,,Archives,,Archives,,['Vietnam']
Lawyer Says Medina Aided in Capture of North Vietnam Army's Area Commander in Attack on Songmy,1969-12-02,https://www.nytimes.com/1969/12/02/archives/lawyer-says-medina-aided-in-capture-of-north-vietnam-armys-area.html,article,,Archives,By Peter Kihss,Archives,,['Vietnam']
"TROPICAL DISEASE INFECTS 150 G.I.'S; Vietnam Veterans Affected, Lung Specialist Reports",1969-12-02,https://www.nytimes.com/1969/12/02/archives/tropical-disease-infects-150-gis-vietnam-veterans-affected-lung.html,article,,Archives,By Lawrence K. Altmanspecial To the New York Times,Archives,,['Vietnam']
Laird Says Pentagon Opposed Nixon's Weapons Ban at First,1969-12-02,https://www.nytimes.com/1969/12/02/archives/laird-says-pentagon-opposed-nixons-weapons-ban-at-first.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
JUDGE BARS FILM AT CHICAGO TRIAL; Reverses Earlier Decision in Ruling for the Defense,1969-12-02,https://www.nytimes.com/1969/12/02/archives/judge-bars-film-at-chicago-trial-reverses-earlier-decision-in.html,article,,Archives,By J. Anthony Lukasspecial To the New York Times,Archives,,['Vietnam']
U.S. Says Aid to Thais Rose When They Entered War,1969-12-02,https://www.nytimes.com/1969/12/02/archives/us-says-aid-to-thais-rose-when-they-entered-war.html,article,,Archives,,Archives,,['Vietnam']
Vietnam Casualties,1969-12-02,https://www.nytimes.com/1969/12/02/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
"A 'BLUE MONDAY' ON THE BIG BOARD; Lingering Woes of Vietnam, Tight Credit, Tax Selling Press Prices Down VOLUME IS LOW BUT UP Dow-Jones Average Is Off 7.26 Points for Day After Early Token Advance A 'BLUE MONDAY' ON THE BIG BOARD",1969-12-02,https://www.nytimes.com/1969/12/02/archives/a-blue-monday-on-the-big-board-lingering-woes-of-vietnam-tight.html,article,,Archives,By Vartanig G. Vartan,Archives,,[]
"Legislators, at Songmy, Unable to See Survivors",1969-12-02,https://www.nytimes.com/1969/12/02/archives/legislators-at-songmy-unable-to-see-survivors.html,article,,Archives,By Henry Kammspecial To the New York Times,Archives,,['Vietnam']
Militant Buddhists Planning Comeback,1969-12-02,https://www.nytimes.com/1969/12/02/archives/militant-buddhists-planning-comeback.html,article,,Archives,By Terence Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
BACKERS OF NIXON WIN A HOUSE TEST; Congressmen Bar Changes in Resolution Supporting Policies on Vietnam BACKERS OF NIXON WIN A HOUSE TEST,1969-12-02,https://www.nytimes.com/1969/12/02/archives/backers-of-nixon-win-a-house-test-congressmen-bar-changes-in.html,article,,Archives,By John W. Finneyspecial To the New York Times,Archives,,['Vietnam']
Saigon Student Group Assails Nixon's 'Vietnamization' Plan,1969-12-02,https://www.nytimes.com/1969/12/02/archives/saigon-student-group-assails-nixons-vietnamization-plan.html,article,,Archives,,Archives,,['Vietnam']
Both Sides in Calley Trial Ask Songmy Publicity Ban; Publicity Curb Is Sought in Calley Case,1969-12-02,https://www.nytimes.com/1969/12/02/archives/both-sides-in-calley-trial-ask-songmy-publicity-ban-publicity-curb.html,article,,Archives,By E. W. Kenworthyspecial To the New York Times,Archives,,['Vietnam']
