headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Battleship Leaves Vietnam,1969-04-01,https://www.nytimes.com/1969/04/01/archives/battleship-leaves-vietnam.html,article,,Archives,,Archives,,['Vietnam']
A Newsman Rebuts the Defense At Trial of 13 in Chicago Protest,1969-04-01,https://www.nytimes.com/1969/04/01/archives/a-newsman-rebuts-the-defense-at-trial-of-13-in-chicago-protest.html,article,,Archives,,Archives,,['Vietnam']
"President Meets de Gaulle, Then 3 Vietnam Advisers; President Meets de Gaulle, Then 3 Vietnam Advisers",1969-04-01,https://www.nytimes.com/1969/04/01/archives/president-meets-de-gaulle-then-3-vietnam-advisers-president-meets.html,article,,Archives,By Robert B. Semple Jr.special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Heavy Fighting Breaks Out Again Northwest of Saigon,1969-04-01,https://www.nytimes.com/1969/04/01/archives/heavy-fighting-breaks-out-again-northwest-of-saigon.html,article,,Archives,By B. Drummond Ayres Jr.special To the New York Times,Archives,,['Vietnam']
Militia Unit Created,1969-04-01,https://www.nytimes.com/1969/04/01/archives/militia-unit-created.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Lawyers Group Asks Congress End 'Disastrous' Vietnam Policy,1969-04-01,https://www.nytimes.com/1969/04/01/archives/lawyers-group-asks-congress-end-disastrous-vietnam-policy.html,article,,Archives,,Archives,,['Vietnam']
Soviet Is Given Air Rights,1969-04-01,https://www.nytimes.com/1969/04/01/archives/soviet-is-given-air-rights.html,article,,Archives,,Archives,,['Vietnam']
QUEENS SIT-IN BY 200 CONTINUES FIFTH DAY,1969-04-01,https://www.nytimes.com/1969/04/01/archives/queens-sitin-by-200-continues-fifth-day.html,article,,Archives,,Archives,,['Vietnam']
PEACE GROUPS PLAN PROTESTS IN CITIES,1969-04-01,https://www.nytimes.com/1969/04/01/archives/peace-groups-plan-protests-in-cities.html,article,,Archives,,Archives,,['Vietnam']
Vietcong Say Offensive 'Shattered' Abrams's Strategic Plan,1969-04-02,https://www.nytimes.com/1969/04/02/archives/vietcong-say-offensive-shattered-abramss-strategic-plan.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
12 FOREIGN CHIEFS MEET WITH NIXON; White House Is Guarded on Details -- Ky Spends 29 Minutes With President 12 Foreign Chiefs Meet Nixon; White House Guarded on Talks,1969-04-02,https://www.nytimes.com/1969/04/02/archives/12-foreign-chiefs-meet-with-nixon-white-house-is-guarded-on-details.html,article,,Archives,By Robert B. Semple Jr.special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
"B-52 RAIDS IN WAR CUT 10% BY LAIRD IN ECONOMY MOVE; He Asserts That Reduction to 1,600 Sorties a Month Will Save $613-Million  DE-ESCALATION' DENIED President's Defense Budget Is Now $1.1-Billion Below Estimate by Johnson B-52's Aid Capture of Hill as Laird Tells of Curb B-52 Raids in Vietnam Reduced By 10% in Laird Economy Move",1969-04-02,https://www.nytimes.com/1969/04/02/archives/b52-raids-in-war-cut-10-by-laird-in-economy-move-he-asserts-that.html,article,,Archives,By David E. Rosenbaumspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
