headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
BLAST ON U.S. SNIP NEAR DMZ KILLS 19,1972-10-01,https://www.nytimes.com/1972/10/01/archives/blast-on-us-ship-near-dmz-kills-19-10-other-sailors-wounded-in-gun.html,article,"SAIGON, South Vietnam, Sun day, Oct. 1 — An explosion ripped through a gun turret early today on the heavy cruis er Newport News, killing 19 sailors and injuring 10, the United States Navy announced. ",Archives,,Archives,,['Vietnam']
MARKETS IN REVIEW,1972-10-01,https://www.nytimes.com/1972/10/01/archives/stocks-show-vigor-on-peace-rumors.html,article,"The stock market finally showed some snap last week; thanks to a midweek rally blossoming out of rumored Vietnam peace developments. Later, these rumors fell to earth, with both sides denying that a cease‐fire was at hand.",Archives,Vartanig G. Vartan,Archives,,[]
A NEWSMAN FINDS RED TAPE IN HANOI,1972-10-01,https://www.nytimes.com/1972/10/01/archives/a-newsman-finds-red-tape-in-hanoi-he-tells-of-vigilance-over.html,article,"The writer of the following article, a special correspondent of The Associated Press, re turned to New York Friday night after spending 10 days in Hanoi covering the release of the three American prisoners of war.",Archives,By Peter Arnett,Archives,,"['Vietnam', 'Vietnam']"
Student Not Guilty of Rioting,1972-10-01,https://www.nytimes.com/1972/10/01/archives/student-not-guilty-of-rioting.html,article,"ITHACA, N. Y., Sept. 30—A Cornell University senior ac cused of leading a window smashing melee last spring was found not guilty yesterday by a Tompkins County Court jury. The defendant, 20‐year‐old James R. Bean of Anchorage Alaska, had faced first‐degrer riot charges for allegedly hurt ing a rock at a Cornell building during a violent antiwar protes, on May 11. ",Archives,,Archives,,['Vietnam']
THE 1972 CAMPAIGN,1972-10-01,https://www.nytimes.com/1972/10/01/archives/mcgovern-assails-nixon-administration-as-scandalridden.html,article,"Senator George McGovern, in a three‐state sweep up the East Coast yesterday, used some of the harshest language of his campaign in accusing the Nixon Administration of being “scan dal‐ridden” and “corrupt.” ",Archives,By Douglas E. Kneeland,Archives,,['Vietnam']
Antiwar Activist Learns a Lesson From Son,1972-10-01,https://www.nytimes.com/1972/10/01/archives/antiwar-activist-learns-a-lesson-from-son.html,article,"EAST MEADOW, L. I. — Mrs. Irma Zigas, a long‐time activist in Women's Strike for Peace, thought she was as devoted to the cause as any American — until her adopted son announced he was joining a ship planning to run the blockade of Hai phong Harbor.",Archives,By Alice Murray Special to The New York Times,Archives,,['Vietnam']
Bomber Unit Withdrawn,1972-10-01,https://www.nytimes.com/1972/10/01/archives/bomber-unit-withdrawn.html,article,"BIEN HOA AIR BASE, South Vietnam, Sept. 30 (AP)—The United States Air Force with drew today its last fighter bomber squadron in South Viet nam at this base 15 miles northeast of Saigon. ",Archives,,Archives,,['Vietnam']
Article 2 ‐‐ No Title,1972-10-01,https://www.nytimes.com/1972/10/01/archives/article-2-no-title.html,article,"SAN DIEGO, Sept. 30 (UPI) —The health of Lieut (jg) Norris Charles of the Navy, the third prisoner released by the North Vietnamese, was reported “with in normal limits yesterday by a Defense Department spokesman. ",Archives,,Archives,,['Vietnam']
Hanoi Claims an F‐111,1972-10-01,https://www.nytimes.com/1972/10/01/archives/hanoi-claims-an-f111.html,article,"SAIGON, Sept. 30, (Reuters) —North Vietnamese antiair craft gunners shot down a United States F‐111 fighter bomber on Thursday, the Hanoi radio reported today. ",Archives,,Archives,,['Vietnam']
THE 1972 CAMPAIGN,1972-10-01,https://www.nytimes.com/1972/10/01/archives/nixon-protesters-found-calm-but-angry.html,article,"LOS ANGELES, Sept. 30— “I just want to show that Nixon is not getting through to the people,” said Ken Marenus, as he stood across the street from the sweeping, flood‐lit curve of the Century Plaza Hotel. “The war is still on, a lot of lives are still being lost.” ",Archives,By Steven V. Roberts Special to The New York Times,Archives,,['Vietnam']
