headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
"Pullout Ahead of Schedule By 4 Days and 2,500 Men",1972-02-01,https://www.nytimes.com/1972/02/01/archives/pullout-ahead-of-schedule-by-4-days-and-2500-men.html,article,"SAIGON, South Vietnam, Jan. 31 (UPI)— President Nixon's Feb. 1 deadline for reducing American troop strength in South Vietnam to 139,000 was met four days ahead of time, the United States command said today.",Archives,,Archives,,['Vietnam']
U.S. Planes Raid Foe in North;,1972-02-01,https://www.nytimes.com/1972/02/01/archives/us-planes-raid-foe-in-north.html,article,"SAIGON, South Vietnam, Tuesday, Feb. 1 (AP)—American fighter‐bombers attacked surface‐to‐air missile sites, antiaircraft‐artillery batteries and radar defenses inside North Vietnam yesterday in the heav‐iest air action over the north this year, the United States command announced today.",Archives,,Archives,,['Vietnam']
Proposals by Two Sides Compared,1972-02-01,https://www.nytimes.com/1972/02/01/archives/proposals-by-two-sides-compared.html,article,"WASHINGTON, 31—Following is a, comparison of the nine‐point peace proposal made public by the North Vietnamese delegation in Paris today and the eight‐point plan of the Governments of the United States and South” Vietnam revealed by President Nixon on Jan. 25: North Vietnam plan: The withdrawal of “the totality” of all United States and allied foreign “forces from South Vietnani and other Indochinese countries should be completed within 1971. (The plan was first proposed privately June 26, 1971.)",Archives,,Archives,,['Vietnam']
Attach Termed Heaviest of ’72,1972-02-01,https://www.nytimes.com/1972/02/01/archives/attack-termed-heaviest-of-72-allies-ready-general-says.html,article,"SAIGON, South Vietnam, Jan. 31—After nearly a week of talks with field commanders, Gen. William C. Westmoreland said today that there was every indication that the North Vietnamese were preparing for a major offensive in South Vietnam soon.",Archives,,Archives,,['Vietnam']
HANOI DISCLOSES PEACE PROPOSALS IT MADE IN PARIS.,1972-02-01,https://www.nytimes.com/1972/02/01/archives/hanoi-discloses-peace-proposals-it-made-in-paris-in-censuring-nixon.html,article,"PARIS, Jan. 31—North Vietnam made public today the nine‐point peace program it had secretly submitted to the United States last June and charged that Washington had not seriously considered it.",Archives,By Henry Giniger Special to The New York Times,Archives,,['Vietnam']
Desertion Amnesty Opposed,1972-02-01,https://www.nytimes.com/1972/02/01/archives/desertion-amnesty-opposed.html,article,"COLUMBUS, Ohio, Jan. 31 (AP) — The national commander of the American Legion, John H. Geiger, said today that the veterans’ organization strongly opposes amnesty for Vietnam deserters who have fled to other lands.",Archives,,Archives,,['Vietnam']
IN THE NATION,1972-02-01,https://www.nytimes.com/1972/02/01/archives/underdog-at-work.html,article,"MANCHESTER, N. H., Jan. 31—Four years ago yesterday, the great Tet offensive of 1968 began in Vietnam. Eugene McCarthy, then a virtually ignored Presidential candidate, told reporters that if they “give it three weeks” to build, the political repercussions bring him victory in the New Hampshire primary.",Archives,By Tom Wicker,Archives,,[]
Nixon Phones Conniff,1972-02-01,https://www.nytimes.com/1972/02/01/archives/nixon-phones-conniff.html,article,"MIAMI BEACH, Jan. 31 (AP) —Ray Conniff, the orchestra leader, said today that he received a telephone call yesterday from President Nixon reassuring him that the President was not upset about an incident in which a singer staged an antiwar protest during White House performance Friday. “He was very gracious, and I thought it was pretty wonderful that he take time out of his very busy schedule to call because he knew my wife and I were upset by the event,” Mr. Conniff said.",Archives,,Archives,,['Vietnam']
Text of Hanoi Communiqué Disclosing Peace Plans 0ffered at Private Sessiotions,1972-02-01,https://www.nytimes.com/1972/02/01/archives/text-of-hanoi-communique-disclosing-peace-plans-offered-at-private.html,article,"PARIS, Jan. 31—Following, as issued in English today by the North Vietnamese delegation to the Paris talks, is the text of a communique in response to President Nixon's disclosure of the private peace negotiations. Included with it by Hanoi are the texts of the nine‐point North Vietnamese peace plan presented at the private sessions on June 26 and of the version of the eight‐point United States plan that Hanoi says it received at those sessions.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S. Aides Decline Comment on Action By North Vietnam,1972-02-01,https://www.nytimes.com/1972/02/01/archives/us-aides-decline-comment-on-action-by-north-vietnam.html,article,"WASHINGTON, Jan. 31—The Nixon Administration took note today of North Vietnam's decision to make public its own nine‐point peace plan, but declined any specific comment.",Archives,,Archives,,[]
G.I. Slain by Allied Patrol,1972-02-01,https://www.nytimes.com/1972/02/01/archives/gi-slain-by-allied-patrol.html,article,"PLEIKU, South Vietnam, Jan. 31 (UPI) — South Vietnamese soldiers patrolling a downtown bar strip in this Central Highlands capital killed an American soldier and wounded another early today, military sources reported. The cause of the shooting has not yet been determined. The names of the Americans were withheld until their families are notified.",Archives,,Archives,,[]
Plan Described,1972-02-01,https://www.nytimes.com/1972/02/01/archives/plan-described.html,article,"PNOMPENH, Jan. 31 (AP)—Diplomatic sources here report that the Cambodians are prepared to accept an agreement whereby the North Vietnamese and the Vietcong withdraw to sparsely populated provinces east of the Mekong River and to an area north of rubber plantations along Route 7 that is almost due east of here.",Archives,,Archives,,[]
Letters to the Editor,1972-02-01,https://www.nytimes.com/1972/02/01/archives/no-deal-on-korean-troops.html,article,"To the Editor:. In your Dec. JO editorial “Vietnam's Korean Solution,'” you state that in 1965 Korea was notified of an Ameritan plan to, withdraw two American divisions from forward positions and base them near Pusan as a “Strategic reserve” for all of Asia:, The editorial goes on to say that President Park had seen the handwriting ‘On the wall and offered to send equivalent Korean troops to Vietnam if the two American divisions remain in place near the North Korean border.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
OBSERVER,1972-02-01,https://www.nytimes.com/1972/02/01/archives/wake-up-hanoi.html,article,"WASHINGTON, Jan. 31—It is now obvious that the North Vietnamese are not going to get a peace settlement unless they make allowances for the ancient American concept of “face.”",Archives,By Russell Baker,Archives,,['Vietnam']
Cambodia Asks Talks Through Soviet,1972-02-01,https://www.nytimes.com/1972/02/01/archives/cambodia-asks-talks-through-soviet.html,article,"PNOMPENH, Cambodia, Jan. 31 (UPI)—The Government of Premier Lon Nol has reportedly approached North Vietnam through the Soviet Embassy here, seeking negotiations in the hope of ending the fighting in Cambodia.",Archives,,Archives,,[]
INDICTED SERGEANT LEAVES ARMY TODAY,1972-02-01,https://www.nytimes.com/1972/02/01/archives/indicted-sergeant-leaves-army-today.html,article,"WASHINGTON, Jan. 31 (AP) —Sgt. Maj. William 0. Wooldridge, once the Army's top enlisted man now under Federal indictment on charges of conspiring to defraud enlisted men's clubs in Vietnam, will retire tomorrow with full pension and benefits, the Army announced today.",Archives,,Archives,,['Vietnam']
The Course of Military Justice,1972-02-02,https://www.nytimes.com/1972/02/02/archives/the-course-of-military-justice.html,article,"AS a signatory of the Geneva Convention of 1949, the United States is bound to “search for” and bring to trial all persons who have committed “grave breaches” of the laws of war, and to “enact any legislation necessary to provide effective penal sanctions for persons committing” grave breaches. As the nation which for over a century took the lead in codifying and applying the laws of war, the United States is bound to govern the conduct of its armed forces by the standards that have been applied to the soldiers of Germany, Japan and other nations. Now that the last of the courts‐martial relating to the Mylai killings has concluded, it is time to assess our Government's role and obligations.",Archives,By Telford Taylor,Archives,,['Vietnam']
U.S Jets Continue Raids on the North,1972-02-02,https://www.nytimes.com/1972/02/02/archives/us-jets-continue-raids-on-the-north.html,article,"SAIGON, South Vietnam, Wednesday, Feb. 2—The United States command announced this morning that American warplanes conducted five bombing raids on antiaircraft sites in North Vietnam yesterday, bringing the number of such strikes to 11 in two days.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
U.S. Releases Its Own Text Of Hanoi Peace Proposals,1972-02-02,https://www.nytimes.com/1972/02/02/archives/us-releases-its-own-text-of-hanoi-peace-proposals.html,article,"WASHINGTON, Feb. 1—The Nixon Administration today released its own text of the nine‐point peace proposal it received from North Vietnam last June 26 and reiterated its willingness to try to negotiate an agreement on the basks of its provisions.",Archives,By Terence Smith Special to The New York Times,Archives,,['Vietnam']
Troops at Border Outpost Unruffled By Predictions of Early Enemy Drive,1972-02-02,https://www.nytimes.com/1972/02/02/archives/troops-at-border-outpost-unruffled-by-predictions-of-early-enemy.html,article,"BENHET, South Vietnam, Jan. 30—”I trust God,” an American adviser to the South Vietnamese Rangers in this mountainous border outpost in the Central Highlands wrote in chalk in the bunker where he sleeps.",Archives,By Gloria Emerson Special to The New York Times,Archives,,[]
Hanoi Cites ‘Private Message’,1972-02-02,https://www.nytimes.com/1972/02/02/archives/hanoi-cites-private-message.html,article,"HONG KONG, Feb. 1 (Agence France‐Presse) — The United States informed North Vietnam in a “private message” last October that President Nixon's eight‐point peace plan for Indochina went “to the possible limits of generosity,” the North Vietnamese press agency reported today.",Archives,,Archives,,['Vietnam']
Reactions to Peace Plan,1972-02-02,https://www.nytimes.com/1972/02/02/archives/time-to-pull-together.html,article,"Following the President's startling announcement on nationwide TV of the extensive and energetic efforts which he and Dr. Kissinger have made to find a workable solution to the Vietnam impasse, I settled back to watch the commentary on the several networks.",Archives,,Archives,,[]
AD FOR M‘GOVERN DISTURBS MUSKIE,1972-02-02,https://www.nytimes.com/1972/02/02/archives/ad-for-mgovern-disturbs-muskie-using-robert-kennedy-voice-in-new.html,article,"WASHINGTON, Feb. 1—Senator George McGovern is using a four‐year‐old recording of an endorsement by Robert F. Kennedy to promote his Presidential campaign, and the backers of Senator Edmund S. Muskie do not like it.",Archives,By Warren Weaver Jr. Special to The New York Times,Archives,,['Vietnam']
Thousands of Police Honor Two Slain Comrades,1972-02-02,https://www.nytimes.com/1972/02/02/archives/thousands-of-police-honor-two-slain-comrades-thousands-of-policemen.html,article,"Patrolmen Gregory P. Foster and Rocco W. Laurie, who had been Marine Corps comrades in Vietnam, and who walked a beat together on the Lower East Side, were buried yesterday.",Archives,By John Corry,Archives,,[]
Hanoi Denies Report Of Cambodia Contacts,1972-02-02,https://www.nytimes.com/1972/02/02/archives/hanoi-denies-report-of-cambodia-contacts.html,article,"HANOI, North Vietnam, Feb 1 (Agence FrancePresse)—The Foreign Ministry said today that reports of contacts between the Cambodian Government in Pnompenh and North Vietnany were nothing but a hoax.",Archives,,Archives,,[]
Reactions to Peace Plan,1972-02-02,https://www.nytimes.com/1972/02/02/archives/prelude-to-devastation.html,article,"I find it disturbing that some of the Democratic Presidential candidates were taken in by President Nixon's “new” peace plan. Although Mr. Nixon did not mention it in his speech, point five of the eight‐point proposal would require North Vietnam to withdraw all its forces from South Vietnam, Laos and Cambodia. This is in essence the same six‐month mutual withdrawal plan offered by President Johnson. He also offered “free” elections.",Archives,,Archives,,[]
Moscow Is Seeking to Exploit Hanoi's Uneasiness Over China,1972-02-02,https://www.nytimes.com/1972/02/02/archives/moscow-is-seeking-to-exploit-hanois-uneasiness-over-china.html,article,"MOSCOW, Feb. 1—The Soviet Union today took a new step in what appears to be campaign to exploit North Vietnam's uneasiness over President Nixon's forthcoming visit to China and thereby increase Moscow's influence in Hanoi.",Archives,By Hedrick Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Reactions to Peace Plan,1972-02-02,https://www.nytimes.com/1972/02/02/archives/a-logical-next-step.html,article,"In his address to the nation on the Vietnam peace negotiations, President Nixon said the following: “Honest and patriotic Americans have disagreed as to whether we should have become involved at all nine years ago.”",Archives,,Archives,,[]
Reactions to Peace Plan,1972-02-02,https://www.nytimes.com/1972/02/02/archives/blueprint-for-surrender.html,article,President Nixon's new Vietnam peace proposal comes very close to an abject surrender to Communist aggression in Southeast Asia.,Archives,,Archives,,['Vietnam']
Enemy Gains in Laos,1972-02-02,https://www.nytimes.com/1972/02/02/archives/enemy-gains-in-laos.html,article,"VIENTIANE, Laos, Feb. 1 (AP) —The Pathet Lao and North Vietnamese forces were reported today to have expanded their control of part of the northern Laotian road linking Vientiane with the royal capital of Luang Prabang.",Archives,,Archives,,[]
Article 1 ‐‐ No Title,1972-02-02,https://www.nytimes.com/1972/02/02/archives/article-1-no-title.html,article,"PNOMPENH, Cambodia, Feb. 1 (Reuters) — Information Minister Long Boret denied today that the Cambodian Government itself had so far undertaken any contacts, direct or indirect, with a view to starting peace talks’ with North Vietnam.",Archives,,Archives,,[]
