headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
MISSILE SITE HIT ON RAID IN NORTH,1972-03-01,https://www.nytimes.com/1972/03/01/archives/missile-site-hit-on-raid-in-north-protective-reaction-strike-is.html,article,"SAIGON, South Vietnam, Wednesday, March 1 (AP) —An American fighter‐bomber attacked a North Vietnamese missile site yesterday 40 miles north of the demilitarized zone along the line between the two Vietnams.",Archives,,Archives,,['Vietnam']
FOREIGN AFFAIRS,1972-03-01,https://www.nytimes.com/1972/03/01/archives/foreign-affairs.html,article,,Archives,By C. L. Sulzberger,Archives,,['Vietnam']
Korean Marines Back Home,1972-03-01,https://www.nytimes.com/1972/03/01/archives/korean-marines-back-home.html,article,"PUSAN, South Korea, Feb. 29 —The first phase of the withdrawal of South Korean forces from Vietnam was ‘ completed today when the last contingent of the Blue Dragon marine brigade landed at the port here. Their departure reduced the South Korean strength in Vietnam to about 38,000, most of them serving in two infantry divisions.",Archives,,Archives,,['Vietnam']
"Danang Boys, Beggars, Live by Wits",1972-03-01,https://www.nytimes.com/1972/03/01/archives/danang-boys-beggars-live-by-wits.html,article,"DANANG, South Vietnam, Feb. 24—He is 9 years old and he hobbles around this bedraggled port on two wooden stubs and a tiny crutch. His name is Bay.",Archives,By Joseph B. Treaster Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor,1972-03-01,https://www.nytimes.com/1972/03/01/archives/parallel-interests-in-indochina.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
Notes on People,1972-03-01,https://www.nytimes.com/1972/03/01/archives/exdetective-goes-to-court.html,article,"Edward R. Egan, the former New York City detective whose exploits were recounted in the hit movie “The French Connection,” was depicted as the target of “a, campaign of smear and harassment” ‘in State Supreme Court. The occasion was the opening of his lawsuit for reinstatement with the rank of detective first grade and retirement with a commensurate pension.",Archives,,Archives,,['Vietnam']
Saigon's Chinese Feel Nixon Trip Spurs Hostility Toward Them,1972-03-01,https://www.nytimes.com/1972/03/01/archives/saigons-chinese-feel-nixon-trip-spurs-hostility-toward-them.html,article,"SAIGON, South Vietnam, Feb 29 — For Saigon's large Chinese community, which controls some three‐quarters of South Vietnam's major business and industry, President Nixon's trip, to Peking brought deep anxiety and a feeling that the time may have come to begin shifting its political loyalties from Nationalist to.Communist China.",Archives,By Fox Butterfield Special to The New York Times,Archives,,['Vietnam']
Whole China Communique Was intensely Negotiated,1972-03-02,https://www.nytimes.com/1972/03/02/archives/whole-china-communique-was-intensely-negotiated-us-aide-says-even.html,article,"WASHINGTON, March 1—The statements on TaiWan, Vietnam and other sensitive issues in the communique, issued by President Nixon and Premier Chou En‐lai, altholigh presented as divergent declaretions by each side, had actually been subjected to some intensive negotiation between them, an Administration official said today.",Archives,By Max Frankel Special to The New York Times,Archives,,['Vietnam']
Open Letter to the Manhattan 12,1972-03-02,https://www.nytimes.com/1972/03/02/archives/open-letter-to-the-manhattan-12.html,article,"I guess It began over a year ago with ominous rumbling and editorial‐gnashing of teeth by Young Americans for Freedom, Human Events, The American Conservative Union and National Review. Despite the tactical lesson of Vietnam, you used the discredited approach of escalation—the graduated political response. Richard the Apostate was chided, derided and, finally, tentatively excommunicated by you, as spokesmen for the unelected conservative elite, many of you respected political thinkers, few of you practical",Archives,By Aram Bakshian Jr,Archives,,[]
SAIGON ENDORSES NIXON CHINA TRIP,1972-03-02,https://www.nytimes.com/1972/03/02/archives/saigon-endorses-nixon-china-trip-in-official-comment-it-says-visit.html,article,"SAIGON, South Vietnam, March 1—In South Vietnam's first official reaction to President Nixon's China trip, Foreign Minister Tran Van Lam said today that his Government approved of the final Washington‐Peking communique and felt it upheld American commitments to his country.",Archives,By Fox Butterfield Special to The New York Times,Archives,,['Vietnam']
"U.S. Pilots Duel With MIG's, Believe They Shot One Down",1972-03-02,https://www.nytimes.com/1972/03/02/archives/us-pilots-duel-with-migs-believe-they-shot-one-down.html,article,"SAIGON, South Vietnam, Thursday, March 2 (AP)—United States fighter‐bombers dueled with two Communist MIG‐21 interceptors along the North Vietnam‐Laos border 125 miles southwest of Hanoi last night, the United States Command said today, and the American pilots reported the probable destruction of one of the MIG's.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Hearings Indicate Ellsberg Trial Will Raise Issue of Secrecy Rules,1972-03-02,https://www.nytimes.com/1972/03/02/archives/hearings-indicate-ellsberg-trial-will-raise-issue-of-secrecy-rules.html,article,"LOS ANGELES, March 1 —Pretrial hearings indicate that the trial of Dr. Daniel Ellsberg and Anthony J. Russo Jr. will result in a detailed debate by expert witnesses on some of the critical sections of the Pentagon papers, the Defense Department study; of American involvement In Vietnam.",Archives,By Steven V. Roberts Special to The New York Times,Archives,,[]
PENTAGON OPPOSES WAR AMNESTY PLAN,1972-03-02,https://www.nytimes.com/1972/03/02/archives/pentagon-opposes-war-amnesty-plan.html,article,"WASHINGTON, March 1 (AP) — Amnesty for Vietnam draft resisters and deserters was opposed today by the Pentagon and the American Legion. They said it could wreck the armed forces and defame the millions who served honorably and without protest.",Archives,,Archives,,[]
23 Hurt Near Long Tieng,1972-03-02,https://www.nytimes.com/1972/03/02/archives/23-hurt-near-long-tieng.html,article,"VIENTIANE, Laos, March 1 (UPI)—A North Vietnamese shell hit a Laotian ammunition dump on a ridge near the beleaguered base of Long Tieng yesterday and the resultant explosion wounded 23 men, military sources said today.",Archives,,Archives,,[]
Well‐Armed South Vietnamese Gain Confidence as Americans Withdraw,1972-03-03,https://www.nytimes.com/1972/03/03/archives/wellarmed-south-vietnamese-gain-confidence-as-americans-withdraw.html,article,"FIRE BASE BALDY, South Vietnam—“The North Vietnamese are good fighters,” the South Vietnamese Army private said as he shouldered his rucksack and headed for an assault helicopter.",Archives,By Joseph B. Treaster Special to The New York Times,Archives,,['Vietnam']
Candidates’ Day,1972-03-03,https://www.nytimes.com/1972/03/03/archives/mcgovern-prods-rival-on-disclosing-finances.html,article,"MANCHESTER, N. H., March 2—Senator George McGovern of South Dakota, sensing a surge of support in the New Hampshire Democratic Presidential primary, said again today that he felt voter sentiment in the state was almost evenly divided and indicated that he thought the race might now be neck‐and‐neck.",Archives,,Archives,,['Vietnam']
Letters to the Editor,1972-03-03,https://www.nytimes.com/1972/03/03/archives/raids-on-north-vietnam.html,article,To the Editor:,Archives,,Archives,,['Vietnam']
U.S. Ends Alert,1972-03-03,https://www.nytimes.com/1972/03/03/archives/us-ends-alert.html,article,"SAIGON, March 2 (Reuters)—The United States command ended today the special alert that had confined to barracks all American troops not on essential missions for the last three weeks. South Vietnamese forces, however, remained on partial alert.",Archives,,Archives,,['Vietnam']
U.S. Deaths 6 in Week,1972-03-03,https://www.nytimes.com/1972/03/03/archives/us-deaths-6-in-week.html,article,"SAIGON, March 2 (UPI)—The weekly casualty, report issued by the United States command said today that six Americans were killed in action last week, the highest toll thus far this year. This was an increse of four over the previous week.",Archives,,Archives,,['Vietnam']
American Planes Strike In the North and in Laos,1972-03-03,https://www.nytimes.com/1972/03/03/archives/american-planes-strike-in-the-north-and-in-laos.html,article,"SAIGON, South Vietnam, Friday, March 3 (AP)—American fighter‐bombers struck inside North Vietnam and Laos yesterday in exchanges of fire with enemy antiaircraft defenses, and an Air Force light reconnaissance plane was shot down over southern Laos, United States military spokesmen said.",Archives,,Archives,,['Vietnam']
U.S. STAND IN CHINA ASSAILED BY HANOI,1972-03-04,https://www.nytimes.com/1972/03/04/archives/us-stand-in-china-assailed-by-hanoi-reacting-to-visit-by-nixon.html,article,"HONG KONG, March 3 —In its first official reaction to President Nixon's China trip, North Vietnam today denounced the American side of the joint Peking communiqué and accused the United States of “sowing discord” among Communist countries.",Archives,,Archives,,['Vietnam']
U.S. Reports Jets Launch 3 Strikes Into North Vietnam,1972-03-04,https://www.nytimes.com/1972/03/04/archives/us-reports-jets-launch-3-strikes-into-north-vietnam.html,article,"Saigon, South Vietnam, Saturday, March 4 (AP)—Enemy antiaircraft defense opened fire on two American reconnaissance planes, prompting a new round of United States air strikes in North Vietnam yesterday, the United States command said today.",Archives,,Archives,,['Vietnam']
Indochina at the Summit,1972-03-04,https://www.nytimes.com/1972/03/04/archives/indochina-at-the-summit.html,article,President Nixon's “journey for peace” has ended but American bombs are still falling throughout Indochina and Communist troops are still massing and maneuvering in South Vietnam for an expected offensive that could pose a formidable challenge to the Vietnamization program.,Archives,,Archives,,['Vietnam']
Ex‐G. I. Who Disclosed Mylai Bitter‐Over Army Role in Inquiry,1972-03-05,https://www.nytimes.com/1972/03/05/archives/exgi-who-disclosed-mylai-bitter-over-army-role-in-inquiry-ridenhour.html,article,"TEMPE, Ariz, March 4—Mylai is a name few Americans will easily forget. But few Americans are likely to recall the name Ronald Lee Eidenhour, the Vietnam veteran whose singular, year‐long effort exposed the massacre.",Archives,By Robert A. Wright Special to The New York Times,Archives,,['Vietnam']
U.S S. Jets Bomb 3 Sites in. North; Hanoi Reports Downing a Plane,1972-03-05,https://www.nytimes.com/1972/03/05/archives/us-jets-bomb-3-sites-in-north-hanoi-reports-downing-a-plane.html,article,"SAIGON South Vietnam Sunday, March 5 (AP)—American fighter‐bombers yesterday attacked three antiaircraft artillery sites inside North Vietnam that fired on three unarmed reconnaissance planes the United States command announced today.",Archives,,Archives,,['Vietnam']
Vietnam Hospital Nurse Doubles in Surgery,1972-03-05,https://www.nytimes.com/1972/03/05/archives/vietnam-hospital-nurse-doubles-in-surgery.html,article,"KONTUM South Vietnam —Phang does not know why the Vietcong shot him and his friends as they swam in the stream near their village one warm morning last week. He is a slender Montagnard boy of 15, and the Vietcong disappeared into the jungle after they wounded him in the hip.",Archives,By Fox Butterfield Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Why the Bombing Continues,1972-03-05,https://www.nytimes.com/1972/03/05/archives/why-the-bombing-continues.html,article,"SANTA. BARBARA, Calif.—Aren't we disengaging from Vietnam? Then why are we still bombing? Isn't bombing an inhumane way of fighting? And isn't it really ineffective?",Archives,By Henry Huglin,Archives,,['Vietnam']
"In Saigon, Government Seizure Is a Constant Threat to Papers",1972-03-05,https://www.nytimes.com/1972/03/05/archives/in-saigon-government-seizure-is-a-constant-threat-to-papers.html,article,"SAIGON, South Vietnam, March 1—“It's just not possible to keep people from being afraid that the Government will seize the printing press,” said Ho Ngoc Nhuan, the editor of what used to be Saigon's largest opposition newspaper, Tin Sang.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
CHINA INCREASING HER FOREIGN AID,1972-03-05,https://www.nytimes.com/1972/03/05/archives/china-increasing-her-foreign-aid-passes-soviet-in-assistance-to.html,article,"WASHINGTON, March 4 —Peking is reportedly providing considerable new economic aid to developing countries around the world as well as reactivating suspended programs elsewhere under its increasingly active policy of asserting leadership of the “third world.”",Archives,By Tad Szulc Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Kennedy Charges U.S. Sabotages Saigon Medical Aid,1972-03-05,https://www.nytimes.com/1972/03/05/archives/kennedy-charges-us-sabotages-saigon-medical-aid.html,article,"WASHINGTON, March 4—Senator Edward M. Kennedy chairman of the Senate Judiciary subcommittee on refugees said today that the Adminstration Was ignoring humanitarian responsibilities in Vietnam by “sabotaging” and reducing health programs of the war.",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
"Seven Days in Vietnam: Bombing and Fighting, Swimming and Boredom",1972-03-06,https://www.nytimes.com/1972/03/06/archives/seven-days-in-vietnam-bombing-and-fighting-swimming-and-boredom.html,article,,Archives,By. Fox Butterfield Special to The New York Times,Archives,,['Vietnam']
ENEMY BLOWS UP BIG RIVER CONVOY,1972-03-06,https://www.nytimes.com/1972/03/06/archives/enemy-blows-up-big-river-convoy-south-vietnamese-lose-300-tons-of.html,article,"SAIGON, South Vietnam, Monday, March 6 (AP)—The South Vietnamese command lost 300 tons of ammunition, including bombs and artillery shells, in an explosion that ripped through a river convoy 10 miles east of Saigon yesterday.",Archives,,Archives,,['Vietnam']
SOUTHEAST ASIANS WEIGH NIXON TRIP,1972-03-06,https://www.nytimes.com/1972/03/06/archives/southeast-asians-weigh-nixon-trip-diplomats-see-benefits-on-all.html,article,"WASHINGTON, March 5 —For the nations of Southeast Asia, other than Vietnam, the communique issued at the end of President Nixon's trip to China contained both good and bad news.",Archives,By Terence Smith Special to The New York Times,Archives,,[]
U.S. AIDE IN SAIGON; BRIEFS THIEU ON TRIP,1972-03-06,https://www.nytimes.com/1972/03/06/archives/us-aide-in-saigon-briefs-thieu-on-trip.html,article,"SAIGON, South Vietnam, Monday, March 6 (AP)—Marshall Green, a United States Assistant Secretary of State, briefed President Nguyen Van Thieu today about President Nixon's trip to China.",Archives,,Archives,,['Vietnam']
