headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Foe Said to Offer to Defect,1972-06-01,https://www.nytimes.com/1972/06/01/archives/foe-said-to-offer-to-defect.html,article,"PLEIKU, South Vietnam, May 31 (Reuters)—John Paul Vann, the senior United States ad viser to Military Region II, told newsmen here that a group of 100 North Vietnamese made contact by radio today with Government positions in Kon turn and said they wanted to defect.",Archives,,Archives,,[]
Jersey Man Killed in War,1972-06-01,https://www.nytimes.com/1972/06/01/archives/jersey-man-killed-in-war.html,article,"WASHINGTON, May 31 (AP) —The Defense Department an nounced today the names of men killed in action in Indo china. Among the Army dead was Specialist 4 David A. Bausch, of Towaco, N. J.",Archives,,Archives,,['Vietnam']
ABRAMS IS CHOICE AS CHIEF OF STAFF,1972-06-01,https://www.nytimes.com/1972/06/01/archives/abrams-is-choice-as-chief-of-staff-nixon-expected-to-nominate.html,article,"WASHINGTON, May 31— Gen. Creighton W. Abrams, commander of United States forces in South Vietnam, will be nominated as the Army's new Chief of Staff “within a few days” of President Nixon's re turn from his European summit trip tomorrow night, well placed Army sources said to day.",Archives,By Seymour M. Hersh Special to The New York Times,Archives,,['Vietnam']
‘The Ultimate Betrayal’,1972-06-01,https://www.nytimes.com/1972/06/01/archives/the-ultimate-betrayal.html,article,"WASHINGTON — There seems no room now for sympathy on either side of the partisan debate over the block ade of North Vietnam. But at some point, this decision should also be seen as personal tragedy for the men who made it—Henry Kissinger and Richard Nixon.",Archives,By Roger Morris,Archives,,['Vietnam']
Thieu Spends Day at Hue,1972-06-01,https://www.nytimes.com/1972/06/01/archives/thieu-spends-day-at-hue.html,article,"HUE, South Vietnam, May 31 (AP) — President Nguyen Van Thieu of South Vietnam, who flew into Kontum yesterday, spent the day today in Hue to bolster the morale of troops holding the defense line on the southern edge of enemy‐occu pied Quangtri Province.",Archives,,Archives,,['Vietnam']
PRESSMEN DELAY EDITION OF TIMES,1972-06-01,https://www.nytimes.com/1972/06/01/archives/pressmen-delay-edition-of-times-protest-an-ad-demanding-impeachment.html,article,Pressmen at The New York Times delayed the start of the first‐edition press run of yes terday's issue for nearly 15 minutes to protest the contents of a paid advertisement seek ing the impeachment of Presi dent Nixon.,Archives,,Archives,,['Vietnam']
Women to Ring the Capitol June 22 to Protest the War,1972-06-01,https://www.nytimes.com/1972/06/01/archives/women-to-ring-the-capitol-june-22-to-protest-the-war.html,article,"WASHINGTON, May 31 — Joan Baez, the folk singer, and more than 30 other women gathered on the east steps of the Capitol this afternoon to announce plans for a “ring around the Congress” antiwar demonstration June 22.",Archives,,Archives,,['Vietnam']
Saigon Reports Slight Gain at Kontum,1972-06-01,https://www.nytimes.com/1972/06/01/archives/saigon-reports-slight-gain-at-kontum.html,article,"SAIGON, South Vietnam, Thursday, June 1 (AP)—South Vietnamese troops, heavily sup ported by helicopter gunship and fighter‐bomber attacks, re portedly reoccupied some lost ground in the Central Highlands city of Kontum yesterday.",Archives,,Archives,,['Vietnam']
Rabbis Get Suspended Term,1972-06-01,https://www.nytimes.com/1972/06/01/archives/rabbis-get-suspended-term.html,article,"BOSTON, May 31 (UPI) Five rabbis who joined in an antiwar demonstration May 17 at the JFK Federal Building were given suspended sentences today by a judge who told them that a condition of their six‐month probation was to avoid any similar activities. Each also was fined $50 for at tempting to block the entrance to the downtown building.",Archives,,Archives,,['Vietnam']
Letters to the Editor,1972-06-01,https://www.nytimes.com/1972/06/01/archives/while-the-senate-fumes-.html,article,"For more than two years the Senate has debated various amendments to end the war in Vietnam, to cut off funds for it, withdraw troops, etc. None of these amendments has had any effect, except to prevent the Sen ate from acting on other bills before it.",Archives,Rose A. Archibold,Archives,,['Vietnam']
Anloc Pins Its Hopes on Relief Column,1972-06-01,https://www.nytimes.com/1972/06/01/archives/anloc-pins-its-hopes-on-relief-column.html,article,"LAIKHE, South Vietnam, May 31—Sgt. 1st. Cl. Jesse Yearta and a dozen other American advisers living in bunkers under the surround ed town of Anloc formed a betting pool weeks ago on when a Government relief column would push through to break the siege, now 55 days old, and enable the thousands of wounded Viet namese soldiers there to get out. No one has won.",Archives,By Craig R. Whitney Special to The New York Times,Archives,,['Vietnam']
"UpFront, Saigon Officer Blames U.S.",1972-06-02,https://www.nytimes.com/1972/06/02/archives/up-front-saigon-officer-blames-us.html,article,"CHINHAN, South Vietnam, May 27 — Lieutenant Minh, the commander of a company of 100 men posted on the lonely front lines of South Vietnam's Orthern defenses, says: “The war will never end because the Americans need it for the support of their industries.”",Archives,By Sydney H. Schanberg Special to The New York Times,Archives,,['Vietnam']
Hanol Claims 3 U.S. Planes,1972-06-02,https://www.nytimes.com/1972/06/02/archives/hanoi-claims-3-us-planes.html,article,"HONG KONG, Friday, June 2 (Reuters)—The North Vietnamese press agency reported today that three American planes were shot down yesterday over the North Vietnamese provinces of Langson, Vinhphu and Yenbai. The fate of the fliers was not disclosed.",Archives,,Archives,,['Vietnam']
Letters to the Editor,1972-06-02,https://www.nytimes.com/1972/06/02/archives/one-job-for-the-cia.html,article,To the Editor: The doves have long been unhappy about the work of the Central Intelligence Agency in fomenting and directing secret wars in Laos and other countries. Now it becomes clear that. our military was caught by surprise in finding that North Vietnam brought a large number of tanks down the Ho Chi Minh Trail and prepared for large—scale attacks across the DMZ and at Anloc.,Archives,,Archives,,['Vietnam']
