headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Anti‐India Remark Is Laid to Kissinger,1972-01-01,https://www.nytimes.com/1972/01/01/archives/antiindia-remark-is-laid-to-kissinger.html,article,"WASHINGTON, Dec. 31—The syndicated columnist Jack Anderson reported today that Henry A. Kissinger, Presidential, assistant for national security affairs, told senior Administra tion officials during the India Pakistani crisis that. President Nixon “does not want to be even‐handed.”",Archives,By Benjamin Welles Special to The New York Times,Archives,,['Vietnam']
Hanoi Names 3 Fliers,1972-01-01,https://www.nytimes.com/1972/01/01/archives/hanoi-names-3-fliers.html,article,"SAIGON, Dec. 31 (UPI)—The Hanoi radio said today that North Vietnam has captured three American pilots and it gave their names. They were the names of three men who had flown two of three planes the United States command in Saigon admits having lost yes terday and Sunday.",Archives,,Archives,,['Vietnam']
Paksong Reported Razed,1972-01-01,https://www.nytimes.com/1972/01/01/archives/paksong-reported-razed.html,article,"VIENTIANE, Laos, Dec. 31 (Reuters)—Military sources said today that North Vietnam ese troops had burned the strategic Boloven highlands town of Paksong to the ground.",Archives,,Archives,,[]
Hanoi Claims 24 U.S. Planes,1972-01-01,https://www.nytimes.com/1972/01/01/archives/hanoi-claims-24-us-planes.html,article,"TOKYO, Saturday, Jan. 1 (AP)—North Vietnam said to day that it had shot down 24 United States warplanes and had captured seven American pilots in the five days ended Thursday.",Archives,,Archives,,['Vietnam']
BombingScored in Cleveland,1972-01-01,https://www.nytimes.com/1972/01/01/archives/bombing-scored-in-cleveland.html,article,"CLEVELAND, Dec. 31 (AP) —A group protesting recent United States bombirg of North Vietnam smeared what its members said was blood on desks, walls, floors and the Navy flag at the Navy recruit ing office here today. The police arrested the man they said was leader of the group, Charles W. Rawlings, 40 years old, of Shaker Heights, a for mer minister, and dispersed the rest of the group.",Archives,,Archives,,['Vietnam']
Market Place: Where Is Next Nixon Market?,1972-01-01,https://www.nytimes.com/1972/01/01/archives/market-place-where-is-next-nixon-market.html,article,"Jeremy Biggs, who runs the money at the $58‐million New York Venture Fund, might be more politically oriented, than the average money manager. At any rate, he's willing to put his fund's money where his mouth is. Mr. Biggs, blondish, young ish and thoughaful, has scanned recent Nixon moves for clues to the next market beneficiary. Politically, he believes, President Nixon has done something for the econ omy—both America's and the world's. He notes that Mr. Nixon has approached China, and that he's unwind ing the war in Vietnam.",Archives,By Robert Metz,Archives,,[]
No Pretty Picture,1972-01-01,https://www.nytimes.com/1972/01/01/archives/no-pretty-picture.html,article,Phase One of President Nixon's renewal of the air war against North Vietnam has ended after five days of the heaviest bombing since President Johnson suspended the attack in 1968 to get peace negotiations started. The renewed bombing halt is a welcome start for 1972. But a bigger and even more perilous Phase Two cannot b'e far behind unless Mr. Nixon abandons his vain pursuit of military victory in Indochina and acts to revive the neglected Paris peace talks.,Archives,,Archives,,['Vietnam']
U.S. Analyzes Restraint By Peking on Bombings,1972-01-01,https://www.nytimes.com/1972/01/01/archives/us-analyzes-restraint-by-peking-on-bombings.html,article,"WASHINGTON, Dec. 31 —United States Governmentan alysts said today that China's relatively restrained reaction to the five‐day American bombing of North Vietnam indicated a wish to go ahead with President Nixon's trip in February even at the cost of additional strains in Peking's. relations with Hanoi.",Archives,By Bernard Gwertzman Special to The New York Times,Archives,,['Vietnam']
Episcopal Editor Scores St John's on ‘Political’ Rally,1972-01-01,https://www.nytimes.com/1972/01/01/archives/episcopal-editor-scores-st-johns-on-political-rally.html,article,The editor of an Episcopal weekly charged yesterday that the Cathedral Church of St. John the Divine should no longer enjoy the right to tax exemption because it was re cently used for “partisan po litical gatherings.”,Archives,,Archives,,['Vietnam']
The Nation,1972-01-02,https://www.nytimes.com/1972/01/02/archives/very-few-greetings-for-the-months-ahead-draft.html,article,"WASHINGTON — There has been no official announcement, but knowledgeable lawyers and draft counselors are convinced that draft calls this year will be quite small — only a fraction of the calls during the peak of the Vietnam buildup and less than half the size of last year's total call.",Archives,,Archives,,[]
A Jailed Crusader Loses Hope in Vietnam,1972-01-02,https://www.nytimes.com/1972/01/02/archives/a-jailed-crusader-loses-hope-in-vietnam.html,article,"SAIGON, South Vietnam, tan. 1—Gai had hoped that in 1971 a small, desperate student movement could change South Vietnam. It changed nothing, so Gai a 23‐year‐old University of Saigon graduate, stopped believing that she could do anything about a country that, she felt, urgently needed so much.",Archives,By Gloria Emerson Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
