headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Letters to the Editor,1972-08-01,https://www.nytimes.com/1972/08/01/archives/the-new-heroes-on-trial.html,article,To the Editor:,Archives,Robert Jay Lifton M.D,Archives,,['Vietnam']
Lodge Urges Government To Help on Campaign Cost,1972-08-01,https://www.nytimes.com/1972/08/01/archives/lodge-urges-government-to-help-on-campaign-cost.html,article,"BEVERLY, Mass., July 31 (AP)—Henry Cabot Lodge, for mer Ambassador to Vietnam and currently special envoy to the Vatican, says the Federal Government should take over some of the costs of political campaigning.",Archives,,Archives,,[]
Letters to the Editor,1972-08-01,https://www.nytimes.com/1972/08/01/archives/giving-hanoi-a-push.html,article,To the Editor:,Archives,Hazel Merritt,Archives,,['Vietnam']
"46,000 U.S. Soldiers Now Left in Vietnam",1972-08-01,https://www.nytimes.com/1972/08/01/archives/46000-us-soldiers-now-left-in-vietnam.html,article,"SAIGON, South Vietnam, July 31 (AP)—American troop strength in Vietnam dropped by 500 men last week, to a total of 46,000, the United States command announced today. This leaves 7,000 men to be sent home in five weeks to meet President Nixon's goal of 39,000 men in the country by Sept. 1.",Archives,,Archives,,['Vietnam']
STRATTON SEEKING TO BAR PROMOTION,1972-08-01,https://www.nytimes.com/1972/08/01/archives/stratton-seeking-to-bar-promotion-diplomat-accused-of-mylai.html,article,"WASHINGTON, July 31 — Representative Samuel S. Strat ton, Democrat of upstate New York, is seeking to block the promotion of a career United States diplomat accused of having helped suppress news of the Mylai killings.",Archives,By Benjamin Welles Special to The New York Times,Archives,,['Vietnam']
THAILAND CRASH KILLS FIVE ON B‐52,1972-08-01,https://www.nytimes.com/1972/08/01/archives/thailand-crash-kills-five-on-b52-2-jets-in-vietnam-also-lost.html,article,"SAIGON, South Vietnam, Tuesday, Aug. 1 (AP)—Three United States aircraft, includ ing a B‐52, crashed during a day of heavy air strikes against, North Vietnam and support missions for South Vietnamese troops, the United States com mand announced yesterday.",Archives,,Archives,,['Vietnam']
Kissinger Meets Privately With Hanoi Aides Again,1972-08-02,https://www.nytimes.com/1972/08/02/archives/kissinger-meets-privately-with-hanoi-aides-again-kissinger-meets.html,article,"WASHINGTON, Aug. 1— The White House disclosed this morning that Henry A. Kissinger, President Nixon's national security adviser, con ferred privately today for the second time in less than two weeks with North Vietnamese negotiators in Paris.",Archives,By Robert B. Semple Jr. Special to The New York Times,Archives,,['Vietnam']
"Chinese Killed, Hanoi Says",1972-08-02,https://www.nytimes.com/1972/08/02/archives/chinese-killed-hanoi-says.html,article,"HONG KONG, Wednesday, Aug. 2 (Reuters)—A large num ber of North Vietnamese and Chinese were killed or wound ed during a United States air raid on a Haiphong residential area on Monday, the North Vietnam press agency said to day.",Archives,,Archives,,['Vietnam']
2 U.S. Planes Downed,1972-08-02,https://www.nytimes.com/1972/08/02/archives/2-us-planes-downed.html,article,"SAIGON, Wednesday, Aug. 2, (Reuters)—Two more American fighter‐bombers have been shot down over North Vietnam with all four crewmen listed as miss ing, the United States Command said today.",Archives,,Archives,,['Vietnam']
U.S. Reports Raid in Haiphong On Yard for Small Supply Boats,1972-08-02,https://www.nytimes.com/1972/08/02/archives/us-reports-raid-in-haiphong-on-yard-for-small-supply-boats.html,article,"SAIGON, South Vietnam, Wednesday, Aug. 2 — United States Navy pilots have bombed, a shipyard in Haiphong that builds and repairs the kind of shallow‐draft boats used to shuttle supplies ashore from freighters standing off the coast of North Vietnam, an American spokesman said yes terday.",Archives,BY Joseph B. Treaster Special to The New York Times,Archives,,['Vietnam']
Failure of a Mission,1972-08-02,https://www.nytimes.com/1972/08/02/archives/failure-of-a-mission.html,article,"Secretary of Commerce Peterson issued a contradictory set of signals when he arrived in Moscow last week begin his economic negotiations with Soviet officials. In his formal opening remarks at the airport he quoted old Russian proverb, “new life, new laws,” seemingly im plying that a new era in Soviet‐American economic relations had begun. But in a press conference immedi ately afterward, he reverted to extreme caution and sought to discourage any hopes of quick results from his talks.",Archives,,Archives,,['Vietnam']
U.S. Offers Business Loans To Vietnam‐Era Veterans,1972-08-02,https://www.nytimes.com/1972/08/02/archives/us-offers-business-loans-to-vietnamera-veterans.html,article,"WASHINGTON, Aug, 1 (AP) — The Government announced today that it was offering low interest business loans of up to $50,000 and counseling to low income Vietnam‐era veterans.",Archives,,Archives,,[]
FOREIGN AFFAIRS,1972-08-02,https://www.nytimes.com/1972/08/02/archives/a-gentle-breeze-from-china.html,article,"PARIS—The interesting thing about Chairman Mao Tse‐tung's recent con versation with French Foreign Minister Maurice Schumann was not the Chi nese leader's open disclosure that Lin Piao, once his designated successor, had mounted a conspiracy against him, had unsuccessfully attempted to flee to Moscow and was therefore consid ered a traitor. ",Archives,By C. L. Sulzberger,Archives,,['Vietnam']
BIG ISSUES BLOCK U.S.‐SOVIET TRADE,1972-08-02,https://www.nytimes.com/1972/08/02/archives/big-issues-block-ussoviet-trade-peterson-says-toplevel-talks-needed.html,article,"MOSCOW, Aug. 1—Secretary of Commerce Peter G. Peterson said today it would take top level decisions to break the deadlock on major issues block‐, ing a Soviet‐American trade, agreement and implied that So viet help in easing tension in such areas as Vietnam would influence Washington. ",Archives,By Hedrick Smith Special to The New York Times,Archives,,['Vietnam']
FOE'S GUNS POUND QUANGTRI TARGETS,1972-08-03,https://www.nytimes.com/1972/08/03/archives/foes-guns-pound-quangtri-targets-2000-rounds-are-fired-at-marines.html,article,"SAIGON, South Vietnam, Thursday, Aug. 3—North Viet namese gunners poured about 2,000 rounds onto South Viet namese marines fighting to retake the devastated city of Quangtri yesterday. ",Archives,,Archives,,['Vietnam']
Danang Base Attacked,1972-08-03,https://www.nytimes.com/1972/08/03/archives/danang-base-attacked.html,article,"SAIGON, Thursday, Aug. 3 (UPI)—Enemy gunners fired 27 rockets into the United States air base at Danang at dawn to day, killing one American and wounding 13, field reports said. It was the first rocket attack on the base since July 13 and the largest bombardment since 28 rounds struck the base last Feb. 9, spokesmen said.",Archives,,Archives,,['Vietnam']
ANTIWAR VETERANS ASK AID FOR ADDICTS,1972-08-03,https://www.nytimes.com/1972/08/03/archives/antiwar-veterans-ask-aid-for-addicts.html,article,"A panel of Vietnam veterans, all former drug addicts, made an impassioned plea yesterday for huge Federal subsidies to community‐based, drug‐free antinarcotics programs in the city. ",Archives,,Archives,,[]
"SENATE, BY 49‐47, ADOPTS PROPOSAL FOR ENDING WAR",1972-08-03,https://www.nytimes.com/1972/08/03/archives/senate-by-4947-adopts-proposal-for-ending-war-amendment-to-military.html,article,"WASHINGTON, Aug. 2—The Senate, over the strenuous op position of the White House, narrowly adopted today an amendment requiring the with drawal of all American forces from Indochina in four months, subject to the concurrent re lease of prisoners of war. ",Archives,By John W. Finney Special to The New York Times,Archives,,['Vietnam']
Unofficial Vietnamese Contacts In Paris Clarify Political Issues,1972-08-03,https://www.nytimes.com/1972/08/03/archives/unofficial-vietnamese-contacts-in-paris-clarify-political-issues.html,article,"PARIS I Aug. 2—A series of unofficial contacts is taking place here among Communist and non‐Communist Vietnam ese, alongside the sterile offi cial negotiations. ",Archives,By Flora Lewis Special to The New York Times,Archives,,['Vietnam']
