headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Hanoi's Negotiators Score Rusk's Views as 'Absurd'; Hanoi Negotiators Score Rusk Views as 'Absurd',1968-08-01,https://www.nytimes.com/1968/08/01/archives/hanois-negotiators-score-rusks-views-as-absurd-hanoi-negotiators.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. Uses B-52 as a Tactical Weapon in Vietnam,1968-08-01,https://www.nytimes.com/1968/08/01/archives/us-uses-b52-as-a-tactical-weapon-in-vietnam.html,article,,Archives,By William Beecherspecial To the New York Times,Archives,,['Vietnam']
Jailing Shows Moral Bankruptcy,1968-08-01,https://www.nytimes.com/1968/08/01/archives/jailing-shows-moral-bankruptcy.html,article,,Archives,WILLIAM J. VANDEN HuUVEL,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-08-01,https://www.nytimes.com/1968/08/01/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
O'Dwyer Contends Sentencing of Dzu Sapped Paris Talks,1968-08-01,https://www.nytimes.com/1968/08/01/archives/odwyer-contends-sentencing-of-dzu-sapped-paris-talks.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
BUNKER PROTESTS TO SAIGON ON DZU; U.S. View on Trial of Peace Candidate Given Quietly,1968-08-01,https://www.nytimes.com/1968/08/01/archives/bunker-protests-to-saigon-on-dzu-us-view-on-trial-of-peace.html,article,,Archives,By Bernard Weinraubspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
ALLIES STAGE RAID INTO MEKONG DELTA,1968-08-01,https://www.nytimes.com/1968/08/01/archives/allies-stage-raid-into-mekong-delta.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
PRESIDENT THINKS FOE IS PREPARING 'MASSIVE ATTACK'; Says U.S. May Have to Take New 'Military Measures' if Troops Are Imperiled PRESIDENT WARNS OF A NEW ATTACK,1968-08-01,https://www.nytimes.com/1968/08/01/archives/president-thinks-foe-is-preparing-massive-attack-says-us-may-have.html,article,,Archives,By Charles Mohrspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"Humphrey Drive Given $1.5-Million in Week, Easing Money Shortage That Plagued Early Campaign",1968-08-01,https://www.nytimes.com/1968/08/01/archives/humphrey-drive-given-15million-in-week-easing-money-shortage-that.html,article,,Archives,By Roy Reedspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Transcript of the President's News Conference on Foreign and Domestic Matters,1968-08-01,https://www.nytimes.com/1968/08/01/archives/transcript-of-the-presidents-news-conference-on-foreign-and.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
RIGHTS AIDE FEARS CHICAGO VIOLENCE; Jackson Calls Race Tension High as Convention Nears,1968-08-01,https://www.nytimes.com/1968/08/01/archives/rights-aide-fears-chicago-violence-jackson-calls-race-tension-high.html,article,,Archives,By Donald Jansonspecial To the New York Times,Archives,,['Vietnam']
2 U.S. Pilots Down a MIG,1968-08-02,https://www.nytimes.com/1968/08/02/archives/2-us-pilots-down-a-mig.html,article,,Archives,,Archives,,['Vietnam']
U.S. Aides in Saigon Assess Restraints on Bombing,1968-08-02,https://www.nytimes.com/1968/08/02/archives/us-aides-in-saigon-assess-restraints-on-bombing.html,article,,Archives,By William Beecher,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-08-02,https://www.nytimes.com/1968/08/02/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
"NIXON ASKS EASING OF U. S. WAR ROLE; In a Dovish G.O.P. Platform Statement, He Proposes 'Phasing Out' of Troops",1968-08-02,https://www.nytimes.com/1968/08/02/archives/nixon-asks-easing-of-u-s-war-role-in-a-dovish-gop-platform.html,article,,Archives,By John W. Finney,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Once Upon a Time --,1968-08-02,https://www.nytimes.com/1968/08/02/archives/once-upon-a-time-.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
3 Pilots Freed by Hanoi Reported Leaving Today,1968-08-02,https://www.nytimes.com/1968/08/02/archives/3-pilots-freed-by-hanoi-reported-leaving-today.html,article,,Archives,,Archives,,['Vietnam']
Summary of Views on Vietnam War by Leading Presidential Candidates,1968-08-02,https://www.nytimes.com/1968/08/02/archives/summary-of-views-on-vietnam-war-by-leading-presidential-candidates.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Private in Army Deserts At Church Service Here,1968-08-02,https://www.nytimes.com/1968/08/02/archives/private-in-army-deserts-at-church-service-here.html,article,,Archives,,Archives,,['Vietnam']
