headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
"Thich Tri Quang, Jailed 4 Months, Is Freed by Saigon",1968-07-01,https://www.nytimes.com/1968/07/01/archives/thich-tri-quang-jailed-4-months-is-freed-by-saigon.html,article,,Archives,,Archives,,['Vietnam']
Huge Enemy Cache Of TNT and Shells Found in Vietnam; BIG ENEMY CACHE FOUND IN VIETNAM,1968-07-01,https://www.nytimes.com/1968/07/01/archives/huge-enemy-cache-of-tnt-and-shells-found-in-vietnam-big-enemy-cache.html,article,,Archives,By Douglas Robinson,Archives,,['Vietnam']
Humphrey's Views,1968-07-01,https://www.nytimes.com/1968/07/01/archives/humphreys-views.html,article,,Archives,THOMAS R. FARRELL,Archives,,['Vietnam']
SENATOR PELL CALLS FOR NEW PEACE MOVE,1968-07-01,https://www.nytimes.com/1968/07/01/archives/senator-pell-calls-for-new-peace-move.html,article,,Archives,,Archives,,['Vietnam']
"JET WITH 214 SERVICEMEN INTERCEPTED BY RUSSIANS, FORCED TO LAND IN KURILES; GOING TO VIETNAM Chartered Airliner on A Flight From U.S. May Have Strayed JET FORGED DOWN ON SOVIET ISLANDS",1968-07-01,https://www.nytimes.com/1968/07/01/archives/jet-with-214-servicemen-intercepted-by-russians-forced-to-land-in.html,article,,Archives,By Sylvan Fox,Archives,,['Vietnam']
News Analysis; Campaign Issues Take New Direction Emphasis Is Shifting to Domestic Affairs From War Threat,1968-07-01,https://www.nytimes.com/1968/07/01/archives/news-analysis-campaign-issues-take-new-direction-emphasis-is.html,article,,Archives,By Max Frankel,Archives,,['Vietnam']
NEW SAIGON PARTY SEEKS TO END WAR,1968-07-01,https://www.nytimes.com/1968/07/01/archives/new-saigon-party-seeks-to-end-war.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Marine's Sentence Upheld,1968-07-02,https://www.nytimes.com/1968/07/02/archives/marines-sentence-upheld.html,article,,Archives,,Archives,,['Vietnam']
U.S. BIDS MOSCOW RETURN TROOP JET; Acts on the Interception in Kuriles of Craft With 214 on Way to Vietnam,1968-07-02,https://www.nytimes.com/1968/07/02/archives/us-bids-moscow-return-troop-jet-acts-on-the-interception-in-kuriles.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
FIGHTING IN SHARP IN KHESANH AREA; 157 Enemy Soldiers Killed -- Marines Lose 2 Dead,1968-07-02,https://www.nytimes.com/1968/07/02/archives/fighting-in-sharp-in-khesanh-area-157-enemy-soldiers-killed-marines.html,article,,Archives,By Douglas Robinson,Archives,,['Vietnam']
U.S. 'Ground Rules' Keep Rein on War Reporting,1968-07-02,https://www.nytimes.com/1968/07/02/archives/us-ground-rules-keep-rein-on-war-reporting.html,article,,Archives,By Gene Roberts,Archives,,"['Vietnam', 'Vietnam']"
CONFEREES APPROVE SPENDING MEASURE,1968-07-02,https://www.nytimes.com/1968/07/02/archives/conferees-approve-spending-measure.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-07-02,https://www.nytimes.com/1968/07/02/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
HARRIMAN RETURNS TO PARIS FROM. U.S.,1968-07-02,https://www.nytimes.com/1968/07/02/archives/harriman-returns-to-paris-from-us.html,article,,Archives,,Archives,,['Vietnam']
Kosygin Confers With North Vietnamese on Economic and Military Aid,1968-07-02,https://www.nytimes.com/1968/07/02/archives/kosygin-confers-with-north-vietnamese-on-economic-and-military-aid.html,article,,Archives,,Archives,,['Vietnam']
Freeman Visits Vietnam,1968-07-02,https://www.nytimes.com/1968/07/02/archives/freeman-visits-vietnam.html,article,,Archives,,Archives,,['Vietnam']
Mailer Appeals Conviction In Pentagon Demonstration,1968-07-02,https://www.nytimes.com/1968/07/02/archives/mailer-appeals-conviction-in-pentagon-demonstration.html,article,,Archives,,Archives,,['Vietnam']
SOVIET RELEASES PLANE CARRYING G.I.'S TO VIETNAM; U.S. Gratified by Action on 231 and Expresses Regret on Airspace Intrusion CRAFT REACHES JAPAN Prompt Russian Step Erases Fear of Reversal of New Relaxation of Tensions SOVIET RELEASES U.S. TROOP PLANE,1968-07-03,https://www.nytimes.com/1968/07/03/archives/soviet-releases-plane-carrying-gis-to-vietnam-us-gratified-by.html,article,,Archives,By Felix Belair Jr.special To the New York Times,Archives,,['Vietnam']
Montgomery Calls on U.S. to Write Off the War in Vietnam,1968-07-03,https://www.nytimes.com/1968/07/03/archives/montgomery-calls-on-us-to-write-off-the-war-in-vietnam.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Vietnam Casualties,1968-07-03,https://www.nytimes.com/1968/07/03/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
Peace Trip by McCarthy Backed,1968-07-03,https://www.nytimes.com/1968/07/03/archives/peace-trip-by-mccarthy-backed.html,article,,Archives,SAM LISS,Archives,,['Vietnam']
Schlesinger's Stand,1968-07-03,https://www.nytimes.com/1968/07/03/archives/schlesingers-stand.html,article,,Archives,NELSON S. DEARMONT,Archives,,['Vietnam']
Thant Sees Bulgarian Chiefs,1968-07-03,https://www.nytimes.com/1968/07/03/archives/thant-sees-bulgarian-chiefs.html,article,,Archives,,Archives,,['Vietnam']
Enemy Toll Is Reported,1968-07-03,https://www.nytimes.com/1968/07/03/archives/enemy-toll-is-reported.html,article,,Archives,"SAIGON, July 2",Archives,,['Vietnam']
B-52's Blast the Enemy at DMZ As Saturation Raids Continue,1968-07-03,https://www.nytimes.com/1968/07/03/archives/b52s-blast-the-enemy-at-dmz-as-saturation-raids-continue.html,article,,Archives,By Douglas Robinsonspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Two U.S. Law Professors Meet With Hanoi Premier,1968-07-03,https://www.nytimes.com/1968/07/03/archives/two-us-law-professors-meet-with-hanoi-premier.html,article,,Archives,,Archives,,['Vietnam']
49 OF FOE KILLED NEAR BUFFER ZONE; Sporadic Fighting Resumes -- U.S. Casualties Light,1968-07-04,https://www.nytimes.com/1968/07/04/archives/49-of-foe-killed-near-buffer-zone-sporadic-fighting-resumes-us.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
VISTA Gains Recruits as the Peace Corps Lags; Outgoing Chief of Volunteers Says Youth Is Concerned With Domestic Problems,1968-07-04,https://www.nytimes.com/1968/07/04/archives/vista-gains-recruits-as-the-peace-corps-lags-outgoing-chief-of.html,article,,Archives,By Joseph A. Loftusspecial To the New York Times,Archives,,['Vietnam']
Harriman Thanks Hanoi For Plan to Free 3 Pilots; HARRIMAN THANKS HANOI ON PILOTS,1968-07-04,https://www.nytimes.com/1968/07/04/archives/harriman-thanks-hanoi-for-plan-to-free-3-pilots-harriman-thanks.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
"Hanoi Mission Reception in Paris Marks '3,000th' U.S. Plane Loss",1968-07-04,https://www.nytimes.com/1968/07/04/archives/hanoi-mission-reception-in-paris-marks-3000th-us-plane-loss.html,article,,Archives,Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Western Allies Protest on Berlin Travel Curbs,1968-07-04,https://www.nytimes.com/1968/07/04/archives/western-allies-protest-on-berlin-travel-curbs.html,article,,Archives,,Archives,,['Vietnam']
Mekong Delta Letdown Feared As Aggressive General Leaves,1968-07-04,https://www.nytimes.com/1968/07/04/archives/mekong-delta-letdown-feared-as-aggressive-general-leaves.html,article,,Archives,By Bernard Weinraubspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1968-07-04,https://www.nytimes.com/1968/07/04/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
"6-Month U.S. Toll at 9,557",1968-07-04,https://www.nytimes.com/1968/07/04/archives/6month-us-toll-at-9557.html,article,,Archives,,Archives,,['Vietnam']
Vietcong Told Not to Let Men Hear West's Radio,1968-07-04,https://www.nytimes.com/1968/07/04/archives/vietcong-told-not-to-let-men-hear-wests-radio.html,article,,Archives,"Dispatch of The Times, London",Archives,,"['Vietnam', 'Vietnam']"
Pilot of Freed Jet Denies He Flew in Soviet Airspace,1968-07-04,https://www.nytimes.com/1968/07/04/archives/pilot-of-freed-jet-denies-he-flew-in-soviet-airspace.html,article,,Archives,By Robert Trumbullspecial To the New York Times,Archives,,['Vietnam']
"' Just Like Minnesota,' Freeman Says in Delta",1968-07-04,https://www.nytimes.com/1968/07/04/archives/-just-like-minnesota-freeman-says-in-delta.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Nugent to Be Loadmaster Of Supply-Ferrying Plane,1968-07-04,https://www.nytimes.com/1968/07/04/archives/nugent-to-be-loadmaster-of-supplyferrying-plane.html,article,,Archives,,Archives,,['Vietnam']
Plane in South Vietnam,1968-07-04,https://www.nytimes.com/1968/07/04/archives/plane-in-south-vietnam.html,article,,Archives,,Archives,,[]
"U.S. Cruiser Newport News, Back From Combat in Vietnam, Arrives Here for 5-Day Visit",1968-07-04,https://www.nytimes.com/1968/07/04/archives/us-cruiser-newport-news-back-from-combat-in-vietnam-arrives-here.html,article,,Archives,,Archives,,[]
U. S. REDS SCORE NEW LEFT'S IDEAS; The Theories of Marcuse and Debray Called Bourgeois,1968-07-05,https://www.nytimes.com/1968/07/05/archives/u-s-reds-score-new-lefts-ideas-the-theories-of-marcuse-and-debray.html,article,,Archives,By Will Lissner,Archives,,['Vietnam']
KY BESIDE THIEU IN PUBLIC SESSION; U.S. Officials Heartened by Evidence of Stability,1968-07-05,https://www.nytimes.com/1968/07/05/archives/ky-beside-thieu-in-public-session-us-officials-heartened-by.html,article,,Archives,By Gene Robertsspecial To the New York Times,Archives,,['Vietnam']
U.S. Casualties Decline; G.I.'S REPULSE FOE IN ATTACK AT BASE,1968-07-05,https://www.nytimes.com/1968/07/05/archives/us-casualties-decline-gis-repulse-foe-in-attack-at-base.html,article,,Archives,By Douglas Robinsonspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Moscow and Hanoi Sign a New Accord on Aid,1968-07-05,https://www.nytimes.com/1968/07/05/archives/moscow-and-hanoi-sign-a-new-accord-on-aid.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
National Business Group Presses an End to War; Weighs Possible Support of an Acceptable Candidate Who Proposes Solution,1968-07-05,https://www.nytimes.com/1968/07/05/archives/national-business-group-presses-an-end-to-war-weighs-possible.html,article,,Archives,By Gladwin Hillspecial To the New York Times,Archives,,['Vietnam']
Article 1 -- No Title,1968-07-05,https://www.nytimes.com/1968/07/05/archives/article-1-no-title.html,article,,Archives,,Archives,,['Vietnam']
Two National Liberation Front Officials Have Slipped Into Paris to Set Up an Office,1968-07-05,https://www.nytimes.com/1968/07/05/archives/two-national-liberation-front-officials-have-slipped-into-paris-to.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,['Vietnam']
HUMPHREY'S TALK JEERED BY PICKETS; But He Draws Applause in Philadelphia Speech,1968-07-05,https://www.nytimes.com/1968/07/05/archives/humphreys-talk-jeered-by-pickets-but-he-draws-applause-in.html,article,,Archives,By Roy Reedspecial To the New York Times,Archives,,['Vietnam']
Protests on War Mark Fourth of July Abroad; Demonstrations Are Staged in Australia and Sweden -- Reception Held in Saigon,1968-07-05,https://www.nytimes.com/1968/07/05/archives/protests-on-war-mark-fourth-of-july-abroad-demonstrations-are.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Vietnamese Students at Paris Rally Accuse Hanoi,1968-07-06,https://www.nytimes.com/1968/07/06/archives/vietnamese-students-at-paris-rally-accuse-hanoi.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
3 War Foes to Go to Hanoi,1968-07-06,https://www.nytimes.com/1968/07/06/archives/3-war-foes-to-go-to-hanoi.html,article,,Archives,,Archives,,['Vietnam']
