headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
"Kennan Attacks Vietnam Policy As Massive, Unparalleled Error",1968-03-01,https://www.nytimes.com/1968/03/01/archives/kennan-attacks-vietnam-policy-as-massive-unparalleled-error.html,article,,Archives,By Ronald Sullivan,Archives,,['Vietnam']
Restraint on Weapons,1968-03-01,https://www.nytimes.com/1968/03/01/archives/restraint-on-weapons.html,article,,Archives,MILDRED PERSINGER,Archives,,['Vietnam']
Mills Says Expanded War Could Force Rise in Taxes; Mills Says Larger War Could Lift Tax,1968-03-01,https://www.nytimes.com/1968/03/01/archives/mills-says-expanded-war-could-force-rise-in-taxes-mills-says-larger.html,article,,Archives,By Eileen Shanahan,Archives,,"['Vietnam', 'Vietnam']"
New Look at Vietnam Needed,1968-03-01,https://www.nytimes.com/1968/03/01/archives/new-look-at-vietnam-needed.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Foreign Affairs: The Strategy of Error--II,1968-03-01,https://www.nytimes.com/1968/03/01/archives/foreign-affairs-the-strategy-of-errorii.html,article,,Archives,By C. L. Sulzberger,Archives,,['Vietnam']
Death Holds Hue In a Quiet Agony; Death Holds Shattered City of Hue in a Quiet Agony,1968-03-01,https://www.nytimes.com/1968/03/01/archives/death-holds-hue-in-a-quiet-agony-death-holds-shattered-city-of-hue.html,article,,Archives,By Bernard Weinraub,Archives,,['Vietnam']
Choice on Khesanh Urged,1968-03-01,https://www.nytimes.com/1968/03/01/archives/choice-on-khesanh-urged.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
TOP SCIENTIST CUTS ALL THE LINKS TO WAR; Kistiakowsky Refuses to Go On Advising Pentagon,1968-03-01,https://www.nytimes.com/1968/03/01/archives/top-scientist-cuts-all-the-links-to-war-kistiakowsky-refuses-to-go.html,article,,Archives,By Evert Clark,Archives,,['Vietnam']
SHIFT IN COMMAND AT KHESANH IS DUE; Changes Could Decentralize Control in Five Provinces,1968-03-01,https://www.nytimes.com/1968/03/01/archives/shift-in-command-at-khesanh-is-due-changes-could-decentralize.html,article,,Archives,By Charles Mohr,Archives,,"['Vietnam', 'Vietnam']"
"DEPRESSING NEWS LOWERS MARKET; Reports on Vietnam and the Economy Deter Investors as Trading Pace Slows DOW INDEX FALLS 4.22 Losers Prevail, 932 to 327 --Glamour Stocks Decline for Second Day in Row DEPRESSING NEWS LOWERS MARKET",1968-03-01,https://www.nytimes.com/1968/03/01/archives/depressing-news-lowers-market-reports-on-vietnam-and-the-economy.html,article,,Archives,By Alexander R. Hammer,Archives,,[]
Letters to the Editor of The Times; Nuclear Attack,1968-03-01,https://www.nytimes.com/1968/03/01/archives/letters-to-the-editor-of-the-times-nuclear-attack.html,article,,Archives,JOHN C. BRADLEY,Archives,,"['Vietnam', 'Vietnam']"
DECLARATION OF WAR PREDICTED BY SPOCK,1968-03-01,https://www.nytimes.com/1968/03/01/archives/declaration-of-war-predicted-by-spock.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
