headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
"Saigon Waits Uneasily, Fearing Change",1968-09-01,https://www.nytimes.com/1968/09/01/archives/saigon-waits-uneasily-fearing-change.html,article,,Archives,-- BERNARD WEINRAUB,Archives,,['Vietnam']
JAVITS URGES CUT IN U.S. WAR ROLE; Calls on Nixon to Emphasize 'de-Americanization' Plan in Speech in Syracuse,1968-09-01,https://www.nytimes.com/1968/09/01/archives/javits-urges-cut-in-us-war-role-calls-on-nixon-to-emphasize.html,article,,Archives,By James F. Clarity,Archives,,"['Vietnam', 'Vietnam']"
Fear of Poor Reception Linked to Decision by Johnson to Skip Convention Visit; DALEY HAD SET UP A BIRTHDAY PARTY,1968-09-01,https://www.nytimes.com/1968/09/01/archives/fear-of-poor-reception-linked-to-decision-by-johnson-to-skip.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
Unit of Guardsmen Defended by Army Over Deficiencies,1968-09-01,https://www.nytimes.com/1968/09/01/archives/unit-of-guardsmen-defended-by-army-over-deficiencies.html,article,,Archives,,Archives,,['Vietnam']
Nomination of Humphrey: Details of a 5-Month Drive; Campaign Started With Withdrawal of Johnson and Ended With a Phone Call From Kennedy Just Before Voting,1968-09-01,https://www.nytimes.com/1968/09/01/archives/nomination-of-humphrey-details-of-a-5month-drive-campaign-started.html,article,,Archives,By Roy Reed,Archives,,"['Vietnam', 'Vietnam']"
THAIS GRATIFIED BY SLATES IN U.S.; Leaders Are Also Cheered by Planks on Vietnam War,1968-09-01,https://www.nytimes.com/1968/09/01/archives/thais-gratified-by-slates-in-us-leaders-are-also-cheered-by-planks.html,article,,Archives,By Terence Smith,Archives,,[]
Aid for Chicago Protesters,1968-09-01,https://www.nytimes.com/1968/09/01/archives/aid-for-chicago-protesters.html,article,,Archives,,Archives,,['Vietnam']
HUMPHREY MAPS STRATEGY TO MEET NIXON CHALLENGE; Relaxes With Muskie in His Minnesota Home After Tension of Convention,1968-09-01,https://www.nytimes.com/1968/09/01/archives/humphrey-maps-strategy-to-meet-nixon-challenge-relaxes-with-muskie.html,article,,Archives,By Max Frankel,Archives,,['Vietnam']
Hanoi Talks With an Eye on U.S. Politics,1968-09-01,https://www.nytimes.com/1968/09/01/archives/hanoi-talks-with-an-eye-on-us-politics.html,article,,Archives,HEDRICK SMITH,Archives,,['Vietnam']
Ford Suggests House Inquiry Into the Disorders in Chicago,1968-09-01,https://www.nytimes.com/1968/09/01/archives/ford-suggests-house-inquiry-into-the-disorders-in-chicago.html,article,,Archives,,Archives,,['Vietnam']
THAIS GRATIFIED BY SLATES IN U.S.; Leaders Are Also Cheered by Planks on Vietnam War,1968-09-01,https://www.nytimes.com/1968/09/01/archives/thais-gratified-by-slates-in-us-leaders-are-also-cheered-by-planks.html,article,,Archives,By Terence Smith,Archives,,"['Vietnam', 'Vietnam']"
News Executives File Protest to Daley,1968-09-01,https://www.nytimes.com/1968/09/01/archives/news-executives-file-protest-to-daley.html,article,,Archives,,Archives,,['Vietnam']
Enemy in Vietnam Still Holding Outpost Seized in the Lowlands,1968-09-01,https://www.nytimes.com/1968/09/01/archives/enemy-in-vietnam-still-holding-outpost-seized-in-the-lowlands.html,article,,Archives,By Douglas Robinson,Archives,,['Vietnam']
Young Republican Leader Opposes Chicago Meeting,1968-09-01,https://www.nytimes.com/1968/09/01/archives/young-republican-leader-opposes-chicago-meeting.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
WOMEN'S LEADER FINDS PARTY HURT; But Democratic Strategist Sees Strength in Clash,1968-09-01,https://www.nytimes.com/1968/09/01/archives/womens-leader-finds-party-hurt-but-democratic-strategist-sees.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Police Rout Berkeley Crowds With 'Sneezing Gas',1968-09-01,https://www.nytimes.com/1968/09/01/archives/police-rout-berkeley-crowds-with-sneezing-gas.html,article,,Archives,,Archives,,['Vietnam']
DRAMATIC RESCUE MADE BY COPTER; Crew Braves Enemy Fire To Save Navy Pilot,1968-09-01,https://www.nytimes.com/1968/09/01/archives/dramatic-rescue-made-by-copter-crew-braves-enemy-fire-to-save-navy.html,article,,Archives,,Archives,,['Vietnam']
GUARDSMEN LEAVE CHICAGO AS POLICE END 12-HOUR TOURS; City 'Unbelievably Peaceful' as Officials Start to Deal With Rioting Charges,1968-09-01,https://www.nytimes.com/1968/09/01/archives/guardsmen-leave-chicago-as-police-end-12hour-tours-city.html,article,,Archives,By J. Anthony Lukas,Archives,,['Vietnam']
Hoff of Vermont Gives Daley Unfond Farewell,1968-09-01,https://www.nytimes.com/1968/09/01/archives/hoff-of-vermont-gives-daley-unfond-farewell.html,article,,Archives,,Archives,,['Vietnam']
"Radicals, Relaxing on Illinois Farm, Relieve Chicago",1968-09-01,https://www.nytimes.com/1968/09/01/archives/radicals-relaxing-on-illinois-farm-relieve-chicago.html,article,,Archives,By John Kifner,Archives,,"['Vietnam', 'Vietnam']"
Johnson Feels the Limits of His Power,1968-09-01,https://www.nytimes.com/1968/09/01/archives/johnson-feels-the-limits-of-his-power.html,article,,Archives,-- NEIL SHEEHAN,Archives,,"['Vietnam', 'Vietnam']"
"Humphrey Drops War Stand, Ex-Governor Collins Says",1968-09-01,https://www.nytimes.com/1968/09/01/archives/humphrey-drops-war-stand-exgovernor-collins-says.html,article,,Archives,,Archives,,['Vietnam']
