headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Foe Steps Up Drive Near Cambodia,1968-06-01,https://www.nytimes.com/1968/06/01/archives/foe-steps-up-drive-near-cambodia.html,article,,Archives,By Gene Robertsspecial To the New York Times,Archives,,['Vietnam']
"HANOI AIDE MOCKS JOHNSON'S APPEAL ON WAR RESTRAINT; Thuy, in Talks, Offers Not to Bomb U.S. -- Fighting Again Flares in Saigon HANOI AIDE MOCKS JOHNSON APPEAL",1968-06-01,https://www.nytimes.com/1968/06/01/archives/hanoi-aide-mocks-johnsons-appeal-on-war-restraint-thuy-in-talks.html,article,,Archives,By Hedrick Smithspecial To the New York Times,Archives,,['Vietnam']
CONVICTED MARINE GIVEN 3-YEAR TERM,1968-06-01,https://www.nytimes.com/1968/06/01/archives/convicted-marine-given-3year-term.html,article,,Archives,,Archives,,['Vietnam']
Vietnam Casualties,1968-06-01,https://www.nytimes.com/1968/06/01/archives/vietnam-casualties.html,article,,Archives,,Archives,,[]
Richter Scholarship Set Up,1968-06-01,https://www.nytimes.com/1968/06/01/archives/richter-scholarship-set-up.html,article,,Archives,,Archives,,['Vietnam']
VIETCONG SQUADS SLIP INTO SAIGON; Military Units Are Attacked -- Clashes Flare in Cholon,1968-06-01,https://www.nytimes.com/1968/06/01/archives/vietcong-squads-slip-into-saigon-military-units-are-attacked.html,article,,Archives,By Bernard Weinraubspecial To the New York Times,Archives,,['Vietnam']
81 Vietnamese Kidnapped By Vietcong Are Rescued,1968-06-01,https://www.nytimes.com/1968/06/01/archives/81-vietnamese-kidnapped-by-vietcong-are-rescued.html,article,,Archives,,Archives,,['Vietnam']
"KENNEDY ASSAILS M'CARTHY TACTICS; In First Direct Rebuke, He Cites 'Distorting' Remarks",1968-06-01,https://www.nytimes.com/1968/06/01/archives/kennedy-assails-mcarthy-tactics-in-first-direct-rebuke-he-cites.html,article,,Archives,By John Herbersspecial To the New York Times,Archives,,['Vietnam']
M'CARTHY ASSAILS PEACE TALKS' PACE; Says Administration Shares Blame for Lack of Gains,1968-06-02,https://www.nytimes.com/1968/06/02/archives/mcarthy-assails-peace-talks-pace-says-administration-shares-blame.html,article,,Archives,By E. W. Kenworthy,Archives,,['Vietnam']
TRIP BY HANOI AIDE TO PARIS STIRS HOPE,1968-06-02,https://www.nytimes.com/1968/06/02/archives/trip-by-hanoi-aide-to-paris-stirs-hope.html,article,,Archives,,Archives,,['Vietnam']
