headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
STUDENTS AT TUFTS HOLD OWN EXERCISES,1970-06-01,https://www.nytimes.com/1970/06/01/archives/students-at-tufts-hold-own-exercises.html,article,"MEDFORD, Mass., May 31 (AP)—The 1,500 Tufts Univer sity students who boycotted the official university com mencement yesterday attended their own ceremonies today. The rites departed radically from traditional exercises. ",Archives,,Archives,,['Vietnam']
Samuelson Scores War,1970-06-01,https://www.nytimes.com/1970/06/01/archives/samuelson-scores-war.html,article,"BOSTON, May 31 (AP)—Prof. Paul A. Samuelson of the Mas sachusetts Institute of Tech nology tonight called “that war in Indochina” the “single great est specter hanging over the economy.” The “greatest single blessing that could affect the pocketbook of the American public would be for us to get right out of Southeast Asia and cut our losses,” the economist said in a local television broad cast. ",Archives,,Archives,,['Vietnam']
"Nixon Chat With Demonstrators Contained a Lesson, Aide Says",1970-06-01,https://www.nytimes.com/1970/06/01/archives/nixon-chat-with-demonstrators-contained-a-lesson-aide-says.html,article,"NEW CONCORD, Ohio, May 31 (UPI) — President Nixon made small talk about football and surfing to put college pro testers at ease in a confronta tion at the Lincoln Memorial May 9, but he really wanted to help them to understand the “lessons of history,” Ronald L. Ziegler, White House press sec retary, said today. ",Archives,,Archives,,['Vietnam']
"Paul Harvey, ‘Voice of the Silent Majority,’ Opposes Nixon's Cambodia Move",1970-06-01,https://www.nytimes.com/1970/06/01/archives/paul-harvey-voice-of-the-silent-majority-opposes-nixons-cambodia.html,article,"CHICAGO—The postman, as he usually does, rang for the third time the other day at Paul Harvey's trim, native‐stone house in the exclusive Chicago suburb of River Forest. He was bringing the day's third large bag of mail—most of it letters from applauding listeners of the man who is called, and on occasion calls himself, the “voice of the silent majority.” ",Archives,By Seth S. King Special to The New York Times,Archives,,['Vietnam']
Buddhist Faction Begins a Hunger Strike in Saigon,1970-06-01,https://www.nytimes.com/1970/06/01/archives/buddhist-faction-begins-a-hunger-strike-in-saigon.html,article,"SAIGON, South Vietnam, May 31—Several hundred Buddhist monks and nuns of the militant An Quang faction began a 48‐ hour hunger strike today. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"Beards, Peace Symbols and Daisies at Vassar's Commencement",1970-06-01,https://www.nytimes.com/1970/06/01/archives/beards-peace-symbols-and-daisies-at-vassars-commencement.html,article,"POUGHKEEPSIE, N. Y., May 31 — Peace symbols crowned a sea of mortar boards and a Pomeranian scampered among the audi ence with a red protest band tied to his rear left leg. But Vassar graduated its seniors today (as did Smith and Mount Holyoke) in the well bred, tranquil style that has always been expected of the elite women's colleges.",Archives,By Marylin Bender Special to The New York Times,Archives,,['Vietnam']
"ENEMY UNITS QUIT VIETNAM RESORT, AVOIDING A FIGHT",1970-06-01,https://www.nytimes.com/1970/06/01/archives/enemy-units-quit-vietnam-resort-avoiding-a-fight-reds-elude-saigons.html,article,"SAIGON, South Vietnam, May 31—About 75 Vietcong and North Vietnamese soldiers, who seized part of the resort city of Dalat yesterday, slipped past hundreds of encircling Govern ment troops today and escaped into the surrounding hills. ",Archives,,Archives,,['Vietnam']
Man Is Shot in Brooklyn During 2‐Car Gun Battle,1970-06-01,https://www.nytimes.com/1970/06/01/archives/man-is-shot-in-brooklyn-during-2car-gun-battle.html,article,One man was wounded and three suspects were being held by the police after a running gun battle yesterday afternoon between the occupants of two cars in the Bath Beach section of Brooklyn. ,Archives,,Archives,,['Vietnam']
Sweden's Premier Prepares for 9‐Day U.S. Visit,1970-06-01,https://www.nytimes.com/1970/06/01/archives/swedens-premier-prepares-for-9day-us-visit.html,article,"STOCKHOLM, May 30 — Premier Olof Palme of Sweden will begin a nine‐day visit to the United States on Wednes day, and he sees his trip as an opportunity to explain “the ideas and interests this small country stands for.” ",Archives, By John M. Lee Special to The New York Times,Archives,,['Vietnam']
Democratic ‘Bosses’: Mechanics of Power,1970-06-01,https://www.nytimes.com/1970/06/01/archives/democratic-bosses-mechanics-of-power-democratic-bosses-the.html,article,"A Brooklyn Democratic lead er telephoned his Congressman last month and set in motion the events that brought Pvt. Joseph C. Caruso halfway around the world, from a line company in Vietnam to his ail ing mother in Red Hook.",Archives,By Martin Tolchin,Archives,,[]
