headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
TITO TELLS NIXON BIG POWERS ALONE CAN'T MAKE PEACE,1970-10-01,https://www.nytimes.com/1970/10/01/archives/tito-tells-nixon-big-powers-alone-cant-make-peace-president.html,article,"BELGRADE, Yugoslavia, Sept. 30 — President Nixon came to Yugoslavia today and heard President Tito warn that “universal peace and stability cannot be achieved by the big powers alone.” ",Archives,By Robert B. Semple Jr.; Special to The New York Times,Archives,,['Vietnam']
COMBAT G.I. PULLOUT BY SUMMER FORESEEN,1970-10-01,https://www.nytimes.com/1970/10/01/archives/combat-gi-pullout-by-summer-foreseen.html,article,"WASHINGTON, Sept. 30 (AP) —Senator Hugh Scott, Senate Republican leader, said today that the last United States com bat troops “will be coming out of Vietnam” by next summer. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"Abrams Collapses, Is Hospitalized",1970-10-01,https://www.nytimes.com/1970/10/01/archives/abrams-collapses-is-hospitalized.html,article,"VUNGTAU, South Vietnam, Sept. 30 (Reuters) — Gen. Creighton W. Abrams, com mander of United States forces in Vietnam, was rushed to a hospital today after he collapsed during a ceremony honoring Australian troops fighting in Vietnam. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Trashing the Record,1970-10-01,https://www.nytimes.com/1970/10/01/archives/trashing-the-record.html,article,There is little hope for a return to an atmosphere of reason in the relationship between the students and the American people if Vice President Agnew's distortions of the President's Commission on Campus Unrest are a preview of the Nixon Administration's response. ,Archives,,Archives,,"['Vietnam', 'Vietnam']"
BUCKLEY ATTACKS OTTINGER'S SHIFT,1970-10-01,https://www.nytimes.com/1970/10/01/archives/buckley-attacks-ottingers-shift.html,article,,Archives,By Maurice Carroll,Archives,,['Vietnam']
Epithets Greet Agnew in Salt Lake City,1970-10-01,https://www.nytimes.com/1970/10/01/archives/epithets-greet-agnew-in-salt-lake-city.html,article,"SALT LAKE CITY, Sept. 30 —Vice President Agnew came here today to deliver a political lecture on decency and wound up telling antiwar demonstra tors they should make their points “with your minds, not with your butts.” ",Archives,By James M. Naughton; Special to The New York Times,Archives,,['Vietnam']
AIRLINER WITH 29 DOWN NEAR DANANG,1970-10-01,https://www.nytimes.com/1970/10/01/archives/airliner-with-29-down-near-danang.html,article,"SAIGON, South Vietnam, Sept. 30 (Reuters)—An Air Viet nam airliner carrying 26 pas sengers and a crew of three crashed today in mountains about 10 miles north of Da nang. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
Abrams Is ‘Comfortable’ In Saigon After Collapse,1970-10-02,https://www.nytimes.com/1970/10/02/archives/abrams-is-comfortable-in-saigon-after-collapse.html,article,"SAIGON, South Vietnam, Oct. 1 (Reuters)— Gen. Creighton W. Abrams, commander of Ameri can forces in South Vietnam, is recovering satisfactorily after collapsing yesterday, a military spokesman said today. He re ported that the general was resting comfortably in an army hospital. ",Archives,,Archives,,['Vietnam']
Ky to Visit Britain Monday,1970-10-02,https://www.nytimes.com/1970/10/02/archives/ky-to-visit-britain-monday.html,article,"LONDON, Oct. 1 (Reuters)— Vice President Nguyen Cao Ky of South Vietnam will visit Brit ain for five days, starting Mon day, an embassy spokesman said today. Informed sources said there were no arrange ments for Mr. Ky to see offi cials of the Foreign Office during his private visit.",Archives,,Archives,,['Vietnam']
Saigon Assails Plan,1970-10-02,https://www.nytimes.com/1970/10/02/archives/saigon-assails-plan.html,article,"PARIS, Oct. 1—South Viet nam today denounced as “ab surd, arrogant and simply unac ceptable” the Vietcong peace plan, but an American spokes man refused to say that the initiative had been rejected. ",Archives,By Clyde H. Farnsworth; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
U.S. SAID TO DRAFT NEW PEACE PLAN FOR PARIS TALKS,1970-10-02,https://www.nytimes.com/1970/10/02/archives/us-said-to-draft-new-peace-plan-for-paris-talks-nixon-will-decide.html,article,"WASHINGTON, Oct. 1—The Nixon Administration is draft ing a new set of proposals, pos sibly including a cease‐fire, for submission to the North Viet namese and the Vietcong at the peace talks in Paris, reliable sources said here today. ",Archives,By Terence Smith; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Calley Pretrial Hearing Set,1970-10-02,https://www.nytimes.com/1970/10/02/archives/calley-pretrial-hearing-set.html,article,"FORT BENNING, Ga., Oct. 1 (AP) —A pretrial hearing for First Lieut. William L. Calley Jr., charged with murdering 102 Vietnamese civilians in a raid on the hamlet of Mylai at Song my in 1968, will be resumed here on Oct. 13, the Army an nounced today.",Archives,,Archives,,['Vietnam']
Cambodia's 3 Major Highways Are Cut or Attacked by Enemy,1970-10-02,https://www.nytimes.com/1970/10/02/archives/cambodias-3-major-highways-are-cut-or-attacked-by-enemy.html,article,"PNOMPENH, Cambodia, Oct. 1 (AP)—North Vietnamese and Vietcong forces have cut or attacked Cambodia's three post important highways lead ing from Pnompenh to major centers to the southeast, south west and northwest. ",Archives,,Archives,,[]
Article 1 — No Title,1970-10-02,https://www.nytimes.com/1970/10/02/archives/article-1-no-title.html,article,"were killed and 344 were wounded last week, an in crease of 11 in each category over the previous week. The toll raised to 43,737 the num ber of Americans killed in the war since Jan. 1, 1961.",Archives,,Archives,,['Vietnam']
Nixon‐Tito Talks: A Yugoslav View on Moscow's Aims,1970-10-02,https://www.nytimes.com/1970/10/02/archives/nixontito-talks-a-yugoslav-view-on-moscows-aims.html,article,,Archives,By Max Frankel; Special to The New York Times,Archives,,['Vietnam']
Thieu Proposes a Budget Of $16.9‐Billion for 1971,1970-10-02,https://www.nytimes.com/1970/10/02/archives/thieu-proposes-a-budget-of-169billion-for-1971.html,article,"SAIGON, South Vietnam, Oct. 1 (Reuters)—President Nguyen van Thieu submitted to the lower house of the legislature a proposed national budget for 1971 of $16.9‐billion, it was disclosed today. ",Archives,,Archives,,"['Vietnam', 'Vietnam']"
"New Realism, Old Reality",1970-10-02,https://www.nytimes.com/1970/10/02/archives/new-realism-old-reality-foreign-affairs.html,article,"President Nixon's European journey, capping the series of September crises, must have confused foreign analysts as much as it befuddled American experts. Both, for their own reasons, had thought increasingly that the United States was withdrawing from extensive world commitments into neo isolationism. ",Archives,By C. L. Sulzberger,Archives,,"['Vietnam', 'Vietnam']"
More Power to the. President,1970-10-03,https://www.nytimes.com/1970/10/03/archives/more-power-to-the-president-adams-jefferson-lincoln-and-nixon-all.html,article,"As a result of examining the ac cumulation of powers by the President some years ago, in a book called The Enlargement of the Presidency, I came to the conclusion that the situation was becoming potentially more dan gerous as time passed, and had be come critically dangerous when geno cidal weapons were perfected. That was some years ago, and experience since, especially Vietnam, has con firmed the conclusion. ",Archives,By Rexford G. Tugwell,Archives,,['Vietnam']
Fundamentalist Gadfly,1970-10-03,https://www.nytimes.com/1970/10/03/archives/fundamentalist-gadfly-carl-mcintire.html,article,"For 35 years, the Rev. Carl McIntire, a deposed Presby terian minister who is a right ‐ wing Fundamentalist radio preacher, has tirelessly accused the World Council of Churches, the National Council of Churches and most of the major Protestant denominations of “leftish” tendencies and softness toward Communism. His latest move was an invitation to Vice President Nguyen Cao Ky. of South Vietnam to speak at a “March for Victory” rally in Washington today. Protes tantism in general favors a dovish stance and supports withdrawal of United States forces from Southeast Asia. ",Archives,By George Dugan,Archives,,['Vietnam']
Brezhnev Says Israel and U.S. Bar Peace,1970-10-03,https://www.nytimes.com/1970/10/03/archives/brezhnev-says-israel-and-us-bar-peace.html,article,"MOSCOW, Oct. 2—Leonid I. Brezhnev, the Communist party leader, stressed again today the need for a political solution of the Middle East crisis, but ac cused Israel and the United States of blocking efforts to reach a negotiated settlement. ",Archives,By Bernard Gwertzman; Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
DOUBTS ARE CAST ON MRS. KY'S VISIT,1970-10-03,https://www.nytimes.com/1970/10/03/archives/doubts-are-cast-on-mrs-kys-visit-sponsors-vow-appearance-despite.html,article,"WASHINGTON, Oct. 2 — It was an on‐again, off‐again kind of day for the March for Vic tory Committee. The big ques tion was whether Mrs. Nguyen Cao Ky, wife of the Vice Presi dent of Vietnam, would be here tomorrow afternoon to address a rally. ",Archives,By Richard Halloran; Special to The New York Times,Archives,,['Vietnam']
The Prisoners and the Paris Talks,1970-10-03,https://www.nytimes.com/1970/10/03/archives/the-prisoners-and-the-paris-talks-at-home-abroad.html,article,"LONDON, Oct. 2 — Mrs. Audrey Craner looks a little like the early Julie Andrews. Her soft, cultivated English voice and her understated words seemed almost incongruous as she talked the other day about the emotional subject that dominates her life: ",Archives,By Anthony Lewis,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Village's Name Derived From Two Hills Nearby,1970-10-03,https://www.nytimes.com/1970/10/03/archives/villages-name-derived-from-two-hills-nearby.html,article,The Vietnamese village that was the scene of the slaying of civilians in MS derives its name from its lo cation near two hills—Ele phant Hill and Horse Moun tain. “Son” means “hill” and “my” means “pleasant.” ,Archives,,Archives,,['Vietnam']
Anti‐Nixon Slogans Are Painted In an Irish Village as Visit Nears,1970-10-03,https://www.nytimes.com/1970/10/03/archives/antinixon-slogans-are-painted-in-an-irish-village-as-visit-nears.html,article,"DUBLIN, Oct. 2—Anti‐Nixon slogans were painted on walls in the County Kildare village of Timahoe today, a day be fore President Nixon was due to arrive in Ireland, and pic tures of him, with offensive slogans, were pasted on tele phone poles there. ",Archives,,Archives,,['Vietnam']
