headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
CAMBODIA RENEWS TROOP‐ISSUE PLEA,1970-04-01,https://www.nytimes.com/1970/04/01/archives/cambodia-renews-troopissue-plea-urges-control-unit-to-study-charge.html,article,"PNOMPENH, Cambodia, March 31—The Government disclosed today that it had renewed an earlier appeal to the Soviet Union and Britain, co‐chairmen of the Geneva Conference of 1954, to send the International Control Commission back to investigate its charge that North Vietnam and the Viet cong were stepping up their military activities against Cam bodia. ",Archives,By Henry Kamm Special to The New York Times,Archives,,[]
"Sam Thong, Key Laotian Town, Reported Retaken From Enemy",1970-04-01,https://www.nytimes.com/1970/04/01/archives/sam-thong-key-laotian-town-reported-retaken-from-enemy.html,article,"VIENTIANE, Laos, March 31 —in an unexpected show of strength, Laotian troops have driven North Vietnamese sol diers from several hilltop posi tions overlooking Sam Thong and re‐entered the mountain valley town, 80 miles northeast of here, it was reported today. ",Archives,By Tillman Durdin Special to The New York Times,Archives,,[]
6‐MONTH TERM SET IN VIETNAM DEATH,1970-04-01,https://www.nytimes.com/1970/04/01/archives/6month-term-set-in-vietnam-death-lieutenant-also-fined-after-court.html,article,"LONGBINH, South Vietnam, March 31—A military court sentenced First Lieut. James B. Duffy to six months in confine ment today in what the court decided was the involuntary manslaughter of an unarmed Vietnamese prisoner. ",Archives,By Philip Shabecoff Special to The New York Times,Archives,,['Vietnam']
NIGH COURT BACKS GAGGING TO CURB TRIAL DISORDERS,1970-04-01,https://www.nytimes.com/1970/04/01/archives/high-court-backs-gagging-to-curb-trial-disorders-says-judges-may.html,article,"WASHINGTON, March 31— The Supreme Court said today that trial judges could have dis ruptive defendants bound and gagged, jailed for contempt of court or expelled from court if such measures were necessary to preserve order. ",Archives,By Graham Fred P Special to The New York Times,Archives,,['Vietnam']
U.S. Jet Downs Hanoi MIG In Battle Over the North,1970-04-01,https://www.nytimes.com/1970/04/01/archives/usjet-downs-hanoi-mig-in-battle-over-the-north-us-jet-downs-hanoi.html,article,"SAIGON, South Vietnam, Wednesday, April 1—A United States Navy F‐4 Phantom jet fighter‐intercepter shot down a North Vietnamese MIG‐21 jet fighter over North Vietnam last Saturday, spokesmen for the United States military com mand reported yesterday.",Archives,By James P. Sterba Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Letters to the Editor of The Times,1970-04-01,https://www.nytimes.com/1970/04/01/archives/letters-to-the-editor-of-the-times.html,article,Vietnam: Moral Issue,Archives,Phyllis Smith,Archives,,"['Vietnam', 'Vietnam']"
Saigon's Raid in Cambodia Stirs U.S. Aides' Concern,1970-04-01,https://www.nytimes.com/1970/04/01/archives/saigons-raid-in-cambodia-stirs-us-aides-concern.html,article,"SAIGON, South Vietnam, Wednesday, April 1—The South Vietnamese Army's penetration of Cambodian territory last week has caused considerable concern among United States diplomats here. ",Archives,By Terence Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Nixon Announcement Expected On Further Troop Withdrawals,1970-04-01,https://www.nytimes.com/1970/04/01/archives/nixon-announcement-expected-on-further-troop-withdrawals.html,article,"WASHINGTON, March 31— Pentagon officials said today that they expected President Nixon to announce further troop withdrawals from South Vietnam sometime in April, de spite reports that some top military men were urging a delay in the next phase of the withdrawals.",Archives,By William Beecher Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
LINDSAY TO SPEAK AT PEACE RALLY,1970-04-01,https://www.nytimes.com/1970/04/01/archives/lindsay-to-speak-at-peace-rally-will-join-labor-figures-at-bryant.html,article,"Mayor Lindsay will speak at a Vietnam peace rally April 15 in Bryant Park, the Vietnam Moratorium and Peace Parade Committees announced yester day. Mr. Lindsay's office said the Mayor had accepted the in vitation of the organizers.",Archives,,Archives,,['Vietnam']
MARCOS DISCOUNTS U.S. FUNDING DISPUTE,1970-04-01,https://www.nytimes.com/1970/04/01/archives/marcos-discounts-us-funding-dispute.html,article,"MANILA, March 31 President Ferdinand E. Marcos has called the issue of American funding of the Philippine contingent to Vietnam an internal quarrel be tween the two political parties in the United States who were “dragging in the Philippines.” ",Archives,,Archives,,['Vietnam']
134 Wall Street Lawyers Criticize Behavior of Judge Hoffman,1970-04-01,https://www.nytimes.com/1970/04/01/archives/134-wall-street-lawyers-criticize-behavior-of-judge-hoffman.html,article,"A group of 134 young lawyers from Wall Street firms have signed a petition asking for an investigation and possible censure and removal of Federal Judge Julius J. Hoff man, who conducted the Chicago Seven conspiracy trial. ",Archives,By Linda Charlton,Archives,,['Vietnam']
Premier's Brother Slain,1970-04-01,https://www.nytimes.com/1970/04/01/archives/premiers-brother-slain.html,article,"PNOMPENH, March 31—A brother of Lieut. Gen. Lon Nol, the Cambodian Premier, was stabbed to death last Saturday at his home in Chup, near the troubled city of Kompong Chain, by a gang of Vietnamese rubber plantation workers. ",Archives,,Archives,,[]
‘Cutting into the Bone’,1970-04-01,https://www.nytimes.com/1970/04/01/archives/cutting-into-the-bone.html,article,President Nixon's Vietnamization program is ap proaching a critical test of credibility this month as the third phase of announced American troop with drawals from Southeast Asia nears completion. ,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Songmy Captain Accused Of Responsibility in Deaths,1970-04-02,https://www.nytimes.com/1970/04/02/archives/songmy-captain-accused-of-responsibility-in-deaths-medina-accused.html,article,"WASHINGTON, April 1— Capt. Ernest L. Medina was ac cused by the Army today of being “responsible” for the mur der of Vietnamese civilians al legedly killed by members of his infantry company in the vil lage of Songmy two years ago.",Archives,,Archives,,['Vietnam']
Test of the War's Legality Voted By Legislature in Massachusetts,1970-04-02,https://www.nytimes.com/1970/04/02/archives/test-of-the-wars-legality-voted-by-legislature-in-massachusetts-a.html,article,"BOSTON, April 1—The Mas sachusetts legislature gave final approval and sent to the Gov ernor today a bill intended to force a court test of the con stitutionality of the war in Vietnam.",Archives,,Archives,,['Vietnam']
Laotians Strengthen Hold on Sam Thong; Shell and Bomb Foe,1970-04-02,https://www.nytimes.com/1970/04/02/archives/laotians-strengthen-hold-on-sam-thong-shell-and-bomb-foe.html,article,"VIENTIANE, Laos, April 1— Laotian forces were reported to have strengthened their hold on Sam Thong today as North Vietnamese troops pulled back from the mountain valley town they captured two weeks ago but lost to counterattacking Laotian troops yesterday.",Archives,By Tillman Durdin Special to The New York Times,Archives,,[]
Order in the Courts,1970-04-02,https://www.nytimes.com/1970/04/02/archives/order-in-the-courts.html,article,"“The conduct and language of the petitioners... he unending villification heaped upon the Court, the almost uninterrupted flow of vile, demeaning, vicious, base and threatening language shouted by the peti tioners...must be unparalleled in court history.”",Archives,,Archives,,['Vietnam']
FRANCE PROPOSES INDOCHINA PARLEY,1970-04-02,https://www.nytimes.com/1970/04/02/archives/france-proposes-indochina-parley-citing-wars-spread-cabinet-asks-a.html,article,"PARIS, April 1—The French Government called tonight for a general conference on Indo china to make the area as a whole “a zone of neutrality and peace.”",Archives,By Henry Giniger Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
"ENEMY IN VIETNAM OPENS WIDE DRIVE, ENDING LONG LULL",1970-04-02,https://www.nytimes.com/1970/04/02/archives/enemy-in-vietnam-opens-wide-drive-ending-long-lull-allies-report.html,article,"SAIGON, South Vietnam, April 1—After six months of relative quiet, the Vietnam war flared up again today with a coordinated series of enemy shelling and ground attacks against American and South Vietnamese targets throughout the country.",Archives,By Terence Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Platform Unit Urges Asia Withdrawal,1970-04-02,https://www.nytimes.com/1970/04/02/archives/platform-unit-urges-asia-withdrawal.html,article,"GROSSINGER, N. Y., April 1 —Embattled New York Demo crats, badly divided on a state ticket, received for considera tion today a state platform that includes proposals for re structuring the state govern ment.",Archives,By Clayton Knowles Special to The New York Times,Archives,,['Vietnam']
Cambodia Hints at Shift Toward Joint Troop Use,1970-04-02,https://www.nytimes.com/1970/04/02/archives/cambodia-hints-at-shift-toward-joint-troop-use.html,article,"PNOMPENH, Cambodia, April 1—A Government spokesman, asked today if concerted actions between Cambodia and Am erican or South Vietnamese troops were being carried out or envisaged, said that the answer was negative as far as South Vietnam was concerned but that he preferred not to comment on the United States ??",Archives,By Henry Kamm Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Vietnam Casualties,1970-04-02,https://www.nytimes.com/1970/04/02/archives/vietnam-casualties.html,article,"WASHINGTON, April I (UPI) —The Defense Department to day identified the following servicemen from the New York area as having been killed in action in Vietnam:",Archives,,Archives,,[]
"Enemy Fire Kills U.S. General, The Fifth to Die in Vietnam War",1970-04-02,https://www.nytimes.com/1970/04/02/archives/enemy-fire-kills-us-general-the-fifth-to-die-in-vietnam-war.html,article,"April 1 (AP)—Brig. Gen. Wil liam R. Bond, commander of the United States 199th Light Infantry Brigade, was killed by enemy small‐arms fire today. He was the fifth American gen eral killed in action in the Viet nam war the four others died in aircraft crashes.",Archives,,Archives,,['Vietnam']
"Fulbright, Fearing a ‘Disaster’, Urges Nixon to End War This Year",1970-04-03,https://www.nytimes.com/1970/04/03/archives/fulbright-fearing-a-disaster-urges-nixon-to-end-war-this-year.html,article,"WASHINGTON, April 2—Sen ator J. W. Fulbright said today that President Nixon's policy for Vietnam was not working, predicted that it would lead to a major disaster if it continued, and urged the President to reach a political settlement in Viet nam and in Laos and Cambo dia, the former French Indo china, this year.",Archives,By Richard Halloran Special to The New York Times,Archives,,['Vietnam']
