headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Hanoi Movie of P.O.W.'s Is Shown in Washington,1970-09-01,https://www.nytimes.com/1970/09/01/archives/hanoi-movie-of-pows-is-shown-in-washington.html,article,"WASHINGTON, Aug. 31—A North Vietnamese film of Amer ican prisoners of war attending a Christmas church service was shown here today.",Archives,,Archives,,['Vietnam']
Letters to the Editor of The Times,1970-09-01,https://www.nytimes.com/1970/09/01/archives/letters-to-the-editor-of-the-times.html,article,To the Editor: It seems to me that the McGovern‐Hatfield approach to getting the United States out of Vietnam is doomed to fail ure due to President Nixon's success in convincing the ma jority of the American pepole that he is ending the war in the only manner consistent with American standards of honor. [Editorial Aug. 31.],Archives,,Archives,,"['Vietnam', 'Vietnam']"
"Nixon, in TV Interview, Is Cool to Talk of Mideast Peace Force",1970-09-01,https://www.nytimes.com/1970/09/01/archives/nixon-in-tv-interview-is-cool-to-talk-of-mideast-peace-force.html,article,"SAN CLEMENTE, Calif., Aug. 31—President Nixon sought to dissociate himself today from a suggestion put forth by one of his senior officials that the United States is prepared to join the Soyiet Union in a peace‐keeping force in the Mid dle East if the crisis there is settled.",Archives,By Robert B. Semple Jr. Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
HOSPITAL ‘SIEGE’ IN NHATRANG ENDS,1970-09-01,https://www.nytimes.com/1970/09/01/archives/hospital-siege-in-nhatrang-ends-doctor-dead-after-leading-4day.html,article,"NHATRANG, South Vietnam Aug. 31 (AP) — A four‐day armed siege of a South Viet namese military hospital by a Vietnam Army doctor accused of killing a hospital adminis trator ended today when four armored vehicles blasted their way into the hospital com pound.",Archives,,Archives,,['Vietnam']
VOTE ON WAR CURB IS PLANNED TODAY,1970-09-01,https://www.nytimes.com/1970/09/01/archives/vote-on-war-curb-is-planned-today-senate-acts-on-amendment-by.html,article,"WASHINGTON, Aug. 31— The Senate lumbered through five hours of debate today on its “amendment to end the war,” preparing to vote on it tomorrow and then go home for a week.",Archives,By Robert M. Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam']"
Buddhist Slate Appears to Win 10 Seats in Saigon Senate Race,1970-09-01,https://www.nytimes.com/1970/09/01/archives/buddhist-slate-appears-to-win-10-seats-in-saigon-senate-race.html,article,"SAIGON, South Vietnam, Aug. 31 — Anti‐Government Buddhists appeared today to have won 10 of the 30 Senate seats contested in yesterday's election.",Archives,By Alvin Shuster Special to The New York Times,Archives,,['Vietnam']
Allies Report a Drop in Activity By the Enemy in South Vietnam,1970-09-01,https://www.nytimes.com/1970/09/01/archives/allies-report-a-drop-in-activity-by-the-enemy-in-south-vietnam.html,article,"SAIGON, South Vietnam, Aug. 31 (Reuters)—War activity in South Vietnam fell off today after a surge yesterday coin ciding with the voting for 30 senators.",Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S.INQUIRY URGED FOR A RIOT VICTIM,1970-09-01,https://www.nytimes.com/1970/09/01/archives/us-inquiry-urged-for-a-riot-victim-mexicanamericans-dispute-los.html,article,"LOS ANGELES, Aug. 31 — Angry leaders of the Mexican‐ American community called for a Federal investigation today into the death Saturday of Ruben Salazar, a columnist for The Los Angeles Times and news director for a Spanish language television station.",Archives,,Archives,,['Vietnam']
Sociologist Assails Use of Colleges as Battleground,1970-09-01,https://www.nytimes.com/1970/09/01/archives/sociologist-assails-use-of-colleges-as-battleground.html,article,"WASHINGTON, Aug. 31— The president of the American Sociological Association, Dr. Reinhard Bendix of the Univer sity of California, criticized politicians and protesters alike today for turning the nation's universities into “convenient battlegrounds.”",Archives,By Richard Halloran Special to The New York Times,Archives,,['Vietnam']
G.l.'S ABROAD SPURN NAME ENTERTAINERS,1970-09-01,https://www.nytimes.com/1970/09/01/archives/gis-abroad-spurn-name-entert-ainers.html,article,"COLUMBUS. Ohio, Aug. 31 (UPI) — Such big‐name enter tainers as Bob Hope, Art Link litter and George Jesse! are “unacceptable” to most of the United States troops now over was, according to a Govern ment official who books the acts.",Archives,,Archives,,['Vietnam']
FREIGHT URGES 2 ES. PEACE STEPS,1970-09-01,https://www.nytimes.com/1970/09/01/archives/fulbright-urges-2-us-peace-steps-in-reply-to-nixon-he-asks-key.html,article,"WASHINGTON, Aug. 31 —Senator J. W. Fulbright said today that the Paris peace talks were deadlocked because the Nixon Administration was unwilling to make the “key concessions” necessary to break the stalemate.",Archives,By Terence Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
P.O.W. Policies Assailed,1970-09-01,https://www.nytimes.com/1970/09/01/archives/pow-policies-assailed.html,article,"GENEVA, Aug. 31 — Marcel Naville, president of the Inter national Committee of the Red Cross, criticized both North and South Vietnam today for theft attitude toward Red Cross in‐ spection of their prison camns.",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
"LEGION MARCHES IN PORTLAND, ORE.",1970-09-01,https://www.nytimes.com/1970/09/01/archives/legion-marches-in-portland-ore-crowds-are-small-parade-held-without.html,article,"PORTLAND, Ore., Aug. 31 — Lines of men in American Legion caps marched jauntily through the downtown streets here today, symbolizing the temporary victory of “the sys tem” over political radicals, who had threatened disruption.",Archives,By Wallace Turner Special to The New York Times,Archives,,['Vietnam']
Self‐Described Defector Back in U.S.,1970-09-01,https://www.nytimes.com/1970/09/01/archives/selfdescribed-defector-back-in-us.html,article,"WASHINGTON, Aug. 31—A young marine from West Baby lon, who declared in Stock holm last week that he was a defector, was returned to New York today, the Defense Department announced.",Archives,,Archives,,['Vietnam']
6 of Foe Reported Slain in 8‐Hour Battlle,1970-09-02,https://www.nytimes.com/1970/09/02/archives/56-of-foe-reported-slain-in-8hour-battle.html,article,"SAIGON, South Vietnam, Sept. 1—South Vietnamese troops, reinforced by Ameri cans, reported having killed 56 Vietcong soldiers yesterday in a battle lasting nearly eight hours, 120 miles east‐northeast of Saigon.",Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Senate Warning on Vietnam,1970-09-02,https://www.nytimes.com/1970/09/02/archives/senate-warning-on-vietnam.html,article,The Nixon Administration will make a colossal mistake if it interprets the Senate's rejection of the Hatfield McGovern amendment as an invitation to slow down American troop withdrawals from Vietnam or to stonewall the peace talks in Paris. The fact that 39 Senators were sufficiently concerned over the erratic course of Administration pronouncements on Vietnam to favor a legislated timetable for withdrawal should be evidence enough of the impatience felt by many Americans at the lag in progress toward a negotiated peace.,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
