headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Letters to the Editor of The Times,1970-08-01,https://www.nytimes.com/1970/08/01/archives/letters-to-the-editor-of-the-times.html,article,"To the Editor: John K. Fairbank (Topics column July 18) has somehow attributed “our nonvictory in Vietnam” to faulty, cold war rationales; “to stop aggression to insure self‐determination... to save democracy from totalitarian tyranny.. to win this round in the cold war... and so on.”",Archives,,Archives,,['Vietnam']
Cambodia Reports Drive By Enemy Above Capital,1970-08-01,https://www.nytimes.com/1970/08/01/archives/cambodia-reports-drive-by-enemy-above-capital.html,article,"SAIGON, South Vietnam, Saturday, Aug. 1 (UPI)—Supported by rockets and heavy mortars, Communist troops in Cambodia began a thrust north of Promperh last night and early today, military spokesmen said in Promperh.",Archives,,Archives,,['Vietnam']
Judge Accepts Data in Seale Inquiry,1970-08-01,https://www.nytimes.com/1970/08/01/archives/judge-accepts-data-in-seale-inquiry.html,article,"CHICAGO. July 3I —Judge Julius J. Hoffman of Federal District Court accepted in a sealed envelope today the Government logs of electronic, eavesdropping on Bobby G. Seale, Black Panther party chairman.",Archives,,Archives,,['Vietnam']
Topics: The Failure of Vietnamization by Any Name,1970-08-01,https://www.nytimes.com/1970/08/01/archives/topics-the-failure-of-vietnamization-by-any-name.html,article,"Vietnamization, like the proverbial cat, seems to have at least nine lives, about five of which have already been lived. Vietnamization was tried first by the French nearly 20 years ago. On May 10, 1970, General Henri Navarre, formerly commander of the French forces in Indochina, said: “Vietnamization is an old idea. It was the basis of my own plan when I was sent to Indochina in 1952.”",Archives,By Eugene J. McCarthy,Archives,,['Vietnam']
Hanoi Aide Assails Nixon,1970-08-01,https://www.nytimes.com/1970/08/01/archives/hanoi-aide-assails-nixon.html,article,"PARIS, July 31—A spokesman for the North Vietnamese delegation at the peace talks said here today that President Nixon's remarks about Vietnam at a news conference last night showed that his Administration “still cherishes the delusion of obtaining a military victory” in order to “gain position of strength at the conference table.”",Archives,,Archives,,[]
A Stiffer Nixon Stand on Vietnam,1970-08-01,https://www.nytimes.com/1970/08/01/archives/a-stiffer-nixon-stand-on-vietnam.html,article,"WASHINGTON, July 31—In their effort to counter speculation that the allies are preparing to make new concessions in the Vietnam talks, both President Nixon and President Nguyen Van Thieu of South Vietnam have indicated in the last 24 hours how little they expect from the next phase of negotiations in Paris. When Mr.’ Nixon announced on July 1 that he was sending a senior diplomat, David K. E. Bruce, to head the American delegation, he emphasized American “flexibility” and referred to the “new instructions” that Mr. Bruce would be carrying.",Archives,By Hedrick Smith Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
THIEU IS ADAMANT ON PEACE TERMS,1970-08-01,https://www.nytimes.com/1970/08/01/archives/thieu-is-adamant-on-peace-terms-bars-a-vietcong-coalition-without-a.html,article,"SAIGON, South Vietnam, July 31 — President Nguyen Van Thieu declared tonight that South Vietnam's conditions for peace were unchanged ‐and ruled out any coalition government with the Communists except one that might result from free, internationally supervised elections.",Archives,By Henry Kamm Special to The New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Saigon Corps Commander Denies He Criticized Thais,1970-08-01,https://www.nytimes.com/1970/08/01/archives/saigon-corps-commander-denies-he-criticized-thais.html,article,"SAIGON, South Vietnam, July 31—Lieut. Gen. Do Cao Tri, commander of South Vietnam's III Corps tactical zone, around Saigon, denied today that he had made remarks critical of Thai military forces, attributed to him in an article in The New York Times on July 19.",Archives,,Archives,,[]
Air Crash Kills Marine,1970-08-01,https://www.nytimes.com/1970/08/01/archives/air-crash-kills-marine.html,article,"EL TORO MARINE AIR STATION, Calif., July 31 (UPI)—First Lieut. Roger W. Mullins, Vietnam war veteran who had been decorated 34 times was ‘killed yesterday and four other men were seriously injured when their KC‐130.refueling plane crashed while making a practice landing here.",Archives,,Archives,,[]
Reservists Aid Peace Drive,1970-08-02,https://www.nytimes.com/1970/08/02/archives/reservists-aid-peace-drive.html,article,"BOSTON, Aug. 1, (AP) —I Forty Army reservists in the Boston area have donated $424 from their summer training pay to Congressional peace candidates and anti‐war organizations.",Archives,,Archives,,['Vietnam']
Hanoi Defense Chief Says That Time Is Against U.S.,1970-08-02,https://www.nytimes.com/1970/08/02/archives/hanoi-defense-chief-says-that-time-is-against-us.html,article,HONG KONG. Aug. 1 (Reuters) — Defense Minister Vo Nguyen Giap of North Vietnam said last night that the United States would be defeated in Indochina because the Communists had time of their side.,Archives,,Archives,,['Vietnam']
Army Bandsmen on S.I. Charge Persecution on Peace Activities,1970-08-02,https://www.nytimes.com/1970/08/02/archives/army-bandsmen-on-si-charge-persecution-on-peace-activities.html,article,"Members of the 26th Army Band at Fort Wadsworth, S.I., have charged that they are being punished and intimidated by their commanding officers because they engaged in legal, off‐duty antiwar activity.",Archives,By Eleanor Blau,Archives,,['Vietnam']
