headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
White House Silent on Talk,1967-01-01,https://www.nytimes.com/1967/01/01/archives/white-house-silent-on-talk.html,article,,Archives,,Archives,,['Vietnam']
In The Nation: Saigon in the New Year,1967-01-01,https://www.nytimes.com/1967/01/01/archives/in-the-nation-saigon-in-the-new-year.html,article,,Archives,By Tom Wicker,Archives,,"['Vietnam', 'Vietnam']"
"Vietnam, 1967",1967-01-01,https://www.nytimes.com/1967/01/01/archives/vietnam-1967.html,article,,Archives,,Archives,,['Vietnam']
JOHNSON PLEDGES DOMESTIC GAINS; Says Nation Can and Must Afford Vietnam War and Better Life at Home JOHNSON PLEDGES DOMESTIC GAINS,1967-01-01,https://www.nytimes.com/1967/01/01/archives/johnson-pledges-domestic-gains-says-nation-can-and-must-afford.html,article,,Archives,,Archives,,['Vietnam']
Team for Russell's 'Trial' Of Johnson Reaches Hanoi,1967-01-01,https://www.nytimes.com/1967/01/01/archives/team-for-russells-trial-of-johnson-reaches-hanoi.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Thant Plays It Cool on Vietnam,1967-01-01,https://www.nytimes.com/1967/01/01/archives/thant-plays-it-cool-on-vietnam.html,article,,Archives,By Drew Middleton Special To the New York Times,Archives,,['Vietnam']
Television This Week,1967-01-01,https://www.nytimes.com/1967/01/01/archives/television-this-week.html,article,,Archives,,Archives,,['Vietnam']
Soviet Scores His Stand,1967-01-01,https://www.nytimes.com/1967/01/01/archives/soviet-scores-his-stand.html,article,,Archives,,Archives,,['Vietnam']
Thant Asks Bombing Halt As Peace Initiative by U.S.; THANT URGES U.S. TO HALT BOMBING,1967-01-01,https://www.nytimes.com/1967/01/01/archives/thant-asks-bombing-halt-as-peace-initiative-by-us-thant-urges-us-to.html,article,,Archives,By Sam Pope Brewer Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
TV Editorial Surprises Medium By Criticizing Policy in Vietnam,1967-01-01,https://www.nytimes.com/1967/01/01/archives/tv-editorial-surprises-medium-by-criticizing-policy-in-vietnam.html,article,,Archives,By Jack Gould,Archives,,['Vietnam']
Thant Proposal and Goldberg Reply,1967-01-01,https://www.nytimes.com/1967/01/01/archives/thant-proposal-and-goldberg-reply.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Most in Britain Skeptical,1967-01-01,https://www.nytimes.com/1967/01/01/archives/most-in-britain-skeptical.html,article,,Archives,By Dana Adams Schmidt Special To the New York Times,Archives,,['Vietnam']
Captain Who Opposes War and Detests the Army Encounters Growing Hostility in South Carolina,1967-01-01,https://www.nytimes.com/1967/01/01/archives/captain-who-opposes-war-and-detests-the-army-encounters-growing.html,article,,Archives,By Roy Reed Special To the New York Times,Archives,,['Vietnam']
"Spellman, in Okinawa, Will Visit Wounded G.I.'s",1967-01-01,https://www.nytimes.com/1967/01/01/archives/spellman-in-okinawa-will-visit-wounded-gis.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
Pope Follows Peace Effort,1967-01-01,https://www.nytimes.com/1967/01/01/archives/pope-follows-peace-effort.html,article,,Archives,,Archives,,['Vietnam']
A SALISBURY PHOTO WRONGLY IDENTIFIED,1967-01-01,https://www.nytimes.com/1967/01/01/archives/a-salisbury-photo-wrongly-identified.html,article,,Archives,,Archives,,['Vietnam']
Orphan G.I. Buried on Coast,1967-01-01,https://www.nytimes.com/1967/01/01/archives/orphan-gi-buried-on-coast.html,article,,Archives,,Archives,,['Vietnam']
"PRESIDENT MAKES NEW BID TO HANOI ON TRUCE OR TALKS; Would Be Glad to Do 'More Than Our Part' to Meet It --Eagerly Awaits Reply ONE-SIDED MOVE BARRED Johnson, Backing Bombing, Regrets Toll of Civilians --G.I.'s Wary on Truce President Makes a New Offer To Hanoi on a Truce or Talks",1967-01-01,https://www.nytimes.com/1967/01/01/archives/president-makes-new-bid-to-hanoi-on-truce-or-talks-would-be-glad-to.html,article,,Archives,By Max Frankel Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Hanoi Dispatches to Times Criticized,1967-01-01,https://www.nytimes.com/1967/01/01/archives/hanoi-dispatches-to-times-criticized.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Transcript of Johnson's News Conference at Ranch,1967-01-01,https://www.nytimes.com/1967/01/01/archives/transcript-of-johnsons-news-conference-at-ranch.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Tokyo Newspaper Bids U.S. 'Gamble' On Bombing Halt,1967-01-01,https://www.nytimes.com/1967/01/01/archives/tokyo-newspaper-bids-us-gamble-on-bombing-halt.html,article,,Archives,,Archives,,['Vietnam']
Hanoi Charges Raids On Residential Areas,1967-01-01,https://www.nytimes.com/1967/01/01/archives/hanoi-charges-raids-on-residential-areas.html,article,,Archives,,Archives,,['Vietnam']
