headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
House to Mark Flag Day,1967-06-01,https://www.nytimes.com/1967/06/01/archives/house-to-mark-flag-day.html,article,,Archives,,Archives,,['Vietnam']
Angry Marine's Hope: A Small Reform in Vietnam,1967-06-01,https://www.nytimes.com/1967/06/01/archives/angry-marines-hope-a-small-reform-in-vietnam.html,article,,Archives,By Jonathan Randal Special To the New York Times,Archives,,['Vietnam']
U.S. Asylum Given To a 2d Hungarian; U.S. ASYLUM GIVEN TO A 2D HUNGARIAN,1967-06-01,https://www.nytimes.com/1967/06/01/archives/us-asylum-given-to-a-2d-hungarian-us-asylum-given-to-a-2d-hungarian.html,article,,Archives,By Hedrick Smith Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Rep. Ichord Says M-16 Dispute Threatens Morale in Vietnam,1967-06-01,https://www.nytimes.com/1967/06/01/archives/rep-ichord-says-m16-dispute-threatens-morale-in-vietnam.html,article,,Archives,,Archives,,['Vietnam']
Pacem in Terris Conference Ends on an Anti-American Note,1967-06-01,https://www.nytimes.com/1967/06/01/archives/pacem-in-terris-conference-ends-on-an-antiamerican-note.html,article,,Archives,By Thomas J. Hamilton Special To the New York Times,Archives,,['Vietnam']
ARMY SUPPORTED AT TRIAL OF LEVY; 4 Doctors Defend Practice of 'Political Medicine',1967-06-01,https://www.nytimes.com/1967/06/01/archives/army-supported-at-trial-of-levy-4-doctors-defend-practice-of.html,article,,Archives,By Homer Bigart Special To the New York Times,Archives,,['Vietnam']
U.S. Bombs 2 Oil Depots at Haiphong,1967-06-01,https://www.nytimes.com/1967/06/01/archives/us-bombs-2-oil-depots-at-haiphong.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
U.S. STRESSES ROLE OF SAIGON'S ARMY; Curbs Unfavorable Reports --Accents 'Positive' Deeds,1967-06-01,https://www.nytimes.com/1967/06/01/archives/us-stresses-role-of-saigons-army-curbs-unfavorable-reports-accents.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Pope and de Gaulle Confer on Vietnam and Mideast,1967-06-01,https://www.nytimes.com/1967/06/01/archives/pope-and-de-gaulle-confer-on-vietnam-and-mideast.html,article,,Archives,,Archives,,['Vietnam']
Pentagon Lists the Names Of Men Killed in Vietnam,1967-06-01,https://www.nytimes.com/1967/06/01/archives/pentagon-lists-the-names-of-men-killed-in-vietnam.html,article,,Archives,,Archives,,[]
Admiral Says Soviet Shadowing Often Imperils Ships in 6th Fleet,1967-06-01,https://www.nytimes.com/1967/06/01/archives/admiral-says-soviet-shadowing-often-imperils-ships-in-6th-fleet.html,article,,Archives,By Neil Sheehan Special To the New York Times,Archives,,['Vietnam']
DALY VIEW OF 'VOICE' CRITICIZED IN HOUSE,1967-06-01,https://www.nytimes.com/1967/06/01/archives/daly-view-of-voice-criticized-in-house.html,article,,Archives,,Archives,,['Vietnam']
Two Quakers Resume Sit-in,1967-06-01,https://www.nytimes.com/1967/06/01/archives/two-quakers-resume-sitin.html,article,,Archives,,Archives,,['Vietnam']
