headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
Admiral Says New Tasks Face Chaplains in Vietnam,1967-05-01,https://www.nytimes.com/1967/05/01/archives/admiral-says-new-tasks-face-chaplains-in-vietnam.html,article,,Archives,,Archives,,[]
"MISSILE SITE HIT IN NORTH VIETNAM NEAR BUFFER ZONE; Artillery, Planes and Naval Guns Batter Installation of Antiaircraft Units B-52'S BELIEVED TARGET Big Bombers on Runs Near Border Would Have Been Within Range of SAM'S U.S. Batters Missile Site North of Buffer Zone",1967-05-01,https://www.nytimes.com/1967/05/01/archives/missile-site-hit-in-north-vietnam-near-buffer-zone-artillery-planes.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
Making the Next Vietnam Pause Work,1967-05-01,https://www.nytimes.com/1967/05/01/archives/making-the-next-vietnam-pause-work.html,article,,Archives,By Robert Kleiman,Archives,,['Vietnam']
Knights of Columbus Back Johnson on Vietnam War,1967-05-01,https://www.nytimes.com/1967/05/01/archives/knights-of-columbus-back-johnson-on-vietnam-war.html,article,,Archives,,Archives,,[]
"Growth of a Politician; Lindsay, Using Flattery and Courtesy Has Made Gains in Albany and the City",1967-05-01,https://www.nytimes.com/1967/05/01/archives/growth-of-a-politician-lindsay-using-flattery-and-courtesy-has-made.html,article,,Archives,By Terence Smith,Archives,,['Vietnam']
DR. KING ACCUSES JOHNSON ON WAR; Asserts Westmoreland Was Returned to Quiet Dissent  Praises Clay on Draft DR. KING ACCUSES JOHNSON ON WAR,1967-05-01,https://www.nytimes.com/1967/05/01/archives/dr-king-accuses-johnson-on-war-asserts-westmoreland-was-returned-to.html,article,,Archives,By United Press International,Archives,,"['Vietnam', 'Vietnam']"
CENTRAL PARK BAN IS PUT ON ACTIVISTS; Heckscher Says They Upset the Pleasure Seekers CENTRAL PARK BAN IS PUT ON ACTIVISTS,1967-05-01,https://www.nytimes.com/1967/05/01/archives/central-park-ban-is-put-on-activists-heckscher-says-they-upset-the.html,article,,Archives,By John Sibley,Archives,,['Vietnam']
"Westmoreland Sees Eisenhower, Flies To Hawaii Meeting",1967-05-01,https://www.nytimes.com/1967/05/01/archives/westmoreland-sees-eisenhower-flies-to-hawaii-meeting.html,article,,Archives,,Archives,,['Vietnam']
News Summary and Index; The Major Events of the Day International National Metropolitan,1967-05-01,https://www.nytimes.com/1967/05/01/archives/news-summary-and-index-the-major-events-of-the-day-international.html,article,,Archives,,Archives,,['Vietnam']
PEKING REBUFFS BREZHNEV'S PLEA; Rejects Joint Action by Red Bloc in Vietnam War Aid PEKING REBUFFS BREZHNEV'S PLEA,1967-05-01,https://www.nytimes.com/1967/05/01/archives/peking-rebuffs-brezhnevs-plea-rejects-joint-action-by-red-bloc-in.html,article,,Archives,,Archives,,['Vietnam']
U.N. Parley on Vietnam Is Urged by Mansfield,1967-05-01,https://www.nytimes.com/1967/05/01/archives/un-parley-on-vietnam-is-urged-by-mansfield.html,article,,Archives,,Archives,,[]
Providence Paper Drops Column Opposing the War,1967-05-01,https://www.nytimes.com/1967/05/01/archives/providence-paper-drops-column-opposing-the-war.html,article,,Archives,By John H. Fenton Special To the New York Times,Archives,,['Vietnam']
Pinch of Vietnam Being Felt By U.S Forces in Germany,1967-05-01,https://www.nytimes.com/1967/05/01/archives/pinch-of-vietnam-being-felt-by-us-forces-in-germany.html,article,,Archives,By William Beecher Special To the New York Times,Archives,,[]
Politics in the Parks,1967-05-02,https://www.nytimes.com/1967/05/02/archives/politics-in-the-parks.html,article,,Archives,,Archives,,['Vietnam']
JAVITS ASKS CANADA TO JOIN THE O.A.S.,1967-05-02,https://www.nytimes.com/1967/05/02/archives/javits-asks-canada-to-join-the-oas.html,article,,Archives,,Archives,,['Vietnam']
Senate G.O.P. Study Calls U.S. War Role Error by Democrats; G.O.P. STUDY CALLS WAR ROLE ERROR,1967-05-02,https://www.nytimes.com/1967/05/02/archives/senate-gop-study-calls-us-war-role-error-by-democrats-gop-study.html,article,,Archives,By Neil Sheehan Special To the New York Times,Archives,,['Vietnam']
"ROMNEY CAUTIONS SOUTH ON WALLACE; Third Party Can Be Tragic, He Declares in Atlanta",1967-05-02,https://www.nytimes.com/1967/05/02/archives/romney-cautions-south-on-wallace-third-party-can-be-tragic-he.html,article,,Archives,By Warren Weaver Jr. Special To the New York Times,Archives,,['Vietnam']
PANEL NEARS END OF VIETNAM TOUR; Finds Few Civilians Who Need U.S. Treatment,1967-05-02,https://www.nytimes.com/1967/05/02/archives/panel-nears-end-of-vietnam-tour-finds-few-civilians-who-need-us.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
KIESINGER URGES EAST'S GOOD WILL; Nation Seeks No Revenge He Says at Berlin Rally,1967-05-02,https://www.nytimes.com/1967/05/02/archives/kiesinger-urges-easts-good-will-nation-seeks-no-revenge-he-says-at.html,article,,Archives,,Archives,,['Vietnam']
"Judge, on Law Says Rights Militants and Alabama's Leaders Both Seek Anarchy",1967-05-02,https://www.nytimes.com/1967/05/02/archives/judge-on-law-says-rights-militants-and-alabamas-leaders-both-seek.html,article,,Archives,Special to The New York Times,Archives,,['Vietnam']
RUSSELL INQUIRY WILL OPEN TODAY; To Study U.S. 'War Crimes' in Stockholm Sessions Russell's Inquiry Opening Today in Stockholm,1967-05-02,https://www.nytimes.com/1967/05/02/archives/russell-inquiry-will-open-today-to-study-us-war-crimes-in-stockholm.html,article,,Archives,By Dana Adams Schmidt Special To the New York Times,Archives,,['Vietnam']
49 MARINES KILLED IN BITTER FIGHTING FOR VIETNAM HILLS; 186 of Enemy Dead as U.S. Battallions Advance Near the Demilitarized Zone AIR WAR INTENSIFIES 3 MIG's Shot Down in North  Record 577 Sorties Are Flown in the South 49 MARINES SLAIN IN FIGHT FOR HILL,1967-05-02,https://www.nytimes.com/1967/05/02/archives/49-marines-killed-in-bitter-fighting-for-vietnam-hills-186-of-enemy.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
Text of Rusk's Speech on the World Role of the United States,1967-05-02,https://www.nytimes.com/1967/05/02/archives/text-of-rusks-speech-on-the-world-role-of-the-united-states.html,article,,Archives,,Archives,,['Vietnam']
RUSK LISTS 28 BIDS ON VIETNAM PEACE SPURNED BY HANOI; Says Reds' Repeated 'Noes' Show Where Responsibility Lies for Continued War RUSK LISTS 28 BIDS SPURNED BY HANOI,1967-05-02,https://www.nytimes.com/1967/05/02/archives/rusk-lists-28-bids-on-vietnam-peace-spurned-by-hanoi-says-reds.html,article,,Archives,By John W. Finney Special To the New York Times,Archives,,['Vietnam']
Soviet Defense Chief Is Mild on U.S. Role in Vietnam; Chinese Aides Leave May Day Parade in Red Square,1967-05-02,https://www.nytimes.com/1967/05/02/archives/soviet-defense-chief-is-mild-on-us-role-in-vietnam-chinese-aides.html,article,,Archives,By Raymond H. Anderson Special To the New York Times,Archives,,['Vietnam']
MAYOR QUALIFIES HECKSCHER ORDER; Says Mass Park Meetings Will Be Judged Individually MAYOR QUALIFIES HECKSCHER ORDER,1967-05-02,https://www.nytimes.com/1967/05/02/archives/mayor-qualifies-heckscher-order-says-mass-park-meetings-will-be.html,article,,Archives,By Charles G. Bennett,Archives,,['Vietnam']
RIFT IS DISCLOSED IN PULITZER VOTE; Jury Suggestion Rejected in Foreign Reporting Field,1967-05-02,https://www.nytimes.com/1967/05/02/archives/rift-is-disclosed-in-pulitzer-vote-jury-suggestion-rejected-in.html,article,,Archives,By Maurice Carroll,Archives,,['Vietnam']
Letters to the Editor of The Times,1967-05-02,https://www.nytimes.com/1967/05/02/archives/letters-to-the-editor-of-the-times.html,article,,Archives,,Archives,,['Vietnam']
Clashes Break Out In 13 Spanish Cities; PROTESTS ERUPT IN SPANISH CITIES,1967-05-02,https://www.nytimes.com/1967/05/02/archives/clashes-break-out-in-13-spanish-cities-protests-erupt-in-spanish.html,article,,Archives,By Tad Szulc Special To the New York Times,Archives,,['Vietnam']
"MARINES TAKE HILL AFTER 3-DAY FIGHT; In North Vietnam, 11 MIG's Are Destroyed--China Charges U.S. Incursion",1967-05-03,https://www.nytimes.com/1967/05/03/archives/marines-take-hill-after-3day-fight-in-north-vietnam-11-migs-are.html,article,,Archives,By Jonathan Randal Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
"WESTMORELAND REPORTED SEEKING FORCE OF 600,000; General, Back in Saigon, Is Said to Ask Johnson for at Least That Number 'AS SOON AS POSSIBLE' Need Reassessed Because of Foe's Pressure in North and Slowdown in Delta",1967-05-03,https://www.nytimes.com/1967/05/03/archives/westmoreland-reported-seeking-force-of-600000-general-back-in.html,article,,Archives,By R.w. Apple Jr. Special To the New York Times,Archives,,"['Vietnam', 'Vietnam']"
Sartre Indicates 'Tribunal' Will Score Johnson; Says at Stockholm Session That It Will Ask Penalties for Vietnam 'Criminals',1967-05-03,https://www.nytimes.com/1967/05/03/archives/sartre-indicates-tribunal-will-score-johnson-says-at-stockholm.html,article,,Archives,By Dana Adams Schmidt Special To the New York Times,Archives,,['Vietnam']
Men Killed in Vietnam Are Identified by Pentagon,1967-05-03,https://www.nytimes.com/1967/05/03/archives/men-killed-in-vietnam-are-identified-by-pentagon.html,article,,Archives,,Archives,,[]
"Johnson, in Medal Ceremony, Warns That Dissent Has Price; Lessons of Century Firing Mechanism Faulty",1967-05-03,https://www.nytimes.com/1967/05/03/archives/johnson-in-medal-ceremony-warns-that-dissent-has-price-lessons-of.html,article,,Archives,By Roy Reed Special To the New York Times,Archives,,['Vietnam']
Thousands to March in Support of Vietnam G.I.'s; Down Fifth Avenue,1967-05-03,https://www.nytimes.com/1967/05/03/archives/thousands-to-march-in-support-of-vietnam-gis-down-fifth-avenue.html,article,,Archives,,Archives,,[]
Terrorists Civilian Toll 38,1967-05-03,https://www.nytimes.com/1967/05/03/archives/terrorists-civilian-toll-38.html,article,,Archives,,Archives,,['Vietnam']
