headline,date,web_url,doc_type,lead_paragraph,material_type,author,section,subsection,keywords
KOCH URGES CITY AID VIETNAM CHILDREN,1967-03-01,https://www.nytimes.com/1967/03/01/archives/koch-urges-city-aid-vietnam-children.html,article,,Archives,,Archives,,['Vietnam']
Study of Civilian Toll In Vietnam Proposed,1967-03-01,https://www.nytimes.com/1967/03/01/archives/study-of-civilian-toll-in-vietnam-proposed.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam']"
VIETCONG CALL U.S. SOLE BAR TO PEACE; Burchett Reports Foe Cites Own 'Goodwill' Gestures,1967-03-01,https://www.nytimes.com/1967/03/01/archives/vietcong-call-us-sole-bar-to-peace-burchett-reports-foe-cites-own.html,article,,Archives,,Archives,,"['Vietnam', 'Vietnam', 'Vietnam']"
KOREANS BID U.S. SHUN HASTY TALKS; Park Tells Goldberg of Peril in Vietnam Peace Bids,1967-03-01,https://www.nytimes.com/1967/03/01/archives/koreans-bid-us-shun-hasty-talks-park-tells-goldberg-of-peril-in.html,article,,Archives,By Peter Braestrup Special To the New York Times,Archives,,"['Vietnam', 'Vietnam', 'Vietnam', 'Vietnam']"
L.I.U. ANNOUNCES POLK NEWS PRIZES; Winners Include Ramparts and Salisbury of Times,1967-03-01,https://www.nytimes.com/1967/03/01/archives/liu-announces-polk-news-prizes-winners-include-ramparts-and.html,article,,Archives,,Archives,,['Vietnam']
Letters to the Editor of The Times,1967-03-01,https://www.nytimes.com/1967/03/01/archives/letters-to-the-editor-of-the-times.html,article,,Archives,,Archives,,['Vietnam']
Peril to U.S. Bases Rises as Vietcong Use Soviet Rocket; Foe's Soviet Rocket Increases Peril to U.S. Bases,1967-03-01,https://www.nytimes.com/1967/03/01/archives/peril-to-us-bases-rises-as-vietcong-use-soviet-rocket-foes-soviet.html,article,,Archives,By Hanson W. Baldwin,Archives,,['Vietnam']
G.I.'S AND ENEMY IN SHARP FIGHTING; U.S. Unit Mauled in Zone C but 146 of Foe Are Killed,1967-03-01,https://www.nytimes.com/1967/03/01/archives/gis-and-enemy-in-sharp-fighting-us-unit-mauled-in-zone-c-but-146-of.html,article,,Archives,,Archives,,['Vietnam']
Washington: The President Defines the Issue,1967-03-01,https://www.nytimes.com/1967/03/01/archives/washington-the-president-defines-the-issue.html,article,,Archives,By James Reston,Archives,,['Vietnam']
Australians Dismiss Crew That Refused Vietnam Trip,1967-03-01,https://www.nytimes.com/1967/03/01/archives/australians-dismiss-crew-that-refused-vietnam-trip.html,article,,Archives,,Archives,,['Vietnam']
